# x0_norm x1_norm x0_plot x1_plot f_party0 f_party1 consensus x0_norm x1_norm
0.2672980922 0.3524231837 -1.6289133546 -1.0330377139 89.9998804143 89.9998802723 89.9998802723 0.2672980922 0.3524231837
0.2672980922 0.3524231837 -1.6289133546 -1.0330377139 89.9998804143 89.9998802723 89.9998802723 0.2672980922 0.3524231837
0.2672980922 0.3524231837 -1.6289133546 -1.0330377139 89.9998804143 89.9998802723 89.9998802723 0.2672980922 0.3524231837
0.2672980922 0.3524231837 -1.6289133546 -1.0330377139 89.9998804143 89.9998802723 89.9998802723 0.2672980922 0.3524231837
0.2672980922 0.3524231837 -1.6289133546 -1.0330377139 89.9998804143 89.9998802723 89.9998802723 0.2672980922 0.3524231837
0.2672980922 0.3524231837 -1.6289133546 -1.0330377139 89.9998804143 89.9998802723 89.9998802723 0.2672980922 0.3524231837
0.2672980922 0.3524231837 -1.6289133546 -1.0330377139 89.9998804143 89.9998802723 89.9998802723 0.2672980922 0.3524231837
0.2672980922 0.3524231837 -1.6289133546 -1.0330377139 89.9998804143 89.9998802723 89.9998802723 0.2672980922 0.3524231837
0.2672980922 0.3524231837 -1.6289133546 -1.0330377139 89.9998804143 89.9998802723 89.9998802723 0.2672980922 0.3524231837
0.2672974652 0.3524231837 -1.6289177437 -1.0330377139 89.9998779244 89.9998791784 89.9998779244 0.2672974652 0.3524231837
0.2672966021 0.3524231837 -1.6289237855 -1.0330377139 89.9998744573 89.9998776630 89.9998744573 0.2672966021 0.3524231837
0.2672964366 0.3524231837 -1.6289249437 -1.0330377139 89.9998737874 89.9998773713 89.9998737874 0.2672964366 0.3524231837
0.2672964325 0.3524231837 -1.6289249723 -1.0330377139 89.9998737708 89.9998773640 89.9998737708 0.2672964325 0.3524231837
0.2672964275 0.3524231837 -1.6289250074 -1.0330377139 89.9998737505 89.9998773552 89.9998737505 0.2672964275 0.3524231837
0.2672992208 0.3524231837 -1.6289054544 -1.0330377139 89.9998848351 89.9998736974 89.9998736974 0.2672992208 0.3524231837
0.2672992208 0.3524231837 -1.6289054544 -1.0330377139 89.9998848351 89.9998736974 89.9998736974 0.2672992208 0.3524231837
0.2672992208 0.3524231837 -1.6289054544 -1.0330377139 89.9998848351 89.9998736974 89.9998736974 0.2672992208 0.3524231837
0.2672992208 0.3524231837 -1.6289054544 -1.0330377139 89.9998848351 89.9998736974 89.9998736974 0.2672992208 0.3524231837
