# generation pareto_front_size best_joint_fitness
1 3 89.968311
2 5 89.968311
3 7 89.968311
4 9 89.968311
5 11 89.968311
6 13 89.968311
7 15 89.968311
8 17 89.968311
9 19 89.968311
10 21 89.968311
11 23 89.968311
12 25 89.968311
13 27 89.968311
14 29 89.968311
15 31 89.968311
16 33 89.968311
17 35 89.968311
18 37 89.968311
19 39 89.968311
20 41 89.968311
21 43 89.968311
22 45 89.968311
23 47 89.968311
24 49 89.968311
25 51 89.968311
26 53 89.968311
27 55 89.968311
28 57 89.968311
29 59 89.968311
30 61 89.968311
31 63 89.968311
32 65 89.968311
33 67 89.968311
34 69 89.968311
35 71 89.968311
36 73 89.968311
37 75 89.968311
38 77 89.968311
39 79 89.968311
40 81 89.968311
41 83 89.968311
42 85 89.968311
43 87 89.968311
44 89 89.968311
45 91 89.968311
46 93 89.968311
47 95 89.968311
48 97 89.968311
49 99 89.968311
50 101 89.968311
51 103 89.968311
52 105 89.968311
53 107 89.968311
54 109 89.968311
55 111 89.968311
56 113 89.968311
57 115 89.968311
58 117 89.968311
59 119 89.968311
60 121 89.968311
61 145 89.968311
62 150 89.968311
63 153 89.968311
64 155 89.968311
65 157 89.968311
66 159 89.968311
67 161 89.968311
68 163 89.968311
69 165 89.968311
70 167 89.968311
71 169 89.968311
72 171 89.968311
73 173 89.968311
74 175 89.968311
75 177 89.968311
76 179 89.968311
77 181 89.968311
78 2 89.981354
79 4 89.981354
80 6 89.981354
81 8 89.981354
82 10 89.981354
83 2 89.984195
84 4 89.984195
85 2 89.987113
86 3 89.987113
87 4 89.987113
88 6 89.987113
89 1 89.989806
90 2 89.989806
91 3 89.989806
92 1 89.990918
93 2 89.992487
94 2 89.994746
95 3 89.994746
96 4 89.994746
97 5 89.994746
98 2 89.996760
99 2 89.997390
100 2 89.998770
101 1 89.998946
102 2 89.998946
103 2 89.999271
104 2 89.999546
105 3 89.999546
106 2 89.999596
107 2 89.999671
108 4 89.999671
109 6 89.999671
110 2 89.999709
111 1 89.999864
112 2 89.999918
113 1 89.999930
114 2 89.999930
115 1 89.999944
116 1 89.999958
117 1 89.999968
118 2 89.999981
119 4 89.999981
120 6 89.999981
121 7 89.999981
122 8 89.999981
123 2 89.999985
124 2 89.999986
125 2 89.999988
