# generation best_consensus ca_size
0 50.157790 200
1 51.753745 200
2 51.753745 200
3 51.753745 200
4 51.753745 200
5 57.792313 200
6 57.792313 200
7 57.792313 200
8 57.792313 200
9 57.792313 200
10 57.792313 200
11 57.792313 200
12 57.792313 200
13 61.919932 200
14 61.919932 200
15 61.919932 200
16 61.919932 200
17 61.919932 200
18 61.919932 200
19 61.919932 200
20 61.919932 200
21 61.919932 200
22 61.919932 200
23 61.919932 200
24 61.919932 200
25 61.919932 200
26 61.919932 200
27 61.919932 200
28 61.919932 200
29 61.919932 200
30 61.919932 200
31 61.919932 200
32 61.919932 200
33 61.919932 200
34 61.919932 200
35 61.919932 200
36 61.919932 200
37 61.919932 200
38 61.919932 200
39 61.919932 200
40 61.919932 200
41 61.919932 200
42 61.919932 200
43 61.919932 200
44 61.919932 200
45 61.919932 200
46 61.919932 200
47 61.919932 200
48 61.919932 200
49 61.919932 200
50 61.919932 200
51 64.739611 200
52 64.739611 200
53 64.739611 200
54 64.739611 200
55 64.739611 200
56 64.739611 200
57 64.739611 200
58 64.739611 200
59 64.739611 200
60 64.739611 200
61 64.739611 200
62 64.739611 200
63 64.739611 200
64 64.739611 200
65 64.739611 200
66 64.739611 200
67 64.739611 200
68 64.739611 200
69 64.739611 200
70 64.739611 200
71 64.739611 200
72 64.739611 200
73 64.739611 200
74 64.739611 200
75 64.739611 200
76 64.739611 200
77 64.739611 200
78 64.739611 200
79 64.739611 200
80 64.739611 200
81 64.739611 200
82 64.739611 200
83 64.739611 200
84 64.739611 200
85 64.739611 200
86 64.739611 200
87 64.739611 200
88 64.739611 200
89 64.739611 200
90 64.739611 200
91 64.739611 200
92 64.739611 200
93 64.739611 200
94 64.739611 200
95 64.739611 200
96 64.739611 200
97 64.739611 200
98 64.739611 200
99 64.739611 200
100 64.739611 200
101 64.739611 200
102 64.739611 200
103 64.739611 200
104 64.739611 200
105 64.739611 200
106 64.739611 200
107 64.739611 200
108 64.739611 200
109 64.739611 200
110 64.739611 200
111 64.739611 200
112 64.739611 200
113 64.739611 200
114 64.739611 200
115 64.739611 200
116 64.739611 200
117 64.739611 200
118 64.739611 200
119 64.739611 200
120 64.739611 200
121 64.739611 200
122 64.739611 200
123 64.739611 200
124 64.739611 200
125 64.739611 200
126 64.739611 200
127 64.739611 200
128 64.739611 200
129 64.739611 200
130 64.739611 200
131 64.739611 200
132 64.739611 200
133 64.739611 200
134 64.739611 200
135 64.739611 200
136 64.739611 200
137 64.739611 200
138 64.739611 200
139 64.739611 200
140 64.739611 200
141 64.739611 200
142 64.739611 200
143 64.739611 200
144 64.739611 200
145 64.739611 200
146 64.739611 200
147 64.739611 200
148 64.739611 200
149 64.739611 200
150 64.739611 200
151 64.739611 200
152 64.739611 200
153 64.739611 200
154 64.739611 200
155 64.739611 200
156 64.739611 200
157 64.739611 200
158 64.739611 200
159 64.739611 200
160 64.739611 200
161 64.739611 200
162 64.739611 200
163 64.739611 200
164 64.739611 200
165 64.739611 200
166 64.739611 200
167 64.739611 200
168 64.739611 200
169 64.739611 200
170 64.739611 200
171 64.739611 200
172 64.739611 200
173 64.739611 200
174 64.739611 200
175 64.739611 200
176 64.739611 200
177 64.739611 200
178 64.739611 200
179 64.739611 200
180 64.739611 200
181 64.739611 200
182 64.739611 200
183 64.739611 200
184 64.739611 200
185 64.739611 200
186 64.739611 200
187 64.739611 200
188 64.739611 200
189 64.739611 200
190 64.739611 200
191 64.739611 200
192 64.739611 200
193 64.739611 200
194 64.739611 200
195 64.739611 200
196 64.739611 200
197 64.739611 200
198 64.739611 200
199 64.739611 200
200 64.739611 200
201 64.739611 200
202 64.739611 200
203 64.739611 200
204 64.739611 200
205 64.739611 200
206 64.739611 200
207 64.739611 200
208 64.739611 200
209 64.739611 200
210 64.739611 200
211 64.739611 200
212 64.739611 200
213 64.739611 200
214 64.739611 200
215 64.739611 200
216 64.739611 200
217 64.739611 200
218 64.739611 200
219 64.739611 200
220 64.739611 200
221 64.739611 200
222 64.739611 200
223 64.739611 200
224 64.739611 200
225 64.739611 200
226 64.739611 200
227 64.739611 200
228 64.739611 200
229 64.739611 200
230 64.739611 200
231 64.739611 200
232 64.739611 200
233 64.739611 200
234 64.739611 200
235 64.739611 200
236 64.739611 200
