# MPMM-CoEA metrics  P7  D=5  run_seed=14999746
suite_id       7
problem_name   p7_hierarchical
feature        random broad shared basins plus sharp local peaks
dim            5
nopt           2
eval_budget    100000
# strict eps_x=0.01 eps_f=1.0
SR_0.01        0.0000
ANOF_0.01      1.0000
# loose  eps_x=0.05 eps_f=2.0
SR_0.05        0.0000
ANOF_0.05      1.0000
E_WP           0.7440
D_PO           0.0100
ca_size        200
