# generation best_consensus ca_size
0 85.556165 39
1 85.556165 39
2 85.556165 39
3 85.556165 39
4 85.556165 39
5 87.934967 39
6 87.934967 39
7 87.934967 39
8 87.934967 39
9 87.934967 39
10 87.934967 39
11 87.934967 39
12 89.875101 39
13 89.875101 39
14 89.875101 39
15 89.875101 39
16 89.875101 39
17 89.875101 39
18 89.875101 39
19 89.875101 39
20 89.875101 39
21 89.875101 39
22 89.875101 39
23 89.875101 39
24 89.875101 39
25 89.875101 39
26 89.875101 39
27 89.875101 39
28 89.875101 39
29 89.875101 39
30 89.875101 39
31 89.875101 39
32 89.875101 39
33 89.875101 39
