# generation best_consensus ca_size
0 83.916511 53
1 85.666506 53
2 85.666506 53
3 85.988801 53
4 87.552361 53
5 87.552361 53
6 88.531708 53
7 88.531708 53
8 88.531708 53
9 88.531708 53
10 88.531708 53
11 88.531708 53
12 88.531708 53
13 88.531708 53
14 88.531708 53
15 88.531708 53
16 88.531708 53
17 88.531708 53
18 88.531708 53
19 88.531708 53
20 88.531708 53
21 88.531708 53
22 88.531708 53
23 88.531708 53
24 88.531708 53
25 88.531708 53
26 88.531708 53
27 88.531708 53
28 88.531708 53
29 88.531708 53
30 88.531708 53
31 88.531708 53
32 88.531708 53
33 88.531708 53
34 88.531708 53
35 88.531708 53
36 88.531708 53
37 89.022185 53
38 89.022185 53
39 89.022185 53
40 89.022185 53
41 89.022185 53
42 89.022185 53
43 89.022185 53
44 89.022185 53
45 89.022185 53
46 89.022185 53
47 89.205378 53
48 89.205378 53
49 89.205378 53
50 89.205378 53
