# generation pareto_front_size best_joint_fitness
1 0 0.195093
2 0 0.195093
3 0 0.195093
4 0 0.195093
5 0 0.195093
6 0 0.195093
7 0 0.195093
8 0 0.195093
9 0 0.195093
10 0 0.195093
11 0 0.195093
12 0 0.195093
13 0 0.195093
14 0 0.195093
15 0 0.195093
16 0 0.195093
17 0 0.195093
18 0 0.195093
19 0 0.195093
20 0 0.195093
21 0 0.195093
22 0 0.195093
23 0 0.195093
24 0 0.195093
25 0 0.195093
26 0 0.195093
27 0 0.195093
28 0 0.195093
29 0 0.195093
30 0 0.195093
31 0 0.195093
32 0 0.195093
33 0 0.195093
34 0 0.195093
35 0 0.195093
36 0 0.195093
37 0 0.195093
38 0 0.195093
39 0 0.195093
40 0 0.195093
41 0 0.195093
42 0 0.195093
43 0 0.195093
44 0 0.195093
45 0 0.195093
46 0 0.195093
47 0 0.195093
48 0 0.195093
49 0 0.195093
50 0 0.195093
51 0 0.195093
52 0 0.195093
53 0 0.195093
54 0 0.195093
55 0 0.195093
56 0 0.195093
57 0 0.195093
58 0 0.195093
59 0 0.195093
60 0 0.195093
61 0 0.195093
62 0 0.195093
63 0 0.195093
64 0 0.195093
65 0 0.195093
66 0 0.195093
67 0 0.195093
68 0 0.195093
69 0 0.195093
70 0 0.195093
71 0 0.195093
72 0 0.195093
73 0 0.195093
74 0 0.195093
75 0 0.195093
76 0 0.195093
77 0 0.195093
78 0 0.195093
79 0 0.195093
80 0 0.195093
81 0 0.249734
82 0 0.249734
83 0 0.249734
84 0 0.249734
85 0 0.249734
86 0 0.249734
87 0 0.249734
88 0 0.249734
89 0 0.253561
90 0 0.253561
91 0 0.253561
92 0 0.253561
93 0 0.253561
94 0 0.253561
95 0 0.253561
96 0 0.253561
97 0 0.276693
98 0 0.307914
99 0 0.307914
100 0 0.312776
101 0 0.313664
102 0 0.313686
103 0 0.313686
104 0 0.313686
105 0 0.313686
106 0 0.313688
107 0 0.313688
108 0 0.313688
109 0 0.313688
110 0 0.313688
111 0 0.313688
112 0 0.313688
113 0 0.313688
114 0 0.313688
115 0 0.313688
116 0 0.313688
117 0 0.313688
118 0 0.313688
119 0 0.313688
120 0 0.313688
121 0 10.816514
122 0 10.816514
123 0 10.816514
124 0 10.816514
125 0 10.816514
126 0 10.816514
127 0 10.816514
128 0 11.576210
129 0 11.576210
130 0 11.576210
131 0 11.576210
132 0 11.576210
133 0 11.576210
134 0 11.576210
135 0 11.576210
136 0 21.871598
137 0 21.871598
138 1 32.736435
139 2 32.736435
140 3 32.736435
141 4 32.736435
142 5 32.736435
143 6 32.736435
144 7 32.736435
145 1 33.300957
146 1 39.342791
147 2 39.342791
148 3 39.342791
149 4 39.342791
150 5 39.342791
151 6 39.342791
152 7 39.342791
153 8 39.342791
154 9 39.342791
155 10 39.342791
156 11 39.342791
157 12 39.342791
158 13 39.342791
159 14 39.342791
160 1 41.549002
161 2 41.549002
162 3 41.549002
163 4 41.549002
164 5 41.549002
165 1 41.570839
166 1 41.589085
167 2 41.589085
168 3 41.589085
169 4 41.589085
170 5 41.589085
171 6 41.589085
172 7 41.589085
173 8 41.589085
174 1 41.591083
175 2 41.591083
176 1 41.591955
177 2 41.591955
178 1 41.591969
179 2 41.591969
180 3 41.591969
181 4 41.591969
182 5 41.591969
183 6 41.591969
184 7 41.591969
185 8 41.591969
186 9 41.591969
187 1 41.591969
188 2 41.591969
189 3 41.591969
190 5 41.591969
191 7 41.591969
192 9 41.591969
193 11 41.591969
194 13 41.591969
195 15 41.591969
196 17 41.591969
197 19 41.591969
198 21 41.591969
199 23 41.591969
200 25 41.591969
201 27 41.591969
202 29 41.591969
203 31 41.591969
204 33 41.591969
205 35 41.591969
206 37 41.591969
207 39 41.591969
208 41 41.591969
209 43 41.591969
210 45 41.591969
211 47 41.591969
212 49 41.591969
213 51 41.591969
214 53 41.591969
215 55 41.591969
216 57 41.591969
217 59 41.591969
218 61 41.591969
219 63 41.591969
220 65 41.591969
221 67 41.591969
222 69 41.591969
223 71 41.591969
224 74 41.591969
225 76 41.591969
226 78 41.591969
227 80 41.591969
228 82 41.591969
229 84 41.591969
230 86 41.591969
231 88 41.591969
232 90 41.591969
233 92 41.591969
234 94 41.591969
235 96 41.591969
236 98 41.591969
237 100 41.591969
238 102 41.591969
239 116 41.591969
240 123 41.591969
241 126 41.591969
242 128 41.591969
243 130 41.591969
244 132 41.591969
245 134 41.591969
246 136 41.591969
247 139 41.591969
248 141 41.591969
249 143 41.591969
250 145 41.591969
251 147 41.591969
252 149 41.591969
253 3 42.775177
254 6 42.775177
255 9 42.775177
256 12 42.775177
257 15 42.775177
258 18 42.775177
259 21 42.775177
260 24 42.775177
261 27 42.775177
262 30 42.775177
263 33 42.775177
264 3 43.895896
265 6 43.895896
266 2 44.781193
267 4 44.781193
268 6 44.781193
269 8 44.781193
270 10 44.781193
271 12 44.781193
272 14 44.781193
273 16 44.781193
274 18 44.781193
275 21 44.781193
276 23 44.781193
277 25 44.781193
278 27 44.781193
279 29 44.781193
280 31 44.781193
281 33 44.781193
282 35 44.781193
283 37 44.781193
284 39 44.781193
285 41 44.781193
286 43 44.781193
287 45 44.781193
288 47 44.781193
289 49 44.781193
290 51 44.781193
291 53 44.781193
292 55 44.781193
293 2 45.743392
294 4 45.743392
295 6 45.743392
296 8 45.743392
297 10 45.743392
298 12 45.743392
299 14 45.743392
300 16 45.743392
