# from_x0 from_x1 to_x0 to_x1 length
-2.4229988889 -0.9024018624 -2.4229989118 -0.9024018486 0.0000000038
-2.4229988883 -0.9024018630 -2.4229989113 -0.9024018497 0.0000000038
-2.4229988865 -0.9024018649 -2.4229989113 -0.9024018497 0.0000000042
-2.4229988852 -0.9024018662 -2.4229989080 -0.9024018475 0.0000000042
-2.4229988850 -0.9024018664 -2.4229989068 -0.9024018515 0.0000000038
-2.4229988833 -0.9024018681 -2.4229989068 -0.9024018515 0.0000000041
-2.4229988822 -0.9024018693 -2.4229989030 -0.9024018567 0.0000000035
-2.4229988931 -0.9024018744 -2.4229989030 -0.9024018567 0.0000000029
-2.4229988773 -0.9024018744 -2.4229988992 -0.9024018567 0.0000000040
-2.4229988740 -0.9024018778 -2.4229988943 -0.9024018630 0.0000000036
-2.4229988675 -0.9024018846 -2.4229988865 -0.9024018649 0.0000000039
-2.4229988505 -0.9024019022 -2.4229988675 -0.9024018846 0.0000000035
-2.4229991077 -0.9024016352 -2.4229989116 -0.9024018361 0.0000000401
-2.4229991088 -0.9024016341 -2.4229989116 -0.9024018361 0.0000000403
-2.4229987763 -0.9024019792 -2.4229988505 -0.9024019022 0.0000000153
-2.4229987670 -0.9024019889 -2.4229987763 -0.9024019792 0.0000000019
-2.4229987566 -0.9024019996 -2.4229987670 -0.9024019889 0.0000000021
-2.4229987555 -0.9024020008 -2.4229987670 -0.9024019889 0.0000000024
-2.4229988822 -0.9024018000 -2.4229989116 -0.9024018361 0.0000000066
-2.4229989986 -0.9024016792 -2.4229991077 -0.9024016352 0.0000000168
-2.4229986469 -0.9024021135 -2.4229987555 -0.9024020008 0.0000000224
-2.4229993072 -0.9024014282 -2.4229991088 -0.9024016341 0.0000000408
-2.4229985974 -0.9024021649 -2.4229986469 -0.9024021135 0.0000000102
-2.4229993788 -0.9024013978 -2.4229993072 -0.9024014282 0.0000000111
-2.4229988883 -0.9024019889 -2.4229988505 -0.9024019022 0.0000000135
-2.4229988822 -0.9024019952 -2.4229988883 -0.9024019889 0.0000000012
-2.4229988735 -0.9024020042 -2.4229988822 -0.9024019952 0.0000000018
-2.4229995136 -0.9024012140 -2.4229993788 -0.9024013978 0.0000000326
-2.4229995241 -0.9024012031 -2.4229995136 -0.9024012140 0.0000000022
-2.4229995743 -0.9024011510 -2.4229995241 -0.9024012031 0.0000000103
-2.4229995803 -0.9024011447 -2.4229995743 -0.9024011510 0.0000000012
-2.4229983907 -0.9024021781 -2.4229985974 -0.9024021649 0.0000000296
-2.4229981878 -0.9024025901 -2.4229983907 -0.9024021781 0.0000000656
-2.4229998249 -0.9024008909 -2.4229995803 -0.9024011447 0.0000000504
-2.4229999141 -0.9024007982 -2.4229998249 -0.9024008909 0.0000000184
-2.4229985227 -0.9024019204 -2.4229986469 -0.9024021135 0.0000000328
-2.4229986696 -0.9024017679 -2.4229985227 -0.9024019204 0.0000000302
-2.4230000905 -0.9024006152 -2.4229999141 -0.9024007982 0.0000000363
-2.4229978405 -0.9024029505 -2.4229981878 -0.9024025901 0.0000000715
-2.4229978405 -0.9024029443 -2.4229981878 -0.9024025901 0.0000000709
-2.4230001456 -0.9024005579 -2.4230000905 -0.9024006152 0.0000000114
-2.4229977698 -0.9024030239 -2.4229978405 -0.9024029505 0.0000000146
-2.4229986696 -0.9024017239 -2.4229986696 -0.9024017679 0.0000000063
-2.4230004040 -0.9024002898 -2.4230001456 -0.9024005579 0.0000000532
-2.4229977567 -0.9024024519 -2.4229981878 -0.9024025901 0.0000000647
-2.4230006111 -0.9024000748 -2.4230004040 -0.9024002898 0.0000000426
-2.4229973286 -0.9024034818 -2.4229977698 -0.9024030239 0.0000000908
-2.4229974070 -0.9024028148 -2.4229977698 -0.9024030239 0.0000000598
-2.4229970670 -0.9024036325 -2.4229973286 -0.9024034818 0.0000000431
-2.4229970032 -0.9024038196 -2.4229970670 -0.9024036325 0.0000000282
-2.4230009940 -0.9023996775 -2.4230006111 -0.9024000748 0.0000000788
