# generation pareto_front_size best_joint_fitness
1 32 49.251762
2 48 49.251762
3 26 55.057614
4 50 55.057614
5 62 55.320614
6 102 55.320614
7 123 55.320614
8 38 59.618744
9 59 59.618744
10 105 59.618744
11 14 64.064011
12 42 64.064011
13 66 64.064011
14 93 64.064011
15 117 64.064011
16 127 64.064011
17 146 64.064011
18 124 64.064011
19 12 66.564846
20 34 66.564846
21 59 66.564846
22 77 66.564846
23 81 66.564846
24 101 66.564846
25 121 66.564846
26 132 66.564846
27 145 66.564846
28 149 66.564846
29 160 66.564846
30 181 66.564846
31 193 66.564846
32 173 66.564846
33 171 66.564846
34 172 66.564846
35 160 66.564846
36 172 66.564846
37 161 66.564846
38 165 66.564846
39 170 66.564846
40 175 66.564846
41 172 66.608591
42 177 66.608591
43 188 66.608591
44 170 66.701045
45 185 66.701045
46 168 66.701045
47 190 66.701045
48 193 66.701045
49 69 67.252858
50 71 67.252858
51 66 67.252858
52 83 67.252858
53 91 67.252858
54 107 67.252858
55 123 67.252858
56 133 67.252858
57 144 67.252858
58 153 67.252858
59 160 67.252858
60 172 67.252858
61 191 67.252858
62 200 67.252858
63 200 67.252858
64 181 67.252858
65 190 67.252858
66 200 67.252858
67 200 67.252858
68 200 67.252858
69 200 67.252858
70 200 67.252858
71 199 67.252858
72 200 67.252858
73 200 67.252858
74 200 67.252858
75 200 67.252858
76 200 67.252858
77 192 67.252858
78 199 67.252858
79 200 67.252858
80 200 67.252858
81 178 67.540189
82 191 67.540189
83 200 67.540189
84 200 67.540189
85 200 67.540189
86 192 67.540189
87 199 67.540189
88 200 67.540189
89 200 67.540189
90 200 67.540189
91 199 67.540189
92 199 67.540189
93 200 67.540189
94 199 67.540189
95 200 67.540189
96 193 67.540189
97 181 67.540189
98 197 67.540189
99 192 67.540189
100 200 67.540189
101 199 67.540189
102 197 67.540189
103 200 67.540189
104 198 67.540189
105 200 67.540189
106 200 67.540189
107 200 67.540189
108 200 67.540189
109 200 67.540189
110 200 67.540189
111 200 67.540189
112 200 67.540189
113 200 67.540189
114 198 67.540189
115 199 67.540189
116 200 67.540189
117 193 67.540189
118 185 67.540189
119 196 67.540189
120 200 67.540189
121 200 67.540189
122 200 67.540189
123 200 67.540189
124 200 67.540189
125 187 67.540189
126 198 67.540189
127 194 67.540189
