# generation pareto_front_size best_joint_fitness
486 200 90.000000
487 200 90.000000
488 200 90.000000
489 200 90.000000
490 200 90.000000
491 200 90.000000
492 200 90.000000
493 200 90.000000
494 200 90.000000
495 200 90.000000
496 200 90.000000
497 200 90.000000
498 200 90.000000
499 200 90.000000
500 200 90.000000
501 200 90.000000
502 200 90.000000
503 200 90.000000
504 200 90.000000
505 200 90.000000
506 200 90.000000
507 200 90.000000
508 200 90.000000
509 200 90.000000
510 200 90.000000
511 200 90.000000
512 200 90.000000
513 200 90.000000
514 200 90.000000
515 200 90.000000
516 200 90.000000
517 200 90.000000
518 200 90.000000
519 200 90.000000
520 200 90.000000
521 200 90.000000
522 200 90.000000
523 200 90.000000
524 200 90.000000
525 200 90.000000
526 200 90.000000
527 200 90.000000
528 200 90.000000
529 200 90.000000
530 200 90.000000
531 200 90.000000
532 200 90.000000
533 200 90.000000
534 200 90.000000
535 200 90.000000
536 200 90.000000
537 200 90.000000
538 200 90.000000
539 200 90.000000
540 200 90.000000
541 200 90.000000
542 200 90.000000
543 200 90.000000
544 200 90.000000
545 200 90.000000
546 200 90.000000
547 200 90.000000
548 200 90.000000
549 200 90.000000
550 200 90.000000
551 200 90.000000
552 200 90.000000
553 200 90.000000
554 200 90.000000
555 200 90.000000
556 200 90.000000
557 200 90.000000
558 200 90.000000
559 200 90.000000
560 200 90.000000
561 200 90.000000
562 200 90.000000
563 200 90.000000
564 200 90.000000
565 200 90.000000
566 200 90.000000
567 200 90.000000
568 200 90.000000
569 200 90.000000
570 200 90.000000
571 200 90.000000
572 200 90.000000
573 200 90.000000
574 200 90.000000
575 200 90.000000
576 200 90.000000
577 200 90.000000
578 200 90.000000
579 200 90.000000
580 200 90.000000
581 200 90.000000
582 200 90.000000
583 200 90.000000
584 200 90.000000
585 200 90.000000
586 200 90.000000
587 200 90.000000
588 200 90.000000
589 200 90.000000
590 200 90.000000
591 200 90.000000
592 200 90.000000
593 200 90.000000
594 200 90.000000
595 200 90.000000
596 200 90.000000
597 200 90.000000
598 200 90.000000
599 200 90.000000
600 200 90.000000
