# MPMM-CoEA metrics  P6  D=2  run_seed=13999763
suite_id       6
problem_name   p6_deceptive
feature        random narrow shared optima embedded in broad private basins
dim            2
nopt           2
eval_budget    30000
# strict eps_x=0.01 eps_f=1.0
SR_0.01        100.0000
ANOF_0.01      2.0000
# loose  eps_x=0.05 eps_f=2.0
SR_0.05        100.0000
ANOF_0.05      2.0000
E_WP           0.0035
D_PO           0.0005
ca_size        58
