# generation best_consensus ca_size
0 8.838613 200
1 8.930718 200
2 8.930718 200
3 8.930718 200
4 8.930718 200
5 8.930718 200
6 8.930718 200
7 8.930718 200
8 8.930718 200
9 8.930718 200
10 8.930718 200
11 8.930718 200
12 8.930718 200
13 8.930718 200
14 8.930718 200
15 8.930718 200
16 8.930718 200
17 8.930718 200
18 8.931224 200
19 8.931224 200
20 8.931224 200
21 8.931224 200
22 8.931224 200
23 8.931224 200
24 8.931224 200
25 8.931224 200
26 8.931224 200
27 8.931224 200
28 8.931224 200
29 8.931224 200
30 8.931224 200
31 8.931224 200
32 8.931224 200
33 8.931224 200
34 8.931224 200
35 8.931224 200
36 8.931224 200
37 8.931224 200
38 8.931224 200
39 8.931224 200
40 8.931224 200
41 8.931224 200
42 8.931224 200
43 8.931224 200
44 8.933427 200
45 8.933427 200
46 8.933427 200
47 8.933427 200
48 8.933427 200
49 8.933427 200
50 8.933427 200
51 8.933427 200
52 8.933427 200
53 8.933427 200
54 8.933427 200
55 8.933427 200
56 8.933427 200
57 8.933427 200
58 8.933427 200
59 8.933427 200
60 8.933427 200
61 8.933427 200
62 8.933427 200
63 8.933427 200
64 8.933427 200
65 8.933427 200
66 8.933427 200
67 8.933427 200
68 8.933427 200
69 8.933427 200
70 8.933427 200
71 8.933427 200
72 8.933427 200
73 8.933427 200
74 8.933427 200
75 8.933427 200
76 8.933909 200
77 8.933909 200
78 8.933909 200
79 8.933909 200
80 8.933909 200
81 8.933909 200
82 8.933909 200
83 8.933909 200
84 8.933909 200
85 8.933909 200
86 8.933909 200
87 8.933909 200
88 8.933909 200
89 8.933909 200
90 8.933909 200
91 8.933909 200
92 8.933909 200
93 8.933909 200
94 8.936461 200
95 8.940367 200
96 8.941834 200
97 8.941834 200
98 8.941834 200
99 8.941834 200
100 8.941834 200
101 8.941834 200
102 8.941834 200
103 8.942904 200
104 8.942904 200
105 8.942904 200
106 8.942904 200
107 8.942904 200
108 8.942904 200
109 8.958710 200
110 8.958710 200
111 8.958710 200
112 8.985846 200
113 8.985846 200
114 9.007836 200
115 9.007836 200
116 9.007836 200
117 9.007836 200
118 9.007836 200
119 9.007836 200
120 9.007836 200
121 9.007836 200
122 9.007836 200
123 9.007836 200
124 9.007836 200
125 9.007836 200
126 9.007836 200
127 9.007836 200
128 9.015785 200
129 9.015785 200
130 9.015785 200
131 9.015785 200
132 9.019016 200
133 9.050995 200
134 9.050995 200
135 9.050995 200
136 9.050995 200
137 9.050995 200
138 9.050995 200
139 9.054647 200
140 9.065511 200
141 9.065511 200
142 9.065511 200
143 9.065511 200
144 9.065511 200
145 9.067860 200
146 9.079195 200
147 9.091540 200
148 9.091540 200
149 9.091540 200
150 9.091540 200
151 9.091540 200
152 9.091540 200
153 9.105248 200
154 9.105248 200
155 9.105248 200
156 9.105248 200
157 9.105248 200
158 9.105248 200
159 9.105248 200
160 9.105248 200
161 9.113923 200
162 9.113923 200
163 9.113923 200
164 9.113923 200
165 9.113923 200
166 9.113923 200
167 9.113923 200
168 9.113923 200
169 9.113923 200
170 9.113923 200
171 9.113923 200
172 9.113923 200
173 9.113923 200
174 9.113923 200
175 9.113923 200
176 9.113923 200
177 9.113923 200
178 9.113923 200
179 9.118119 200
180 9.118119 200
181 9.118119 200
182 9.118119 200
183 9.118119 200
184 9.118119 200
185 9.118119 200
186 9.118119 200
187 9.118119 200
188 9.118119 200
189 9.118119 200
190 9.118119 200
191 9.118119 200
192 9.118119 200
193 9.118119 200
194 9.118119 200
195 9.118119 200
196 9.118119 200
197 9.118119 200
198 9.118119 200
199 9.118119 200
200 9.118119 200
201 9.118119 200
202 9.118119 200
203 9.118119 200
204 9.118119 200
205 9.118119 200
206 9.118119 200
207 9.118119 200
208 9.118119 200
209 9.118119 200
210 9.118119 200
211 9.118119 200
212 9.118119 200
213 9.118119 200
214 9.118119 200
215 9.118119 200
216 9.118119 200
217 9.118119 200
218 9.118119 200
219 9.118119 200
220 9.118119 200
221 9.118119 200
222 9.118119 200
223 9.118119 200
224 9.118119 200
225 9.118119 200
226 9.118119 200
227 9.118119 200
228 9.118119 200
229 9.118119 200
230 9.118119 200
231 9.118119 200
232 9.118119 200
233 9.118119 200
234 9.118119 200
235 9.118119 200
236 9.118119 200
237 9.118119 200
238 9.118119 200
239 9.118119 200
240 9.129617 200
241 9.129617 200
242 9.129617 200
243 9.129617 200
244 9.129617 200
245 9.129617 200
246 9.129617 200
247 9.129617 200
248 9.129617 200
249 9.129617 200
250 9.129617 200
251 9.129617 200
252 9.129617 200
253 9.129617 200
254 9.129617 200
255 9.129617 200
256 9.129617 200
257 9.129617 200
258 9.129617 200
259 9.129617 200
260 9.129617 200
261 9.129617 200
262 9.129617 200
263 9.129617 200
264 9.129617 200
265 9.129617 200
266 9.129617 200
267 9.129617 200
268 9.129617 200
269 9.129617 200
270 9.129617 200
271 9.129617 200
272 9.129617 200
273 9.129617 200
274 9.129617 200
275 9.129617 200
276 9.129617 200
277 9.129617 200
278 9.129617 200
279 9.129617 200
280 9.129617 200
281 9.129617 200
282 9.129617 200
283 9.129617 200
284 9.129617 200
285 9.129617 200
286 9.129617 200
287 9.129617 200
288 9.129617 200
289 9.129617 200
290 9.129617 200
291 9.129617 200
292 9.129617 200
293 9.129617 200
294 9.129617 200
295 9.129617 200
296 9.129617 200
297 9.129617 200
298 9.129617 200
299 9.129617 200
300 9.129617 200
301 9.130125 200
302 9.130125 200
303 9.130125 200
304 9.130125 200
305 9.130125 200
306 9.130125 200
307 9.130125 200
308 9.130125 200
309 9.130125 200
310 9.130125 200
311 9.130125 200
312 9.130125 200
313 9.130125 200
314 9.130125 200
315 9.130125 200
316 9.130125 200
317 9.130125 200
318 9.130125 200
319 9.130125 200
320 9.130125 200
321 9.130125 200
322 9.130125 200
323 9.130125 200
324 9.130125 200
325 9.130125 200
326 9.130125 200
327 9.130125 200
328 9.130125 200
329 9.130125 200
330 9.130125 200
331 9.130125 200
332 9.130125 200
333 9.130125 200
334 9.130125 200
335 9.130125 200
336 9.130125 200
337 9.130125 200
338 9.130125 200
339 9.130125 200
340 9.130125 200
341 9.130125 200
342 9.130125 200
343 9.130125 200
