# MPMM-CoEA metrics  P10  D=2  run_seed=14999746
suite_id       10
problem_name   p10_rotated_rugged_deceptive
feature        mixed rotated, ill-conditioned, rugged and deceptive shared optima
dim            2
nopt           6
eval_budget    30000
# strict eps_x=0.01 eps_f=1.0
SR_0.01        0.0000
ANOF_0.01      3.0000
# loose  eps_x=0.05 eps_f=2.0
SR_0.05        0.0000
ANOF_0.05      4.0000
E_WP           0.0040
D_PO           0.0002
ca_size        12
