# x0_norm x1_norm x0_plot x1_plot f_party0 f_party1 consensus x0_norm x1_norm
0.7818198213 0.5927495789 1.9727387489 0.6492470526 90.0000000000 90.0000000000 90.0000000000 0.7818198213 0.5927495789
0.7818198214 0.5927495786 1.9727387498 0.6492470505 90.0000000000 90.0000000000 90.0000000000 0.7818198214 0.5927495786
0.7818198213 0.5927495789 1.9727387489 0.6492470526 90.0000000000 90.0000000000 90.0000000000 0.7818198213 0.5927495789
0.7818198214 0.5927495786 1.9727387498 0.6492470505 90.0000000000 90.0000000000 90.0000000000 0.7818198214 0.5927495786
0.7818198213 0.5927495789 1.9727387489 0.6492470526 90.0000000000 90.0000000000 90.0000000000 0.7818198213 0.5927495789
0.7818198214 0.5927495786 1.9727387498 0.6492470505 90.0000000000 90.0000000000 90.0000000000 0.7818198214 0.5927495786
0.7818198213 0.5927495789 1.9727387489 0.6492470526 90.0000000000 90.0000000000 90.0000000000 0.7818198213 0.5927495789
0.7818198213 0.5927495789 1.9727387489 0.6492470526 90.0000000000 90.0000000000 90.0000000000 0.7818198213 0.5927495789
0.7818198214 0.5927495786 1.9727387498 0.6492470505 90.0000000000 90.0000000000 90.0000000000 0.7818198214 0.5927495786
0.7818198213 0.5927495789 1.9727387489 0.6492470526 90.0000000000 90.0000000000 90.0000000000 0.7818198213 0.5927495789
0.7818198214 0.5927495786 1.9727387498 0.6492470505 90.0000000000 90.0000000000 90.0000000000 0.7818198214 0.5927495786
0.7818198213 0.5927495789 1.9727387489 0.6492470526 90.0000000000 90.0000000000 90.0000000000 0.7818198213 0.5927495789
0.7818198213 0.5927495788 1.9727387488 0.6492470515 90.0000000000 90.0000000000 90.0000000000 0.7818198213 0.5927495788
0.7818198213 0.5927495789 1.9727387489 0.6492470526 90.0000000000 90.0000000000 90.0000000000 0.7818198213 0.5927495789
0.7818198213 0.5927495788 1.9727387488 0.6492470515 90.0000000000 90.0000000000 90.0000000000 0.7818198213 0.5927495788
0.7818198213 0.5927495789 1.9727387489 0.6492470526 90.0000000000 90.0000000000 90.0000000000 0.7818198213 0.5927495789
0.7818198214 0.5927495786 1.9727387498 0.6492470505 90.0000000000 90.0000000000 90.0000000000 0.7818198214 0.5927495786
0.7818198213 0.5927495789 1.9727387489 0.6492470526 90.0000000000 90.0000000000 90.0000000000 0.7818198213 0.5927495789
0.7818198213 0.5927495788 1.9727387488 0.6492470515 90.0000000000 90.0000000000 90.0000000000 0.7818198213 0.5927495788
0.7818198214 0.5927495786 1.9727387498 0.6492470505 90.0000000000 90.0000000000 90.0000000000 0.7818198214 0.5927495786
0.7818198213 0.5927495789 1.9727387489 0.6492470526 90.0000000000 90.0000000000 90.0000000000 0.7818198213 0.5927495789
0.7818198213 0.5927495786 1.9727387489 0.6492470501 90.0000000000 90.0000000000 90.0000000000 0.7818198213 0.5927495786
0.7818198213 0.5927495788 1.9727387489 0.6492470515 90.0000000000 90.0000000000 90.0000000000 0.7818198213 0.5927495788
0.7818198213 0.5927495784 1.9727387491 0.6492470488 90.0000000000 90.0000000000 90.0000000000 0.7818198213 0.5927495784
