# x0_norm x1_norm x0_plot x1_plot f_party0 f_party1 consensus x0_norm x1_norm x2_norm
0.6188002510 0.5739435479 0.8316017569 0.5176048353 89.9077505334 89.9668824749 89.9077505334 0.6188002510 0.5739435479 0.6918483277
0.6188002510 0.5739435479 0.8316017569 0.5176048353 89.9077505334 89.9668824749 89.9077505334 0.6188002510 0.5739435479 0.6918483277
0.6186203677 0.5741079840 0.8303425739 0.5187558883 89.9393111113 89.9571001086 89.9393111113 0.6186203677 0.5741079840 0.6920933496
0.6184731905 0.5742425227 0.8293123333 0.5196976589 89.9602543453 89.9481551222 89.9481551222 0.6184731905 0.5742425227 0.6922938220
0.6192992765 0.5738329099 0.8350949354 0.5168303690 89.8135171325 89.9437471246 89.8135171325 0.6192992765 0.5738329099 0.6910453330
0.6185544235 0.5742425227 0.8298809648 0.5196976589 89.9556732907 89.9385070348 89.9385070348 0.6185544235 0.5742425227 0.6920823207
0.6182865430 0.5744131422 0.8280058009 0.5208919953 89.9804787585 89.9355926472 89.9355926472 0.6182865430 0.5744131422 0.6925480576
0.6182055955 0.5744871384 0.8274391685 0.5214099691 89.9831456088 89.9297206967 89.9297206967 0.6182055955 0.5744871384 0.6926583174
0.6181461300 0.5745414975 0.8270229097 0.5217904825 89.9802594936 89.9252437077 89.9252437077 0.6181461300 0.5745414975 0.6927393164
0.6176986517 0.5747861132 0.8238905619 0.5235027927 89.9677758657 89.9212805618 89.9212805618 0.6176986517 0.5747861132 0.6933488336
0.6178785350 0.5747861132 0.8251497449 0.5235027927 89.9644209162 89.9033849823 89.9033849823 0.6178785350 0.5747861132 0.6931038117
0.6194537729 0.5739082490 0.8361764105 0.5173577432 89.7777969345 89.9030285995 89.7777969345 0.6194537729 0.5739082490 0.6904821080
0.6185544235 0.5744509755 0.8298809648 0.5211568282 89.9599214441 89.8987354250 89.8987354250 0.6185544235 0.5744509755 0.6920823207
0.6187046210 0.5743765004 0.8309323470 0.5206355028 89.9411716969 89.8976675083 89.8976675083 0.6187046210 0.5743765004 0.6918553227
0.6199474113 0.5727552880 0.8396318790 0.5092870157 89.4683273838 89.8965194663 89.4683273838 0.6199474113 0.5727552880 0.6903355661
0.6193628056 0.5740413626 0.8355396393 0.5182895384 89.8192550872 89.8936407318 89.8192550872 0.6193628056 0.5740413626 0.6908338317
0.6193805096 0.5740413626 0.8356635669 0.5182895384 89.8128772838 89.8927014463 89.8128772838 0.6193805096 0.5740413626 0.6908338317
0.6201063580 0.5731819470 0.8407445058 0.5122736288 89.5036005332 89.8829901949 89.5036005332 0.6201063580 0.5731819470 0.6900665647
0.6175514745 0.5750850880 0.8228603213 0.5255956163 89.9386866416 89.8728633748 89.8728633748 0.6175514745 0.5750850880 0.6935493061
0.6191267124 0.5742072238 0.8338869868 0.5194505667 89.8765003193 89.8727408092 89.8727408092 0.6191267124 0.5742072238 0.6909276023
0.6196190421 0.5740990616 0.8373332950 0.5186934310 89.7104521806 89.8692555304 89.7104521806 0.6196190421 0.5740990616 0.6909115094
0.6191383166 0.5744814076 0.8339682163 0.5213698530 89.8102462491 89.8446836938 89.8102462491 0.6191383166 0.5744814076 0.6919965548
0.6190357451 0.5744610453 0.8332502156 0.5212273170 89.9015649513 89.8296571514 89.8296571514 0.6190357451 0.5744610453 0.6912661535
0.6207002339 0.5724787887 0.8449016376 0.5073515210 89.1271959713 89.8054358095 89.1271959713 0.6207002339 0.5724787887 0.6894388008
0.6192658005 0.5743712207 0.8348606034 0.5205985446 89.6879503109 89.7820848332 89.6879503109 0.6192658005 0.5743712207 0.6925876640
0.6180777765 0.5751395598 0.8265444356 0.5259769184 89.9271481412 89.7743349609 89.7743349609 0.6180777765 0.5751395598 0.6926413623
0.6182993178 0.5750297091 0.8280952243 0.5252079634 89.9372906011 89.7721102815 89.7721102815 0.6182993178 0.5750297091 0.6923065403
0.6190069356 0.5744961152 0.8330485490 0.5214728063 89.7496911782 89.7692338386 89.7496911782 0.6190069356 0.5744961152 0.6931038117
0.6211069400 0.5717495521 0.8477485799 0.5022468647 88.5032101035 89.7429195725 88.5032101035 0.6211069400 0.5717495521 0.6870589611
0.6214527227 0.5715188523 0.8501690591 0.5006319660 88.4308811763 89.7185456301 88.4308811763 0.6214527227 0.5715188523 0.6882353538
0.6187133702 0.5748776345 0.8309935915 0.5241434413 89.8597355932 89.7176470287 89.7176470287 0.6187133702 0.5748776345 0.6932424822
0.6187133702 0.5748776345 0.8309935915 0.5241434413 89.9478518088 89.6933899625 89.6933899625 0.6187133702 0.5748776345 0.6908338317
0.6208240268 0.5719383065 0.8457681879 0.5035681455 88.5588043142 89.6633097748 88.5588043142 0.6208240268 0.5719383065 0.6860964580
0.6219132146 0.5709582944 0.8533925019 0.4967080610 87.9444346242 89.6397623999 87.9444346242 0.6219132146 0.5709582944 0.6876579142
0.6182407923 0.5754287433 0.8276855462 0.5280012031 89.8869267741 89.6300239781 89.6300239781 0.6182407923 0.5754287433 0.6922629946
0.6190668783 0.5750191305 0.8334681483 0.5251339133 89.9260505284 89.6194329394 89.6194329394 0.6190668783 0.5750191305 0.6910145056
0.6210123719 0.5723189340 0.8470866035 0.5062325382 88.6967361369 89.6032965804 88.6967361369 0.6210123719 0.5723189340 0.6903493957
0.6188136078 0.5753274373 0.8316952548 0.5272920610 89.8937425577 89.5393578676 89.5393578676 0.6188136078 0.5753274373 0.6913320974
0.6179875218 0.5757370501 0.8259126527 0.5301593509 89.7175193661 89.4778990493 89.4778990493 0.6179875218 0.5757370501 0.6940097492
0.6136276109 0.5776784411 0.7953932765 0.5437490878 87.9759405867 89.4522054201 87.9759405867 0.6136276109 0.5776784411 0.6984131202
0.6189217863 0.5754287433 0.8324525039 0.5280012031 89.8648369523 89.3274607964 89.3274607964 0.6189217863 0.5754287433 0.6897499807
0.6145572925 0.5776784411 0.8019010476 0.5437490878 88.5362303130 89.3074682684 88.5362303130 0.6145572925 0.5776784411 0.6960229437
0.6169810107 0.5768824061 0.8188670748 0.5381768426 89.6605289487 89.1556136357 89.1556136357 0.6169810107 0.5768824061 0.6933702516
0.6196378660 0.5732899856 0.8374650617 0.5130298990 89.3183497843 89.1221488811 89.1221488811 0.6196378660 0.5732899856 0.6859887601
0.6168478046 0.5771244308 0.8179346319 0.5398710157 89.5391143595 89.1017637422 89.1017637422 0.6168478046 0.5771244308 0.6940097492
0.6163798838 0.5773816800 0.8146591869 0.5416717597 89.4674876529 89.0077587494 89.0077587494 0.6163798838 0.5773816800 0.6940097492
0.6194778382 0.5744278789 0.8363448671 0.5209951523 89.2287834108 88.9007452239 88.9007452239 0.6194778382 0.5744278789 0.6947609397
0.6191383166 0.5744814076 0.8339682163 0.5213698530 89.2999659389 88.7448415238 88.7448415238 0.6191383166 0.5744814076 0.6957014323
0.6143150996 0.5771244308 0.8002056970 0.5398710157 87.7907355844 88.5127258685 87.7907355844 0.6143150996 0.5771244308 0.6940097492
0.6244197452 0.5683871639 0.8709382166 0.4787101475 84.3625939208 88.3769627365 84.3625939208 0.6244197452 0.5683871639 0.6873545609
0.6068760615 0.5763247083 0.7481324307 0.5342729584 80.4932163771 87.5120985396 80.4932163771 0.6068760615 0.5763247083 0.7173203828
0.6319352063 0.5669662232 0.9235464443 0.4687635623 70.4395158797 87.3865122101 70.4395158797 0.6319352063 0.5669662232 0.6616374653
0.1011708566 0.7241042420 -2.7918040035 1.5687296939 88.6622314797 86.9268415310 86.9268415310 0.1011708566 0.7241042420 0.7789576183
0.6512961249 0.5599128318 1.0590728745 0.4193898228 33.2561464202 82.6654924260 33.2561464202 0.6512961249 0.5599128318 0.6252622653
0.5849707061 0.5887291968 0.5947949425 0.6211043773 36.2964686126 79.3808125882 36.2964686126 0.5849707061 0.5887291968 0.7494780668
0.6503742870 0.5566279974 1.0526200093 0.3963959816 35.6727847460 75.2501225461 35.6727847460 0.6503742870 0.5566279974 0.6463103285
0.5878792492 0.5779436126 0.6151547446 0.5456052880 46.9174507630 73.4388038760 46.9174507630 0.5878792492 0.5779436126 0.7320317992
0.1145660556 0.7058049275 -2.6980376110 1.4406344926 68.6976315360 73.2878998576 68.6976315360 0.1145660556 0.7058049275 0.7371325453
0.2457419623 0.3635537065 -1.7798062642 -0.9551240543 15.6304073389 72.2531517571 15.6304073389 0.2457419623 0.3635537065 0.0431920555
0.5678123303 0.5896684327 0.4746863120 0.6276790292 16.2983990768 69.4856293561 16.2983990768 0.5678123303 0.5896684327 0.7951174724
0.2306055328 0.3343298492 -1.8857612705 -1.1596910556 15.6304073389 68.7030252472 15.6304073389 0.2306055328 0.3343298492 0.0559692791
0.2687503687 0.3209514151 -1.6187474192 -1.2533400946 15.6304073389 63.6605301777 15.6304073389 0.2687503687 0.3209514151 0.0517964793
0.9442054308 0.9283213411 3.1094380156 2.9982493874 0.6319986533 62.0787115437 0.6319986533 0.9442054308 0.9283213411 0.8360140594
0.8878538938 0.9330205905 2.7149772568 3.0311441333 0.6319986533 61.1941747860 0.6319986533 0.8878538938 0.9330205905 0.8620188035
0.8962265571 0.9394764843 2.7735858994 3.0763353899 0.6319986533 60.2412919464 0.6319986533 0.8962265571 0.9394764843 0.8947715693
0.9294275194 0.9389317977 3.0059926355 3.0725225839 0.6319986533 59.7228333499 0.6319986533 0.9294275194 0.9389317977 0.8877530106
0.1933421678 0.4221538380 -2.1466048251 -0.5449231343 15.6304073389 57.3534225249 15.6304073389 0.1933421678 0.4221538380 0.0455394747
