# MPMM-CoEA metrics  P8  D=10  run_seed=999984
suite_id       8
problem_name   p8_disconnected
feature        random common optima across disconnected party partitions
dim            10
nopt           2
eval_budget    250000
# strict eps_x=0.01 eps_f=1.0
SR_0.01        0.0000
ANOF_0.01      0.0000
# loose  eps_x=0.05 eps_f=2.0
SR_0.05        0.0000
ANOF_0.05      0.0000
E_WP           89.7880
D_PO           0.8348
ca_size        0
