# iter evaluations best_consensus history_archive_size consensus_archive_size party0_clusters party1_clusters
0 1205 0.0000215868 920 0 12 12
10 45003 0.0000215868 3077 0 1800 12
20 51253 0.0000215868 3080 0 12 12
30 57503 0.0000215868 3082 0 12 12
40 63753 0.0000215868 3085 0 12 12
50 70003 0.0000215868 3089 0 12 12
60 76253 0.0000215868 3096 0 12 12
70 82503 0.0000215868 3098 0 12 12
80 88753 0.0000215868 3102 0 12 12
90 95003 0.0000215868 3106 0 12 12
98 100000 0.0000215868 3110 0 12 12
