# CEC-2015 metrics  P9  D=5
suite_id       9
problem_name   p9_twenty_shared_optima
feature        dense random multimodal problem with 20 shared optima
dim            5
nopt           20
# strict eps_x=0.01 eps_f=1.0
SR_strict      0.0000
ANOF_strict    3.0000
MPR_strict     0.1500
# loose  eps_x=0.05 eps_f=2.0
SR_loose       0.0000
ANOF_loose     4.0000
MPR_loose      0.2000
ca_size        88
best_consensus 89.5898
