# generation best_consensus ca_size
0 75.672913 92
1 78.369981 92
2 87.384663 92
3 87.384663 92
4 89.046727 92
5 89.046727 92
6 89.046727 92
7 89.046727 92
8 89.046727 92
9 89.840853 92
10 89.840853 92
11 89.840853 92
12 89.840853 92
13 89.840853 92
14 89.840853 92
15 89.840853 92
16 89.840853 92
17 89.840853 92
18 89.840853 92
19 89.840853 92
20 89.840853 92
21 89.840853 92
22 89.840853 92
23 89.840853 92
24 89.840853 92
25 89.953620 92
26 89.953620 92
27 89.953620 92
28 89.953620 92
29 89.953620 92
30 89.953620 92
31 89.953620 92
32 89.953620 92
33 89.953620 92
34 89.953620 92
35 89.953620 92
36 89.953620 92
37 89.953620 92
38 89.953620 92
39 89.953620 92
40 89.953620 92
41 89.953620 92
42 89.953620 92
43 89.953620 92
44 89.953620 92
45 89.953620 92
46 89.953620 92
47 89.953620 92
48 89.953620 92
49 89.953620 92
50 89.953620 92
