# x0_norm x1_norm x0_plot x1_plot f_party0 f_party1 consensus x0_norm x1_norm x2_norm x3_norm x4_norm
0.5268499806 0.6725121833 0.1879498639 1.2075852832 89.9954937856 89.9987405848 89.9954937856 0.5268499806 0.6725121833 0.6655140814 0.6807760750 0.4456734680
0.5268499806 0.6725121833 0.1879498639 1.2075852832 89.9954937856 89.9987405848 89.9954937856 0.5268499806 0.6725121833 0.6655140814 0.6807760750 0.4456734680
0.5269730773 0.6724807687 0.1888115412 1.2073653806 89.9984424552 89.9984621692 89.9984424552 0.5269730773 0.6724807687 0.6655900518 0.6808754134 0.4458861411
0.5270015410 0.6725082524 0.1890107872 1.2075577665 89.9991269888 89.9981908341 89.9981908341 0.5270015410 0.6725082524 0.6654189494 0.6809810685 0.4456734680
0.5270905471 0.6724349506 0.1896338298 1.2070446545 89.9947349777 89.9979526428 89.9947349777 0.5270905471 0.6724349506 0.6657443943 0.6810767165 0.4459113561
0.5269977134 0.6724775129 0.1889839937 1.2073425904 89.9946170173 89.9978293527 89.9946170173 0.5269977134 0.6724775129 0.6653472585 0.6809196682 0.4459269892
0.5270802683 0.6724276003 0.1895618779 1.2069932018 89.9991898062 89.9976675030 89.9976675030 0.5270802683 0.6724276003 0.6654956015 0.6810140940 0.4461026129
0.5269010876 0.6725370190 0.1883076131 1.2077591330 89.9961618319 89.9976084543 89.9961618319 0.5269010876 0.6725370190 0.6655325124 0.6807953575 0.4457627266
0.5271960340 0.6724756782 0.1903722380 1.2073297472 89.9982048121 89.9973412846 89.9973412846 0.5271960340 0.6724756782 0.6655418262 0.6810767165 0.4463184686
0.5271031121 0.6724305224 0.1897217849 1.2070136567 89.9990173523 89.9972306699 89.9972306699 0.5271031121 0.6724305224 0.6654435944 0.6810416574 0.4461561803
0.5269545576 0.6724676842 0.1886819034 1.2072737891 89.9978120337 89.9971209009 89.9971209009 0.5269545576 0.6724676842 0.6654521344 0.6809548237 0.4459523629
0.5269730773 0.6725373497 0.1888115412 1.2077614478 89.9981945254 89.9969940831 89.9969940831 0.5269730773 0.6725373497 0.6654365559 0.6809661584 0.4459546137
0.5269722217 0.6725327957 0.1888055521 1.2077295701 89.9960229339 89.9969420448 89.9960229339 0.5269722217 0.6725327957 0.6654036981 0.6808961013 0.4459317903
0.5269399211 0.6724254201 0.1885794476 1.2069779404 89.9942321561 89.9968955481 89.9942321561 0.5269399211 0.6724254201 0.6655758475 0.6807799998 0.4459524139
0.5269332311 0.6724763649 0.1885326180 1.2073345540 89.9964672456 89.9968606086 89.9964672456 0.5269332311 0.6724763649 0.6653800591 0.6809392200 0.4458899637
0.5269882397 0.6724856404 0.1889176777 1.2073994831 89.9990850250 89.9967996713 89.9967996713 0.5269882397 0.6724856404 0.6654020020 0.6810592462 0.4460062087
0.5270147416 0.6725121833 0.1891031915 1.2075852832 89.9970177874 89.9967278434 89.9967278434 0.5270147416 0.6725121833 0.6654016009 0.6809512958 0.4460209305
0.5268024348 0.6725189692 0.1876170438 1.2076327846 89.9965052373 89.9966284119 89.9965052373 0.5268024348 0.6725189692 0.6654923566 0.6808466278 0.4457036268
0.5269764450 0.6724685701 0.1888351151 1.2072799907 89.9980442123 89.9966077678 89.9966077678 0.5269764450 0.6724685701 0.6653948512 0.6810062752 0.4459935562
0.5269332311 0.6724763649 0.1885326180 1.2073345540 89.9962388264 89.9966006908 89.9962388264 0.5269332311 0.6724763649 0.6653800591 0.6809392200 0.4459317903
0.5270015410 0.6725082524 0.1890107872 1.2075577665 89.9978969369 89.9965585002 89.9965585002 0.5270015410 0.6725082524 0.6654189494 0.6809810685 0.4460278243
0.5270154356 0.6725250010 0.1891080492 1.2076750068 89.9975677225 89.9964987970 89.9964987970 0.5270154356 0.6725250010 0.6654184903 0.6809631565 0.4460353828
0.5269071899 0.6724519989 0.1883503292 1.2071639923 89.9984643304 89.9964922797 89.9964922797 0.5269071899 0.6724519989 0.6654737074 0.6809652901 0.4458750617
0.5268684291 0.6725515309 0.1880790039 1.2078607166 89.9934905737 89.9964281552 89.9934905737 0.5268684291 0.6725515309 0.6654093934 0.6807837858 0.4457147602
0.5270722372 0.6725496604 0.1895056606 1.2078476230 89.9994497730 89.9963716661 89.9963716661 0.5270722372 0.6725496604 0.6654435944 0.6811143309 0.4461431449
0.5270255296 0.6724881714 0.1891787069 1.2074171998 89.9989904205 89.9962273368 89.9962273368 0.5270255296 0.6724881714 0.6654314276 0.6810505870 0.4461063975
