# generation best_consensus ca_size
0 33.346494 200
1 77.088375 200
2 77.088375 200
3 84.886328 200
4 84.886328 200
5 84.886328 200
6 84.886328 200
7 84.886328 200
8 84.886328 200
9 84.886328 200
10 84.886328 200
11 84.886328 200
12 84.886328 200
13 84.886328 200
14 84.886328 200
15 84.886328 200
16 84.886328 200
17 84.886328 200
18 84.886328 200
19 84.886328 200
20 84.886328 200
21 84.886328 200
22 84.886328 200
23 84.886328 200
24 84.886328 200
25 84.886328 200
26 84.886328 200
27 84.886328 200
28 84.886328 200
29 84.886328 200
30 84.886328 200
31 84.886328 200
32 84.886328 200
33 84.886328 200
34 84.886328 200
35 84.886328 200
36 84.886328 200
37 84.886328 200
38 84.886328 200
39 84.886328 200
40 84.886328 200
41 84.886328 200
42 84.886328 200
43 84.886328 200
44 84.886328 200
45 84.886328 200
46 84.886328 200
47 84.886328 200
48 84.886328 200
49 84.886328 200
50 84.886328 200
51 84.886328 200
52 84.886328 200
53 84.886328 200
54 84.886328 200
55 84.886328 200
56 84.886328 200
57 84.886328 200
58 84.886328 200
59 84.886328 200
60 84.886328 200
61 84.886328 200
62 84.886328 200
63 84.886328 200
64 84.886328 200
65 84.886328 200
66 84.886328 200
67 84.886328 200
68 84.886328 200
69 84.886328 200
70 84.886328 200
71 84.886328 200
72 84.886328 200
73 84.886328 200
74 84.886328 200
75 84.886328 200
76 84.886328 200
77 84.886328 200
78 84.886328 200
79 84.886328 200
80 84.886328 200
81 84.886328 200
82 84.886328 200
83 84.886328 200
84 84.886328 200
85 84.886328 200
86 84.886328 200
87 84.886328 200
88 84.886328 200
89 84.886328 200
90 84.886328 200
91 84.886328 200
92 84.886328 200
93 84.886328 200
94 84.886328 200
95 84.886328 200
96 84.886328 200
97 84.886328 200
98 84.886328 200
99 84.886328 200
100 84.886328 200
101 84.886328 200
102 84.886328 200
103 84.886328 200
104 84.886328 200
105 84.886328 200
106 84.886328 200
107 84.886328 200
108 84.886328 200
109 84.886328 200
110 84.886328 200
111 84.886328 200
112 84.886328 200
113 84.886328 200
