# MPMM-CoEA metrics  P8  D=2  run_seed=11999797
suite_id       8
problem_name   p8_party_asymmetric
feature        party-0 broad smooth basins vs party-1 narrow ill-conditioned basins sharing common optima
dim            2
nopt           2
eval_budget    30000
# strict eps_x=0.01 eps_f=1.0
SR_0.01        100.0000
ANOF_0.01      2.0000
# loose  eps_x=0.05 eps_f=2.0
SR_0.05        100.0000
ANOF_0.05      2.0000
E_WP           0.0549
D_PO           0.0005
ca_size        16
