# generation best_consensus ca_size
0 0.293026 73
1 0.293026 73
2 0.349604 73
3 0.379705 73
4 0.379705 73
5 0.379705 73
6 1.020732 73
7 1.020732 73
8 1.020732 73
9 1.020732 73
10 1.020732 73
11 1.020732 73
12 1.020732 73
13 1.020732 73
14 1.020732 73
15 1.020732 73
16 1.020732 73
17 1.020732 73
18 4.999981 73
19 4.999981 73
20 4.999981 73
21 6.053803 73
22 6.053803 73
23 6.053803 73
24 6.053803 73
25 6.053803 73
26 6.053803 73
27 6.053803 73
28 6.053803 73
29 6.053803 73
30 6.053803 73
31 6.053803 73
32 6.053803 73
33 6.053803 73
34 6.053803 73
35 6.053803 73
36 6.053803 73
37 6.053803 73
38 6.053803 73
39 6.053803 73
40 6.053803 73
41 6.053803 73
42 6.053803 73
43 6.053803 73
44 6.053803 73
45 6.053803 73
46 6.053803 73
47 6.053803 73
48 6.053803 73
49 6.053803 73
50 6.053803 73
51 6.053803 73
52 6.053803 73
53 6.053803 73
54 6.053803 73
55 6.053803 73
56 6.053803 73
57 6.053803 73
58 6.053803 73
59 6.053803 73
60 6.053803 73
61 6.053803 73
62 6.053803 73
63 6.053803 73
64 6.053803 73
65 6.053803 73
66 6.053803 73
67 6.053803 73
68 6.053803 73
69 6.053803 73
70 6.053803 73
71 18.770670 73
72 18.770670 73
73 18.770670 73
74 18.770670 73
75 18.770670 73
76 18.770670 73
77 18.770670 73
78 18.770670 73
79 18.770670 73
80 18.770670 73
81 18.770670 73
82 18.770670 73
83 18.770670 73
84 18.770670 73
85 18.770670 73
86 18.770670 73
87 18.770670 73
88 18.770670 73
89 18.770670 73
90 18.770670 73
91 18.770670 73
92 18.770670 73
93 18.770670 73
94 18.770670 73
95 18.770670 73
96 18.770670 73
97 18.770670 73
98 18.770670 73
99 18.770670 73
100 18.770670 73
101 18.770670 73
102 18.770670 73
103 18.770670 73
104 18.770670 73
105 25.530668 73
106 25.530668 73
107 25.530668 73
108 25.530668 73
109 25.530668 73
110 25.530668 73
111 25.530668 73
112 25.530668 73
113 25.530668 73
114 25.530668 73
115 25.530668 73
116 25.530668 73
117 25.530668 73
118 25.530668 73
119 25.530668 73
120 25.530668 73
121 25.530668 73
122 25.530668 73
123 25.530668 73
124 25.530668 73
125 25.530668 73
126 25.530668 73
127 25.530668 73
128 25.530668 73
129 25.530668 73
130 25.530668 73
131 25.530668 73
132 25.530668 73
133 25.530668 73
134 25.530668 73
135 25.530668 73
136 25.530668 73
137 25.530668 73
138 25.530668 73
139 25.530668 73
140 25.530668 73
141 25.530668 73
142 25.530668 73
143 25.530668 73
144 25.530668 73
145 25.530668 73
146 25.530668 73
147 25.530668 73
148 25.530668 73
149 25.530668 73
150 25.530668 73
151 25.530668 73
152 25.530668 73
153 25.530668 73
154 25.530668 73
155 25.530668 73
156 25.530668 73
157 25.530668 73
158 25.530668 73
159 25.530668 73
160 25.530668 73
161 25.530668 73
162 25.530668 73
163 25.530668 73
164 35.417163 73
165 35.417163 73
166 35.417163 73
167 35.417163 73
168 35.417163 73
169 35.417163 73
170 35.417163 73
171 35.417163 73
172 35.417163 73
173 35.417163 73
174 35.417163 73
175 35.417163 73
176 35.417163 73
177 35.417163 73
178 35.417163 73
179 35.417163 73
180 35.417163 73
181 35.417163 73
182 35.417163 73
183 35.417163 73
184 35.417163 73
185 35.417163 73
186 35.417163 73
187 35.417163 73
188 35.417163 73
189 35.417163 73
190 35.417163 73
191 35.417163 73
192 35.417163 73
193 35.417163 73
194 35.417163 73
195 35.417163 73
196 35.417163 73
197 35.417163 73
198 35.417163 73
199 35.417163 73
200 35.417163 73
201 35.417163 73
202 35.417163 73
203 35.417163 73
204 35.417163 73
205 35.417163 73
206 35.417163 73
207 35.417163 73
208 35.417163 73
209 35.417163 73
210 35.417163 73
211 35.417163 73
212 35.417163 73
213 35.417163 73
214 35.417163 73
215 35.417163 73
216 35.417163 73
217 35.417163 73
218 35.417163 73
219 35.417163 73
220 35.417163 73
221 35.417163 73
222 35.417163 73
223 35.417163 73
224 35.417163 73
225 35.417163 73
226 35.417163 73
227 35.417163 73
228 35.417163 73
229 35.417163 73
230 35.417163 73
231 35.417163 73
232 35.417163 73
233 35.417163 73
234 35.417163 73
235 35.417163 73
236 35.417163 73
237 35.417163 73
238 35.417163 73
239 35.417163 73
240 35.417163 73
241 35.417163 73
242 35.417163 73
243 35.417163 73
244 35.417163 73
245 35.417163 73
246 35.417163 73
247 35.417163 73
248 35.417163 73
249 35.417163 73
250 35.417163 73
251 35.417163 73
252 35.417163 73
253 35.417163 73
254 35.417163 73
255 35.417163 73
256 35.417163 73
257 35.417163 73
258 35.417163 73
259 35.417163 73
260 35.417163 73
261 35.417163 73
262 35.417163 73
263 35.417163 73
264 35.417163 73
265 35.417163 73
266 35.417163 73
267 35.417163 73
268 35.417163 73
269 35.417163 73
270 35.417163 73
271 35.417163 73
272 35.417163 73
273 35.417163 73
274 35.417163 73
275 35.417163 73
276 35.417163 73
277 35.417163 73
278 35.417163 73
279 35.417163 73
