# generation best_consensus ca_size
0 15.195072 200
1 15.195072 200
2 15.195072 200
3 15.195072 200
4 15.195072 200
5 15.195072 200
6 15.195072 200
7 15.195072 200
8 15.195072 200
9 15.195072 200
10 15.195072 200
11 15.195072 200
12 15.195072 200
13 15.195072 200
14 15.195072 200
15 15.195072 200
16 15.195072 200
17 15.195072 200
18 15.195072 200
19 15.195072 200
20 15.195072 200
21 15.195072 200
22 15.195072 200
23 15.195072 200
24 15.195072 200
25 15.195072 200
26 15.195072 200
27 15.195072 200
28 15.195072 200
29 15.195072 200
30 15.195072 200
31 15.195072 200
32 15.195072 200
33 15.195072 200
34 15.195072 200
35 15.195072 200
36 15.195072 200
37 15.195072 200
38 15.195072 200
39 15.195072 200
40 15.195072 200
41 15.195072 200
42 15.195072 200
43 15.195072 200
44 15.195072 200
45 15.195072 200
46 15.195072 200
47 18.279794 200
48 18.279794 200
49 45.770264 200
50 45.770264 200
51 45.770264 200
52 45.770264 200
53 45.770264 200
54 45.770264 200
55 45.770264 200
56 45.770264 200
57 45.770264 200
58 45.770264 200
59 45.770264 200
60 45.770264 200
61 45.770264 200
62 45.770264 200
63 45.770264 200
64 45.770264 200
65 45.770264 200
66 45.770264 200
67 45.770264 200
68 45.770264 200
69 45.770264 200
70 45.770264 200
71 45.770264 200
72 45.770264 200
73 45.770264 200
74 45.770264 200
75 45.770264 200
76 45.770264 200
77 45.770264 200
78 45.770264 200
79 45.770264 200
80 45.770264 200
81 45.770264 200
82 45.770264 200
83 45.770264 200
84 45.770264 200
85 45.770264 200
86 45.770264 200
87 45.770264 200
88 45.770264 200
89 45.770264 200
90 45.770264 200
91 45.770264 200
92 45.770264 200
93 45.770264 200
94 45.770264 200
95 45.770264 200
96 45.770264 200
97 45.770264 200
98 45.770264 200
99 45.770264 200
100 45.770264 200
101 45.770264 200
102 45.770264 200
103 45.770264 200
104 45.770264 200
105 45.770264 200
106 45.770264 200
107 45.770264 200
108 45.770264 200
109 45.770264 200
110 45.770264 200
111 45.770264 200
112 45.770264 200
113 45.770264 200
114 45.770264 200
115 45.770264 200
116 45.770264 200
117 45.770264 200
118 45.770264 200
119 45.770264 200
120 45.770264 200
121 45.770264 200
122 45.770264 200
123 45.770264 200
124 45.770264 200
125 45.770264 200
126 45.770264 200
127 45.770264 200
128 45.770264 200
129 45.770264 200
130 45.770264 200
131 45.770264 200
132 45.770264 200
133 45.770264 200
134 45.770264 200
135 45.770264 200
136 45.770264 200
137 45.770264 200
138 45.770264 200
139 45.770264 200
140 45.770264 200
141 45.770264 200
142 45.770264 200
143 45.770264 200
144 45.770264 200
145 45.770264 200
146 45.770264 200
147 45.770264 200
148 45.770264 200
149 45.770264 200
150 45.770264 200
151 45.770264 200
152 45.770264 200
153 45.770264 200
154 45.770264 200
155 45.770264 200
156 45.770264 200
157 45.770264 200
158 45.770264 200
159 45.770264 200
160 45.770264 200
161 45.770264 200
162 45.770264 200
163 45.770264 200
164 45.770264 200
165 45.770264 200
166 45.770264 200
167 45.770264 200
168 45.770264 200
169 45.770264 200
170 45.770264 200
171 45.770264 200
172 45.770264 200
173 45.770264 200
174 45.770264 200
175 45.770264 200
176 45.770264 200
177 45.770264 200
178 45.770264 200
179 45.770264 200
180 45.770264 200
181 45.770264 200
182 45.770264 200
183 45.770264 200
184 45.770264 200
185 45.770264 200
186 45.770264 200
187 45.770264 200
188 45.770264 200
189 45.770264 200
190 45.770264 200
191 45.770264 200
192 45.770264 200
193 45.770264 200
194 45.770264 200
195 45.770264 200
196 45.770264 200
197 45.770264 200
198 45.770264 200
199 45.770264 200
200 45.770264 200
201 45.770264 200
202 45.770264 200
203 45.770264 200
204 45.770264 200
205 45.770264 200
206 45.770264 200
207 45.770264 200
208 45.770264 200
209 45.770264 200
210 45.770264 200
211 45.770264 200
212 45.770264 200
213 45.770264 200
214 45.770264 200
215 45.770264 200
216 45.770264 200
217 45.770264 200
218 45.770264 200
219 45.770264 200
220 45.770264 200
221 45.770264 200
222 45.770264 200
223 45.770264 200
224 45.770264 200
225 45.770264 200
226 45.770264 200
227 45.770264 200
228 45.770264 200
229 45.770264 200
230 45.770264 200
231 45.770264 200
232 45.770264 200
233 45.770264 200
234 45.770264 200
235 45.770264 200
236 45.770264 200
237 45.770264 200
238 45.770264 200
239 45.770264 200
240 45.770264 200
241 45.770264 200
242 45.770264 200
243 45.770264 200
244 45.770264 200
245 45.770264 200
246 45.770264 200
247 45.770264 200
248 45.770264 200
249 45.770264 200
250 45.770264 200
251 45.770264 200
252 45.770264 200
253 45.770264 200
254 45.770264 200
255 45.770264 200
256 45.770264 200
257 45.770264 200
258 45.770264 200
259 45.770264 200
260 45.770264 200
261 45.770264 200
262 45.770264 200
263 45.770264 200
264 45.770264 200
265 45.770264 200
266 45.770264 200
267 45.770264 200
268 45.770264 200
269 45.770264 200
270 45.770264 200
271 45.770264 200
272 45.770264 200
273 45.770264 200
274 45.770264 200
275 45.770264 200
276 45.770264 200
277 45.770264 200
278 45.770264 200
279 45.770264 200
280 45.770264 200
281 45.770264 200
282 45.770264 200
283 45.770264 200
284 45.770264 200
285 45.770264 200
286 45.770264 200
287 45.770264 200
288 45.770264 200
289 45.770264 200
290 45.770264 200
291 45.770264 200
292 45.770264 200
293 45.770264 200
294 45.770264 200
295 45.770264 200
296 45.770264 200
297 45.770264 200
298 45.770264 200
299 45.770264 200
300 45.770264 200
301 45.770264 200
302 45.770264 200
303 45.770264 200
304 45.770264 200
305 45.770264 200
306 45.770264 200
307 45.770264 200
308 45.770264 200
309 45.770264 200
310 45.770264 200
311 45.770264 200
312 45.770264 200
313 45.770264 200
314 45.770264 200
315 45.770264 200
316 45.770264 200
317 45.770264 200
