# MPMM-CoEA metrics  P7  D=3  run_seed=15999729
suite_id       7
problem_name   p7_multiscale_hierarchy
feature        extreme k-d weight contrast: broad private peaks in large leaves, shared peaks in tiny leaves
dim            3
nopt           2
eval_budget    50000
# strict eps_x=0.01 eps_f=1.0
SR_0.01        100.0000
ANOF_0.01      2.0000
# loose  eps_x=0.05 eps_f=2.0
SR_0.05        100.0000
ANOF_0.05      2.0000
E_WP           0.0197
D_PO           0.0008
ca_size        85
