# x0_norm x1_norm x0_plot x1_plot f_party0 f_party1 consensus x0_norm x1_norm
0.7970003707 0.6108385461 2.0790025950 0.7758698226 90.0000000000 90.0000000000 90.0000000000 0.7970003707 0.6108385461
0.7970003707 0.6108385461 2.0790025950 0.7758698226 90.0000000000 90.0000000000 90.0000000000 0.7970003707 0.6108385461
0.7970003707 0.6108385461 2.0790025950 0.7758698226 90.0000000000 90.0000000000 90.0000000000 0.7970003707 0.6108385461
0.7970003707 0.6108385461 2.0790025950 0.7758698226 90.0000000000 90.0000000000 90.0000000000 0.7970003707 0.6108385461
0.7970003707 0.6108385461 2.0790025950 0.7758698226 90.0000000000 90.0000000000 90.0000000000 0.7970003707 0.6108385461
0.7970003707 0.6108385461 2.0790025950 0.7758698226 90.0000000000 90.0000000000 90.0000000000 0.7970003707 0.6108385461
0.7970003707 0.6108385461 2.0790025950 0.7758698226 90.0000000000 90.0000000000 90.0000000000 0.7970003707 0.6108385461
0.7970003707 0.6108385461 2.0790025950 0.7758698226 90.0000000000 90.0000000000 90.0000000000 0.7970003707 0.6108385461
0.7970003707 0.6108385461 2.0790025950 0.7758698226 90.0000000000 90.0000000000 90.0000000000 0.7970003707 0.6108385461
0.7970003707 0.6108385461 2.0790025950 0.7758698226 90.0000000000 90.0000000000 90.0000000000 0.7970003707 0.6108385461
0.7970003707 0.6108385461 2.0790025950 0.7758698226 90.0000000000 90.0000000000 90.0000000000 0.7970003707 0.6108385461
0.7970003707 0.6108385461 2.0790025950 0.7758698226 90.0000000000 90.0000000000 90.0000000000 0.7970003707 0.6108385461
0.7970003707 0.6108385461 2.0790025950 0.7758698226 90.0000000000 90.0000000000 90.0000000000 0.7970003707 0.6108385461
0.7970003703 0.6108385478 2.0790025921 0.7758698348 90.0000000000 90.0000000000 90.0000000000 0.7970003703 0.6108385478
0.7970003703 0.6108385478 2.0790025921 0.7758698348 90.0000000000 90.0000000000 90.0000000000 0.7970003703 0.6108385478
0.7970003707 0.6108385461 2.0790025950 0.7758698226 90.0000000000 90.0000000000 90.0000000000 0.7970003707 0.6108385461
0.7970003707 0.6108385461 2.0790025950 0.7758698226 90.0000000000 90.0000000000 90.0000000000 0.7970003707 0.6108385461
0.7970003707 0.6108385461 2.0790025950 0.7758698226 90.0000000000 90.0000000000 90.0000000000 0.7970003707 0.6108385461
0.7970003703 0.6108385478 2.0790025921 0.7758698348 90.0000000000 90.0000000000 90.0000000000 0.7970003703 0.6108385478
0.7970003716 0.6108385472 2.0790026015 0.7758698302 90.0000000000 90.0000000000 90.0000000000 0.7970003716 0.6108385472
0.7970003716 0.6108385472 2.0790026015 0.7758698302 90.0000000000 90.0000000000 90.0000000000 0.7970003716 0.6108385472
0.7970003716 0.6108385472 2.0790026015 0.7758698302 90.0000000000 90.0000000000 90.0000000000 0.7970003716 0.6108385472
0.7970003694 0.6108385489 2.0790025858 0.7758698425 90.0000000000 90.0000000000 90.0000000000 0.7970003694 0.6108385489
0.7970003694 0.6108385489 2.0790025858 0.7758698425 90.0000000000 90.0000000000 90.0000000000 0.7970003694 0.6108385489
0.7970003694 0.6108385489 2.0790025858 0.7758698425 90.0000000000 90.0000000000 90.0000000000 0.7970003694 0.6108385489
0.7970003694 0.6108385489 2.0790025858 0.7758698425 90.0000000000 90.0000000000 90.0000000000 0.7970003694 0.6108385489
0.7970003694 0.6108385489 2.0790025858 0.7758698425 90.0000000000 90.0000000000 90.0000000000 0.7970003694 0.6108385489
0.7970003694 0.6108385489 2.0790025858 0.7758698425 90.0000000000 90.0000000000 90.0000000000 0.7970003694 0.6108385489
0.7970003694 0.6108385489 2.0790025858 0.7758698425 90.0000000000 90.0000000000 90.0000000000 0.7970003694 0.6108385489
0.7970003694 0.6108385489 2.0790025858 0.7758698425 90.0000000000 90.0000000000 90.0000000000 0.7970003694 0.6108385489
0.7970003694 0.6108385489 2.0790025858 0.7758698425 90.0000000000 90.0000000000 90.0000000000 0.7970003694 0.6108385489
0.7970003702 0.6108385451 2.0790025912 0.7758698157 90.0000000000 90.0000000000 90.0000000000 0.7970003702 0.6108385451
0.7970003702 0.6108385451 2.0790025912 0.7758698157 90.0000000000 90.0000000000 90.0000000000 0.7970003702 0.6108385451
0.7970003702 0.6108385451 2.0790025912 0.7758698157 90.0000000000 90.0000000000 90.0000000000 0.7970003702 0.6108385451
0.7970003690 0.6108385489 2.0790025833 0.7758698424 90.0000000000 90.0000000000 90.0000000000 0.7970003690 0.6108385489
0.7970003690 0.6108385489 2.0790025833 0.7758698424 90.0000000000 90.0000000000 90.0000000000 0.7970003690 0.6108385489
0.7970003726 0.6108385445 2.0790026080 0.7758698113 90.0000000000 90.0000000000 90.0000000000 0.7970003726 0.6108385445
0.7970003726 0.6108385445 2.0790026080 0.7758698113 90.0000000000 90.0000000000 90.0000000000 0.7970003726 0.6108385445
