# generation best_consensus ca_size
0 81.253543 51
1 87.931410 51
2 89.868113 51
3 89.868113 51
4 89.868113 51
5 89.868113 51
6 89.868113 51
7 89.868113 51
8 89.868113 51
9 89.868113 51
10 89.868113 51
11 89.868113 51
12 89.868113 51
13 89.868113 51
14 89.868113 51
15 89.868113 51
16 89.868113 51
17 89.868113 51
18 89.868113 51
19 89.868113 51
20 89.868113 51
21 89.868113 51
22 89.868113 51
23 89.868113 51
24 89.868113 51
25 89.868113 51
26 89.868113 51
27 89.868113 51
28 89.960158 51
29 89.960158 51
30 89.960158 51
31 89.960158 51
32 89.960158 51
33 89.960158 51
