# generation best_consensus ca_size
0 61.099727 39
1 69.179800 39
2 79.998586 39
3 79.998586 39
4 79.998586 39
5 87.934967 39
6 87.934967 39
7 89.573184 39
8 89.573184 39
9 89.573184 39
10 89.573184 39
11 89.573184 39
12 89.573184 39
13 89.573184 39
14 89.573184 39
15 89.573184 39
16 89.573184 39
17 89.573184 39
18 89.573184 39
19 89.573184 39
20 89.573184 39
21 89.573184 39
22 89.573184 39
23 89.573184 39
24 89.573184 39
25 89.573184 39
26 89.573184 39
27 89.573184 39
28 89.573184 39
29 89.573184 39
30 89.573184 39
31 89.573184 39
32 89.573184 39
33 89.573184 39
