# CEC-2015 metrics  P1  D=3
suite_id       1
problem_name   p1_balanced
feature        balanced random shared/private optima
dim            3
nopt           2
# strict eps_x=0.01 eps_f=1.0
SR_strict      100.0000
ANOF_strict    2.0000
MPR_strict     1.0000
# loose  eps_x=0.05 eps_f=2.0
SR_loose       100.0000
ANOF_loose     2.0000
MPR_loose      1.0000
ca_size        66
best_consensus 90.1540
