# MPMM-CoEA metrics  P3  D=10  run_seed=7999865
suite_id       3
problem_name   p3_neighbor_deception
feature        broad private peaks placed near shared optima creating spatial deception
dim            10
nopt           1
eval_budget    250000
# strict eps_x=0.01 eps_f=1.0
SR_0.01        0.0000
ANOF_0.01      0.0000
# loose  eps_x=0.05 eps_f=2.0
SR_0.05        0.0000
ANOF_0.05      0.0000
E_WP           34.2918
D_PO           0.5422
ca_size        200
