# MPMM-CoEA metrics  P1  D=5  run_seed=14999746
suite_id       1
problem_name   p1_balanced
feature        balanced random shared/private optima
dim            5
nopt           2
eval_budget    100000
# strict eps_x=0.01 eps_f=1.0
SR_0.01        0.0000
ANOF_0.01      1.0000
# loose  eps_x=0.05 eps_f=2.0
SR_0.05        100.0000
ANOF_0.05      2.0000
E_WP           0.1267
D_PO           0.0049
ca_size        200
