# generation best_consensus ca_size
0 82.692005 200
1 82.692005 200
2 82.692005 200
3 82.692005 200
4 84.979687 200
5 84.979687 200
6 87.778223 200
7 89.877708 200
8 89.877708 200
9 89.877708 200
10 89.877708 200
11 89.877708 200
12 89.877708 200
13 89.877708 200
14 89.877708 200
15 89.877708 200
16 89.877708 200
17 89.877708 200
18 89.877708 200
19 89.877708 200
20 89.877708 200
21 89.877708 200
22 89.877708 200
23 89.877708 200
24 89.930192 200
25 89.930192 200
26 89.930192 200
27 89.930192 200
28 89.930192 200
29 89.930192 200
30 89.930192 200
31 89.930192 200
32 89.930192 200
33 89.930192 200
34 89.930192 200
35 89.930192 200
36 89.930192 200
37 89.930192 200
38 89.930192 200
39 89.930192 200
40 89.930192 200
41 89.930192 200
42 89.930192 200
43 89.930192 200
44 89.930192 200
45 89.930192 200
46 89.930192 200
47 89.930192 200
48 89.930192 200
49 89.930192 200
50 89.930192 200
51 89.930192 200
52 89.930192 200
