# generation best_consensus ca_size
0 89.351229 4
1 89.351229 4
2 89.351229 4
3 89.351229 4
4 89.351229 4
5 89.351229 4
6 89.351229 4
7 89.351229 4
8 89.351229 4
9 89.351229 4
10 89.351229 4
11 89.351229 4
12 89.351229 4
13 89.351229 4
14 89.351229 4
15 89.351229 4
16 89.351229 4
17 89.351229 4
18 89.351229 4
19 89.351229 4
20 89.351229 4
21 89.351229 4
22 89.351229 4
23 89.351229 4
24 89.351229 4
25 89.351229 4
26 89.351229 4
27 89.351229 4
28 89.351229 4
29 89.351229 4
30 89.351229 4
31 89.351229 4
32 89.351229 4
33 89.351229 4
