# CEC-2015 metrics  P8  D=5
suite_id       8
problem_name   p8_disconnected
feature        random common optima across disconnected party partitions
dim            5
nopt           2
# strict eps_x=0.01 eps_f=1.0
SR_strict      100.0000
ANOF_strict    2.0000
MPR_strict     1.0000
# loose  eps_x=0.05 eps_f=2.0
SR_loose       100.0000
ANOF_loose     2.0000
MPR_loose      1.0000
ca_size        200
best_consensus 89.5614
