# generation best_consensus ca_size
0 4.616251 200
1 4.616251 200
2 4.616251 200
3 4.616251 200
4 4.616251 200
5 4.616251 200
6 4.616251 200
7 4.616251 200
8 4.616251 200
9 4.616251 200
10 4.616251 200
11 4.616251 200
12 4.616251 200
13 4.616251 200
14 4.616251 200
15 4.616251 200
16 4.616251 200
17 4.616251 200
18 4.616251 200
19 4.616251 200
20 4.616251 200
21 4.616251 200
22 4.616251 200
23 4.616251 200
24 4.616251 200
25 4.616251 200
26 4.616251 200
27 4.616251 200
28 4.616251 200
29 4.616251 200
30 4.616251 200
31 4.616251 200
32 4.616251 200
33 4.616251 200
34 4.616251 200
35 4.616251 200
36 4.616251 200
37 4.616251 200
38 4.616251 200
39 4.616251 200
40 4.616251 200
41 4.616251 200
42 4.616251 200
43 4.616251 200
44 4.616251 200
45 4.616251 200
46 4.616251 200
47 4.616251 200
48 4.616251 200
49 4.616251 200
50 4.616251 200
51 4.616251 200
52 4.616251 200
53 4.616251 200
54 4.616251 200
55 4.616251 200
56 4.616251 200
57 4.616251 200
58 4.616251 200
59 4.616251 200
60 4.616251 200
61 4.616251 200
62 4.616251 200
63 4.616251 200
64 4.616251 200
65 4.616251 200
66 4.616251 200
67 4.616251 200
68 4.616251 200
69 4.616251 200
70 4.616251 200
71 4.616251 200
72 4.616251 200
73 4.616251 200
74 4.616251 200
75 4.616251 200
76 4.616251 200
77 4.616251 200
78 4.616251 200
79 4.616251 200
80 4.616251 200
81 4.616251 200
82 4.616251 200
83 4.616251 200
84 4.616251 200
85 4.616251 200
86 4.616251 200
87 4.616251 200
88 4.616251 200
89 4.616251 200
90 4.616251 200
91 4.616251 200
92 4.616251 200
93 4.616251 200
94 4.616651 200
95 4.616651 200
96 4.616651 200
97 4.616651 200
98 4.616651 200
99 4.616651 200
100 4.616651 200
101 4.616651 200
102 4.616651 200
103 4.616651 200
104 4.616651 200
105 4.616651 200
106 4.616651 200
107 4.616651 200
108 4.616651 200
109 4.616651 200
110 4.616651 200
111 4.616651 200
112 4.616651 200
113 4.616651 200
114 4.616651 200
115 4.616651 200
116 4.616651 200
117 4.616651 200
118 4.616651 200
119 4.616651 200
120 4.616651 200
121 4.616651 200
122 4.616651 200
123 4.616651 200
124 4.616651 200
125 4.616651 200
126 4.616651 200
127 4.616651 200
128 4.616651 200
129 4.616651 200
130 4.616651 200
131 4.616651 200
132 4.616651 200
133 4.616651 200
134 4.616651 200
135 4.616651 200
136 4.616651 200
137 4.616651 200
138 4.616651 200
139 4.616651 200
140 4.616651 200
141 4.616651 200
142 4.616651 200
143 4.616651 200
144 4.616651 200
145 4.616651 200
146 4.616651 200
147 4.616651 200
148 4.616651 200
149 4.616651 200
150 4.616651 200
151 4.616651 200
152 4.616651 200
153 4.616651 200
154 4.616651 200
155 4.616651 200
156 4.616651 200
157 4.616651 200
158 4.616651 200
159 4.616651 200
160 4.616651 200
161 4.616651 200
162 4.616651 200
163 4.616651 200
164 4.616651 200
165 4.616651 200
166 4.616651 200
167 4.616651 200
168 4.616651 200
169 4.616651 200
170 4.616651 200
171 4.616651 200
172 4.616651 200
173 4.616651 200
174 4.616651 200
175 4.616651 200
176 4.616651 200
177 4.616651 200
178 4.616651 200
179 4.616651 200
180 4.619635 200
181 4.619635 200
182 4.619635 200
183 4.619635 200
184 4.619635 200
185 4.619635 200
186 4.619635 200
187 4.619635 200
188 4.619635 200
189 4.619635 200
190 4.619635 200
191 4.619635 200
192 4.619635 200
193 4.619635 200
194 4.619635 200
195 4.619635 200
196 4.619635 200
197 4.619635 200
198 4.619635 200
199 4.619635 200
200 4.619635 200
201 4.619635 200
202 4.619635 200
203 4.619635 200
204 4.619635 200
205 4.619635 200
206 4.619635 200
207 4.619635 200
208 4.619635 200
209 4.619635 200
210 4.619635 200
211 4.619635 200
212 4.619635 200
213 4.619635 200
214 4.619635 200
215 4.619635 200
216 4.619635 200
217 4.619635 200
218 4.619635 200
219 4.619635 200
220 4.619635 200
221 4.619635 200
222 4.619635 200
223 4.619635 200
224 4.619635 200
225 4.619635 200
226 4.619635 200
227 4.619635 200
228 4.619635 200
229 4.619635 200
230 4.619635 200
231 4.619635 200
232 4.619635 200
233 4.619635 200
234 4.619635 200
235 4.619635 200
236 4.619635 200
237 4.619635 200
238 4.619635 200
239 4.619635 200
240 4.619635 200
241 4.619635 200
242 4.619635 200
243 4.619635 200
244 4.619635 200
245 4.619635 200
246 4.619635 200
247 4.619635 200
248 4.619635 200
249 4.619635 200
250 4.619635 200
251 4.619635 200
252 4.619635 200
253 4.619635 200
254 4.619635 200
255 4.619635 200
256 4.619635 200
257 4.619635 200
258 4.619635 200
259 4.619635 200
260 4.619635 200
261 4.619635 200
262 4.619635 200
263 4.619635 200
264 4.619635 200
265 4.619635 200
266 4.619635 200
267 4.619635 200
268 4.619635 200
269 4.619635 200
270 4.619635 200
271 4.619635 200
272 4.619635 200
273 4.619635 200
274 4.619635 200
275 4.619635 200
276 4.619635 200
277 4.619635 200
278 4.619635 200
279 4.619635 200
280 4.619635 200
281 4.619635 200
282 4.619635 200
283 4.619635 200
284 4.619635 200
285 4.619635 200
286 4.619635 200
287 4.619635 200
288 4.619635 200
289 4.619635 200
290 4.619635 200
291 4.619635 200
292 4.619635 200
293 4.619635 200
294 4.619635 200
295 4.619635 200
296 4.619635 200
297 4.619635 200
298 4.619635 200
299 4.619635 200
300 4.619635 200
301 4.619635 200
302 4.619635 200
303 4.619635 200
304 4.619635 200
305 4.619635 200
306 4.619635 200
307 4.619635 200
308 4.619635 200
309 4.619635 200
310 4.619635 200
311 4.619635 200
312 4.619635 200
313 4.619635 200
314 4.619635 200
315 4.619635 200
316 4.619635 200
317 4.619635 200
318 4.619635 200
319 4.619635 200
320 4.619635 200
321 4.619635 200
322 4.619635 200
323 4.619635 200
324 4.619635 200
325 4.619635 200
326 4.619635 200
327 4.619635 200
328 4.619635 200
329 4.619635 200
330 4.619635 200
331 4.619635 200
332 4.619635 200
333 4.619635 200
334 4.619635 200
335 4.619635 200
336 4.619635 200
337 4.619635 200
338 4.619635 200
339 4.619635 200
340 4.619635 200
341 4.619635 200
342 4.619635 200
343 4.619635 200
344 4.619635 200
345 4.619635 200
346 4.619635 200
347 4.619635 200
348 4.619635 200
349 4.619635 200
350 4.619635 200
351 4.619635 200
352 4.619635 200
353 4.619635 200
354 4.619635 200
355 4.619635 200
356 4.619635 200
357 4.619635 200
358 4.619635 200
359 4.619635 200
360 4.619635 200
361 4.619635 200
362 4.619635 200
363 4.619635 200
364 4.619635 200
365 4.619635 200
366 4.619635 200
367 4.619635 200
368 4.619635 200
369 4.619635 200
370 4.619635 200
371 4.619635 200
372 4.619635 200
373 4.619635 200
374 4.619635 200
375 4.619635 200
376 4.619635 200
377 4.619635 200
378 4.628070 200
379 4.628070 200
380 4.628070 200
381 4.628070 200
382 4.628070 200
383 4.628070 200
384 4.628070 200
385 4.628070 200
386 4.628070 200
387 4.628070 200
388 4.628070 200
389 4.628070 200
390 4.628070 200
391 4.628070 200
392 4.628070 200
393 4.628070 200
394 4.628070 200
395 4.628070 200
396 4.628070 200
397 4.628070 200
398 4.628070 200
399 4.628070 200
400 4.628070 200
401 4.628070 200
402 4.628070 200
403 4.628070 200
404 4.628070 200
405 4.628070 200
406 4.628070 200
407 4.628070 200
408 4.628070 200
409 4.628070 200
410 4.628070 200
411 4.628070 200
412 4.628070 200
413 4.628070 200
414 4.628070 200
415 4.628070 200
416 4.628070 200
417 4.628070 200
418 4.628070 200
419 4.628070 200
420 4.628070 200
421 4.628070 200
422 4.628070 200
423 4.628070 200
424 4.628070 200
425 4.628070 200
426 4.628070 200
427 4.628070 200
428 4.628070 200
429 4.628070 200
430 4.628070 200
431 4.628070 200
432 4.628070 200
433 4.628070 200
434 4.628070 200
435 4.628070 200
436 4.628070 200
437 4.628070 200
438 4.628070 200
439 4.628070 200
440 4.628070 200
441 4.628070 200
442 4.628070 200
443 4.628070 200
444 4.628070 200
445 4.628070 200
446 4.628070 200
447 4.628070 200
448 4.628070 200
449 4.628070 200
450 4.628070 200
451 4.628070 200
452 4.628070 200
453 4.628070 200
454 4.628070 200
455 4.628070 200
456 4.628070 200
457 4.628070 200
458 4.628070 200
459 4.628070 200
460 4.628070 200
461 4.628070 200
462 4.628070 200
463 4.628070 200
464 4.628070 200
465 4.628070 200
466 4.628070 200
467 4.628070 200
468 4.628070 200
469 4.628070 200
470 4.628070 200
471 4.628070 200
472 4.628070 200
473 4.628070 200
474 4.628070 200
475 4.628070 200
476 4.628070 200
