# generation best_consensus ca_size
0 86.492417 200
1 88.839832 200
2 88.839832 200
3 88.839832 200
4 88.935215 200
5 88.935215 200
6 88.935215 200
7 89.360030 200
8 89.360030 200
9 89.424981 200
10 89.424981 200
11 89.424981 200
12 89.424981 200
13 89.424981 200
14 89.424981 200
15 89.764193 200
16 89.764193 200
17 89.764193 200
18 89.764193 200
19 89.764193 200
20 89.764193 200
21 89.875469 200
22 89.875469 200
23 89.875469 200
24 89.875469 200
25 89.875469 200
26 89.875469 200
27 89.875469 200
28 89.875469 200
29 89.875469 200
30 89.875469 200
31 89.875469 200
32 89.875469 200
33 89.998431 200
34 89.998431 200
35 89.998431 200
36 89.998431 200
37 89.998431 200
38 89.998431 200
39 89.998431 200
40 89.998431 200
41 89.998431 200
42 89.998431 200
43 89.998431 200
44 89.998431 200
45 89.998431 200
46 89.998431 200
47 89.998431 200
48 89.998431 200
49 89.998431 200
50 89.998431 200
51 89.998431 200
52 89.998431 200
53 89.998431 200
54 89.998431 200
55 89.998431 200
56 89.998431 200
57 89.998431 200
58 89.998431 200
59 89.998431 200
60 89.998431 200
61 89.998431 200
62 89.998431 200
63 89.998431 200
64 89.998431 200
65 89.998431 200
66 89.998431 200
67 89.998431 200
68 89.998431 200
69 89.998431 200
70 89.998431 200
71 89.998431 200
72 89.998431 200
73 89.998431 200
74 89.998431 200
75 89.998431 200
76 89.998431 200
77 89.998431 200
78 89.998431 200
79 89.998431 200
80 89.998431 200
81 89.998431 200
82 89.998431 200
83 89.998431 200
84 89.998431 200
85 89.998431 200
86 89.998431 200
87 89.998431 200
88 89.998431 200
89 89.998431 200
90 89.998431 200
91 89.998431 200
92 89.998431 200
93 89.998431 200
94 89.998431 200
95 89.998431 200
96 89.998431 200
97 89.998431 200
98 89.998431 200
99 89.998431 200
100 89.998431 200
101 89.998431 200
102 89.998431 200
103 89.998431 200
104 89.998431 200
105 89.998431 200
106 89.998431 200
107 89.998431 200
108 89.998431 200
109 89.998431 200
110 89.998431 200
111 89.998431 200
112 89.998431 200
113 89.998431 200
114 89.998431 200
115 89.998431 200
116 89.998431 200
117 89.998431 200
118 89.998431 200
119 89.998431 200
120 89.998431 200
121 89.998431 200
122 89.998431 200
123 89.998431 200
124 89.998431 200
125 89.998431 200
126 89.998431 200
127 89.998431 200
128 89.998431 200
129 89.998431 200
130 89.998431 200
131 89.998431 200
132 89.998431 200
133 89.998431 200
134 89.998431 200
135 89.998431 200
136 89.998431 200
137 89.998431 200
138 89.998431 200
139 89.998431 200
140 89.998431 200
141 89.998431 200
142 89.998431 200
143 89.998431 200
144 89.998431 200
145 89.998431 200
146 89.998431 200
147 89.998431 200
148 89.998431 200
149 89.998431 200
150 89.998431 200
151 89.998431 200
152 89.998431 200
153 89.998431 200
154 89.998431 200
155 89.998431 200
156 89.998431 200
157 89.998431 200
158 89.998431 200
159 89.998431 200
160 89.998431 200
161 89.998431 200
162 89.998431 200
163 89.998431 200
164 89.998431 200
165 89.998431 200
166 89.998431 200
167 89.998431 200
168 89.998431 200
169 89.998431 200
170 89.998431 200
171 89.998431 200
172 89.998431 200
173 89.998431 200
174 89.998431 200
175 89.998431 200
176 89.998431 200
177 89.998431 200
178 89.998431 200
179 89.998431 200
180 89.998431 200
181 89.998431 200
182 89.998431 200
183 89.998431 200
184 89.998431 200
185 89.998431 200
186 89.998431 200
187 89.998431 200
188 89.998431 200
189 89.998431 200
190 89.998431 200
191 89.998431 200
192 89.998431 200
193 89.998431 200
194 89.998431 200
195 89.998431 200
196 89.998431 200
197 89.998431 200
198 89.998431 200
199 89.998431 200
200 89.998431 200
201 89.998431 200
202 89.998431 200
203 89.998431 200
204 89.998431 200
205 89.998431 200
206 89.998431 200
207 89.998431 200
208 89.998431 200
209 89.998431 200
210 89.998431 200
211 89.998431 200
212 89.998431 200
213 89.998431 200
214 89.998431 200
215 89.998431 200
216 89.998431 200
217 89.998431 200
218 89.998431 200
219 89.998431 200
220 89.998431 200
221 89.998431 200
222 89.998431 200
223 89.998431 200
224 89.998431 200
225 89.998431 200
226 89.998431 200
227 89.998431 200
228 89.998431 200
229 89.998431 200
230 89.998431 200
231 89.998431 200
232 89.998431 200
233 89.998431 200
234 89.998431 200
235 89.998431 200
236 89.998431 200
237 89.998431 200
238 89.998431 200
239 89.998431 200
240 89.998431 200
241 89.998431 200
242 89.998431 200
243 89.998431 200
244 89.998431 200
245 89.998431 200
246 89.998431 200
247 89.998431 200
248 89.998431 200
249 89.998431 200
250 89.998431 200
251 89.998431 200
252 89.998431 200
253 89.998431 200
254 89.998431 200
255 89.998431 200
256 89.998431 200
257 89.998431 200
258 89.998431 200
259 89.998431 200
260 89.998431 200
261 89.998431 200
262 89.998431 200
263 89.998431 200
264 89.998431 200
265 89.998431 200
266 89.998431 200
267 89.998431 200
268 89.998431 200
269 89.998431 200
270 89.998431 200
271 89.998431 200
272 89.998431 200
273 89.998431 200
274 89.998431 200
275 89.998431 200
276 89.998431 200
277 89.998431 200
278 89.998431 200
279 89.998431 200
280 89.998431 200
281 89.998431 200
282 89.998431 200
283 89.998431 200
284 89.998431 200
285 89.998431 200
286 89.998431 200
287 89.998431 200
288 89.998431 200
289 89.998431 200
290 89.998431 200
291 89.998431 200
292 89.998431 200
293 89.998431 200
294 89.998431 200
295 89.998431 200
296 89.998431 200
297 89.998431 200
298 89.998431 200
299 89.998431 200
300 89.998431 200
