# CEC-2015 metrics  P6  D=5
suite_id       6
problem_name   p6_deceptive
feature        random narrow shared optima embedded in broad private basins
dim            5
nopt           2
# strict eps_x=0.01 eps_f=1.0
SR_strict      0.0000
ANOF_strict    0.0000
MPR_strict     0.0000
# loose  eps_x=0.05 eps_f=2.0
SR_loose       0.0000
ANOF_loose     0.0000
MPR_loose      0.0000
ca_size        26
best_consensus 86.1616
