# x0_norm x1_norm x0_plot x1_plot f_party0 f_party1 consensus x0_norm x1_norm x2_norm x3_norm x4_norm
0.6014081939 0.8407183017 0.7098573570 2.3850281119 89.9749552249 89.9955190358 89.9749552249 0.6014081939 0.8407183017 0.3369870414 0.6323989117 0.3280785522
0.6014081939 0.8407183017 0.7098573570 2.3850281119 89.9749552249 89.9955190358 89.9749552249 0.6014081939 0.8407183017 0.3369870414 0.6323989117 0.3280785522
0.6014644684 0.8407358634 0.7102512786 2.3851510436 89.9623038974 89.9955070434 89.9623038974 0.6014644684 0.8407358634 0.3371226549 0.6321657081 0.3280785522
0.6014644684 0.8407358634 0.7102512786 2.3851510436 89.9475703511 89.9945372161 89.9475703511 0.6014644684 0.8407358634 0.3370796481 0.6321657081 0.3285385193
0.6013072674 0.8407899918 0.7091508716 2.3855299423 89.9875355875 89.9927862653 89.9875355875 0.6013072674 0.8407899918 0.3368888290 0.6326828705 0.3279131218
0.6012597908 0.8407773798 0.7088185358 2.3854416587 89.9877461696 89.9922307983 89.9877461696 0.6012597908 0.8407773798 0.3368661485 0.6327013201 0.3280397329
0.6014962399 0.8407183017 0.7104736792 2.3850281119 89.9928667646 89.9921053218 89.9921053218 0.6014962399 0.8407183017 0.3371226549 0.6327571668 0.3280785522
0.6014586293 0.8407647713 0.7102104050 2.3853533988 89.9154866202 89.9907844733 89.9154866202 0.6014586293 0.8407647713 0.3369186220 0.6321258791 0.3286441277
0.6010918089 0.8408389737 0.7076426625 2.3858728158 89.9748677350 89.9907811534 89.9748677350 0.6010918089 0.8408389737 0.3367031041 0.6326399464 0.3278961374
0.6013994682 0.8409174029 0.7097962773 2.3864218206 89.8696216502 89.9907080012 89.8696216502 0.6013994682 0.8409174029 0.3367794733 0.6321258791 0.3289197700
0.6013015122 0.8408468417 0.7091105854 2.3859278920 89.9626988351 89.9900200717 89.9626988351 0.6013015122 0.8408468417 0.3367265925 0.6325648405 0.3281495618
0.6011076487 0.8408316640 0.7077535409 2.3858216478 89.9144923746 89.9889172129 89.9144923746 0.6011076487 0.8408316640 0.3365979059 0.6322868380 0.3283275317
0.6015688776 0.8407442026 0.7109821433 2.3852094182 89.8815462753 89.9882256757 89.8815462753 0.6015688776 0.8407442026 0.3371051154 0.6317409230 0.3285603738
0.6013443260 0.8407038054 0.7094102822 2.3849266381 89.9465456200 89.9881467471 89.9465456200 0.6013443260 0.8407038054 0.3367405885 0.6323851797 0.3282738770
0.6014326761 0.8409300775 0.7100287326 2.3865105422 89.8965155170 89.9873442856 89.8965155170 0.6014326761 0.8409300775 0.3366989704 0.6323096661 0.3287595450
0.6016591710 0.8407550786 0.7116141967 2.3852855505 89.9318206942 89.9868388673 89.9318206942 0.6016591710 0.8407550786 0.3373113613 0.6319542063 0.3287578436
0.6011999884 0.8408536871 0.7083999191 2.3859758099 89.9563784513 89.9865264075 89.9563784513 0.6011999884 0.8408536871 0.3370699459 0.6325142862 0.3283721500
0.6013778226 0.8404887560 0.7096447580 2.3834212923 89.9437296123 89.9864391378 89.9437296123 0.6013778226 0.8404887560 0.3374863229 0.6318412145 0.3288358718
