# generation best_consensus ca_size
0 87.988249 101
1 88.458173 101
2 88.458173 101
3 89.687167 101
4 89.687167 101
5 89.687167 101
6 89.687167 101
7 89.687167 101
8 89.687167 101
9 89.687167 101
10 89.687167 101
11 89.687167 101
12 89.687167 101
13 89.687167 101
14 89.687167 101
15 89.687167 101
16 89.687167 101
17 89.687167 101
18 89.687167 101
19 89.687167 101
20 89.687167 101
21 89.687167 101
22 89.989887 101
23 89.989887 101
24 89.989887 101
25 89.989887 101
26 89.989887 101
27 89.989887 101
28 89.989887 101
29 89.989887 101
30 89.989887 101
31 89.989887 101
32 89.989887 101
33 89.989887 101
