# x0_norm x1_norm x0_plot x1_plot f_party0 f_party1 consensus x0_norm x1_norm x2_norm x3_norm x4_norm x5_norm x6_norm x7_norm x8_norm x9_norm
0.8951215525 0.6799647092 2.7658508672 1.2597529646 37.0586268693 35.2561671209 35.2561671209 0.8951215525 0.6799647092 0.4296658707 0.4504606664 0.6466639829 0.7110466784 0.7744548398 0.4715378504 0.4394514939 0.3298689752
0.8951215525 0.6799647092 2.7658508672 1.2597529646 37.0586268693 35.2561671209 35.2561671209 0.8951215525 0.6799647092 0.4296658707 0.4504606664 0.6466639829 0.7110466784 0.7744548398 0.4715378504 0.4394514939 0.3298689752
0.8951215525 0.6799647092 2.7658508672 1.2597529646 37.0586268693 35.2561671209 35.2561671209 0.8951215525 0.6799647092 0.4296658707 0.4504606664 0.6466639829 0.7110466784 0.7744548398 0.4715378504 0.4394514939 0.3298689752
0.8926386562 0.6804446406 2.7484705932 1.2631124839 43.8472658296 35.1567618189 35.1567618189 0.8926386562 0.6804446406 0.4368051390 0.4567285593 0.6466257932 0.6984064616 0.7818015800 0.4555264682 0.4400201292 0.3359470926
0.8926386562 0.6804446406 2.7484705932 1.2631124839 43.8472658296 35.1567618189 35.1567618189 0.8926386562 0.6804446406 0.4368051390 0.4567285593 0.6466257932 0.6984064616 0.7818015800 0.4555264682 0.4400201292 0.3359470926
0.8926386562 0.6804446406 2.7484705932 1.2631124839 43.8472658296 35.1567618189 35.1567618189 0.8926386562 0.6804446406 0.4368051390 0.4567285593 0.6466257932 0.6984064616 0.7818015800 0.4555264682 0.4400201292 0.3359470926
0.8926386562 0.6804446406 2.7484705932 1.2631124839 43.8472658296 35.1567618189 35.1567618189 0.8926386562 0.6804446406 0.4368051390 0.4567285593 0.6466257932 0.6984064616 0.7818015800 0.4555264682 0.4400201292 0.3359470926
0.8926386562 0.6804446406 2.7484705932 1.2631124839 43.8472658296 35.1567618189 35.1567618189 0.8926386562 0.6804446406 0.4368051390 0.4567285593 0.6466257932 0.6984064616 0.7818015800 0.4555264682 0.4400201292 0.3359470926
0.8926386562 0.6804446406 2.7484705932 1.2631124839 43.8472658296 35.1567618189 35.1567618189 0.8926386562 0.6804446406 0.4368051390 0.4567285593 0.6466257932 0.6984064616 0.7818015800 0.4555264682 0.4400201292 0.3359470926
0.8926386562 0.6804446406 2.7484705932 1.2631124839 43.8472658296 35.1567618189 35.1567618189 0.8926386562 0.6804446406 0.4368051390 0.4567285593 0.6466257932 0.6984064616 0.7818015800 0.4555264682 0.4400201292 0.3359470926
0.8926386562 0.6804446406 2.7484705932 1.2631124839 43.8472658296 35.1567618189 35.1567618189 0.8926386562 0.6804446406 0.4368051390 0.4567285593 0.6466257932 0.6984064616 0.7818015800 0.4555264682 0.4400201292 0.3359470926
0.8926386562 0.6804446406 2.7484705932 1.2631124839 43.8472658296 35.1567618189 35.1567618189 0.8926386562 0.6804446406 0.4368051390 0.4567285593 0.6466257932 0.6984064616 0.7818015800 0.4555264682 0.4400201292 0.3359470926
0.8926386562 0.6804446406 2.7484705932 1.2631124839 43.8472658296 35.1567618189 35.1567618189 0.8926386562 0.6804446406 0.4368051390 0.4567285593 0.6466257932 0.6984064616 0.7818015800 0.4555264682 0.4400201292 0.3359470926
