# iter evaluations best_consensus history_archive_size consensus_archive_size party0_clusters party1_clusters
0 1205 0.4677188567 811 0 12 12
10 45003 0.4863259027 2067 0 12 12
20 51253 0.4863259027 2073 0 12 12
30 57503 0.5377617556 2099 0 12 12
40 63753 0.6783692894 2206 0 12 12
50 70003 2.2327507344 2542 0 12 12
60 76253 4.1757905133 2816 0 12 12
70 82503 5.1010449602 3060 0 12 12
80 88753 12.0352667784 3282 0 12 12
90 95003 16.7987033690 3486 0 12 12
98 100000 35.2561671209 3645 0 12 12
