# generation best_consensus ca_size
0 36.742655 200
1 36.742655 200
2 38.154152 200
3 38.154152 200
4 38.154152 200
5 50.626409 200
6 50.626409 200
7 50.626409 200
8 50.626409 200
9 50.797287 200
10 50.797287 200
11 76.423145 200
12 76.423145 200
13 76.423145 200
14 76.423145 200
15 76.423145 200
16 76.423145 200
17 76.423145 200
18 76.423145 200
19 76.423145 200
20 76.423145 200
21 76.423145 200
22 76.423145 200
23 76.423145 200
24 76.423145 200
25 76.423145 200
26 76.423145 200
27 76.423145 200
28 76.423145 200
29 76.423145 200
30 76.423145 200
31 76.423145 200
32 76.423145 200
33 76.423145 200
34 76.423145 200
35 76.423145 200
36 76.423145 200
37 76.423145 200
38 76.423145 200
39 76.423145 200
40 76.423145 200
41 76.423145 200
42 76.423145 200
43 76.423145 200
44 76.423145 200
45 76.423145 200
46 76.423145 200
47 76.423145 200
48 76.423145 200
49 76.423145 200
50 76.423145 200
51 76.423145 200
52 76.423145 200
53 76.423145 200
54 76.423145 200
55 76.423145 200
56 76.423145 200
57 76.423145 200
58 76.423145 200
59 76.423145 200
60 76.423145 200
61 76.423145 200
62 76.423145 200
63 76.423145 200
64 76.423145 200
65 76.423145 200
66 76.423145 200
67 76.423145 200
68 76.423145 200
69 76.423145 200
70 76.423145 200
71 76.423145 200
72 76.423145 200
73 76.423145 200
74 76.423145 200
75 76.423145 200
76 76.423145 200
77 76.423145 200
78 76.423145 200
79 76.423145 200
80 76.423145 200
81 76.423145 200
82 76.423145 200
83 76.423145 200
84 76.423145 200
85 76.423145 200
86 76.423145 200
87 76.423145 200
88 76.423145 200
89 76.423145 200
90 76.423145 200
91 76.423145 200
92 76.423145 200
93 76.423145 200
94 76.423145 200
95 76.423145 200
96 76.423145 200
97 76.423145 200
98 76.423145 200
99 76.423145 200
100 76.423145 200
101 76.423145 200
102 76.423145 200
103 76.423145 200
104 76.423145 200
105 76.423145 200
106 76.423145 200
107 76.423145 200
108 76.423145 200
109 76.423145 200
110 76.423145 200
