# from_x0 from_x1 to_x0 to_x1 length
-2.5679059625 -2.7192146615 -2.5692811755 -2.7194449596 0.0010937343
-2.5686883202 -2.7198964424 -2.5692811755 -2.7194449596 0.0003788374
-2.5678306832 -2.7193750639 -2.5692811755 -2.7194449596 0.0004722346
-2.5602748804 -2.7178840451 -2.5678306832 -2.7193750639 0.0014611038
-2.5667107574 -2.7190335734 -2.5679059625 -2.7192146615 0.0005157606
-2.5674383968 -2.7193272643 -2.5678306832 -2.7193750639 0.0004712249
-2.5679114376 -2.7171961473 -2.5667107574 -2.7190335734 0.0011087071
-2.5666644494 -2.7195753545 -2.5667107574 -2.7190335734 0.0002831013
-2.5680057514 -2.7188507303 -2.5678306832 -2.7193750639 0.0005294153
-2.5676455825 -2.7208829145 -2.5674383968 -2.7193272643 0.0002828289
-2.5659102189 -2.7185945064 -2.5674383968 -2.7193272643 0.0006651647
-2.5688141793 -2.7199715039 -2.5679114376 -2.7171961473 0.0009240266
-2.5689913960 -2.7209104999 -2.5688141793 -2.7199715039 0.0001815904
-2.5681782858 -2.7192980397 -2.5666644494 -2.7195753545 0.0004529986
-2.5669837788 -2.7178265564 -2.5679114376 -2.7171961473 0.0007175697
-2.5664157555 -2.7189506385 -2.5667107574 -2.7190335734 0.0004561386
-2.5680479135 -2.7192338202 -2.5688141793 -2.7199715039 0.0009366225
-2.5690428482 -2.7202169221 -2.5679114376 -2.7171961473 0.0005896910
-2.5665923302 -2.7208863083 -2.5692811755 -2.7194449596 0.0004565703
-2.5672866864 -2.7201472765 -2.5664157555 -2.7189506385 0.0003321446
-2.5672452467 -2.7196457662 -2.5686883202 -2.7198964424 0.0003412220
-2.5698562154 -2.7198062405 -2.5681782858 -2.7192980397 0.0003470947
-2.5672543068 -2.7189965147 -2.5669837788 -2.7178265564 0.0004240108
-2.5666589926 -2.7204194348 -2.5659102189 -2.7185945064 0.0005244967
-2.5658207932 -2.7181870157 -2.5659102189 -2.7185945064 0.0009005166
-2.5689491690 -2.7212170030 -2.5689913960 -2.7209104999 0.0003572733
-2.5676514261 -2.7191531498 -2.5672543068 -2.7189965147 0.0002285853
