# x0_norm x1_norm x0_plot x1_plot f_party0 f_party1 consensus x0_norm x1_norm x2_norm x3_norm x4_norm
0.1329598321 0.1115078629 -2.5692811755 -2.7194449596 89.9684912093 89.9338003691 89.9338003691 0.1329598321 0.1115078629 0.7217116651 0.2679004846 0.2257484208
0.1329598321 0.1115078629 -2.5692811755 -2.7194449596 89.9684912093 89.9338003691 89.9338003691 0.1329598321 0.1115078629 0.7217116651 0.2679004846 0.2257484208
0.1331562911 0.1115407626 -2.5679059625 -2.7192146615 89.9619955800 89.8922366174 89.8922366174 0.1331562911 0.1115407626 0.7222926148 0.2678738277 0.2248437866
0.1330445257 0.1114433654 -2.5686883202 -2.7198964424 89.9611172677 89.9457932927 89.9457932927 0.1330445257 0.1114433654 0.7217286890 0.2680963619 0.2254425988
0.1331670453 0.1115178480 -2.5678306832 -2.7193750639 89.9591020598 89.9349039627 89.9349039627 0.1331670453 0.1115178480 0.7217116651 0.2679671697 0.2261673738
0.1342464457 0.1117308507 -2.5602748804 -2.7178840451 89.9552520033 89.5069025869 89.5069025869 0.1342464457 0.1117308507 0.7221374433 0.2671319989 0.2263808022
0.1333270347 0.1115666324 -2.5667107574 -2.7190335734 89.9497070110 89.8816024034 89.8816024034 0.1333270347 0.1115666324 0.7220331693 0.2682489836 0.2250115140
0.1332230862 0.1115246765 -2.5674383968 -2.7193272643 89.9488708618 89.9303563268 89.9303563268 0.1332230862 0.1115246765 0.7217590365 0.2679421728 0.2266321283
0.1331555089 0.1118291218 -2.5679114376 -2.7171961473 89.9413346279 89.7314068440 89.7314068440 0.1331555089 0.1118291218 0.7216402094 0.2683445485 0.2240279697
0.1333336501 0.1114892351 -2.5666644494 -2.7195753545 89.9359687882 89.8851540184 89.8851540184 0.1333336501 0.1114892351 0.7219731949 0.2683155765 0.2247544523
0.1331420355 0.1115927528 -2.5680057514 -2.7188507303 89.9314545342 89.8947483271 89.8947483271 0.1331420355 0.1115927528 0.7212337066 0.2678132378 0.2260193705
0.1331934882 0.1113024408 -2.5676455825 -2.7208829145 89.9290051916 89.9752427690 89.9290051916 0.1331934882 0.1113024408 0.7217049668 0.2678147075 0.2267348730
0.1334413973 0.1116293562 -2.5659102189 -2.7185945064 89.9286650672 89.8747382271 89.8747382271 0.1334413973 0.1116293562 0.7222926148 0.2682524725 0.2266853712
0.1330265458 0.1114326423 -2.5688141793 -2.7199715039 89.9276211024 89.8951747972 89.8951747972 0.1330265458 0.1114326423 0.7215564992 0.2683926137 0.2232090192
0.1330012291 0.1112985000 -2.5689913960 -2.7209104999 89.9257258767 89.8911014428 89.8911014428 0.1330012291 0.1112985000 0.7216570715 0.2683535070 0.2231570973
0.1331173877 0.1115288515 -2.5681782858 -2.7192980397 89.9253727284 89.8801852559 89.8801852559 0.1331173877 0.1115288515 0.7217381776 0.2685077884 0.2245001093
0.1332880316 0.1117390634 -2.5669837788 -2.7178265564 89.9249414476 89.7979974401 89.7979974401 0.1332880316 0.1117390634 0.7211803346 0.2678594695 0.2242339965
0.1333691778 0.1115784802 -2.5664157555 -2.7189506385 89.9242587143 89.8523306647 89.8523306647 0.1333691778 0.1115784802 0.7221561367 0.2685358046 0.2253412998
0.1331360124 0.1115380257 -2.5680479135 -2.7192338202 89.9191573747 89.8532273191 89.8532273191 0.1331360124 0.1115380257 0.7213146141 0.2675035504 0.2231366928
0.1329938788 0.1113975826 -2.5690428482 -2.7202169221 89.9184388601 89.9459079753 89.9184388601 0.1329938788 0.1113975826 0.7213341307 0.2681792819 0.2239080203
0.1333439528 0.1113019560 -2.5665923302 -2.7208863083 89.9172787734 89.9679339968 89.9172787734 0.1333439528 0.1113019560 0.7216523480 0.2678108136 0.2256650505
0.1332447591 0.1114075319 -2.5672866864 -2.7201472765 89.9156380100 89.9014932706 89.9014932706 0.1332447591 0.1114075319 0.7219503733 0.2685695827 0.2251925143
0.1332506790 0.1114791763 -2.5672452467 -2.7196457662 89.9144214762 89.9219835815 89.9144214762 0.1332506790 0.1114791763 0.7217286890 0.2683659002 0.2254425988
