# x0_norm x1_norm x0_plot x1_plot f_party0 f_party1 consensus x0_norm x1_norm x2_norm x3_norm x4_norm
0.1330445257 0.1114433654 -2.5686883202 -2.7198964424 89.9611172677 89.9457932927 89.9457932927 0.1330445257 0.1114433654 0.7217286890 0.2680963619 0.2254425988
0.1330445257 0.1114433654 -2.5686883202 -2.7198964424 89.9611172677 89.9457932927 89.9457932927 0.1330445257 0.1114433654 0.7217286890 0.2680963619 0.2254425988
0.1330445257 0.1114433654 -2.5686883202 -2.7198964424 89.9611172677 89.9457932927 89.9457932927 0.1330445257 0.1114433654 0.7217286890 0.2680963619 0.2254425988
0.1330445257 0.1114433654 -2.5686883202 -2.7198964424 89.9611172677 89.9457932927 89.9457932927 0.1330445257 0.1114433654 0.7217286890 0.2680963619 0.2254425988
0.1330445257 0.1114433654 -2.5686883202 -2.7198964424 89.9611172677 89.9457932927 89.9457932927 0.1330445257 0.1114433654 0.7217286890 0.2680963619 0.2254425988
0.1330445257 0.1114433654 -2.5686883202 -2.7198964424 89.9611172677 89.9457932927 89.9457932927 0.1330445257 0.1114433654 0.7217286890 0.2680963619 0.2254425988
0.1330445257 0.1114433654 -2.5686883202 -2.7198964424 89.9611172677 89.9457932927 89.9457932927 0.1330445257 0.1114433654 0.7217286890 0.2680963619 0.2254425988
0.1330445257 0.1114433654 -2.5686883202 -2.7198964424 89.9611172677 89.9457932927 89.9457932927 0.1330445257 0.1114433654 0.7217286890 0.2680963619 0.2254425988
0.1330445257 0.1114433654 -2.5686883202 -2.7198964424 89.9611172677 89.9457932927 89.9457932927 0.1330445257 0.1114433654 0.7217286890 0.2680963619 0.2254425988
0.1331670453 0.1115178480 -2.5678306832 -2.7193750639 89.9591020598 89.9349039627 89.9349039627 0.1331670453 0.1115178480 0.7217116651 0.2679671697 0.2261673738
0.1331670453 0.1115178480 -2.5678306832 -2.7193750639 89.9591020598 89.9349039627 89.9349039627 0.1331670453 0.1115178480 0.7217116651 0.2679671697 0.2261673738
0.1331670453 0.1115178480 -2.5678306832 -2.7193750639 89.9591020598 89.9349039627 89.9349039627 0.1331670453 0.1115178480 0.7217116651 0.2679671697 0.2261673738
0.1331670453 0.1115178480 -2.5678306832 -2.7193750639 89.9591020598 89.9349039627 89.9349039627 0.1331670453 0.1115178480 0.7217116651 0.2679671697 0.2261673738
0.1331670453 0.1115178480 -2.5678306832 -2.7193750639 89.9591020598 89.9349039627 89.9349039627 0.1331670453 0.1115178480 0.7217116651 0.2679671697 0.2261673738
0.1331670453 0.1115178480 -2.5678306832 -2.7193750639 89.9591020598 89.9349039627 89.9349039627 0.1331670453 0.1115178480 0.7217116651 0.2679671697 0.2261673738
0.1331670453 0.1115178480 -2.5678306832 -2.7193750639 89.9591020598 89.9349039627 89.9349039627 0.1331670453 0.1115178480 0.7217116651 0.2679671697 0.2261673738
0.1331670453 0.1115178480 -2.5678306832 -2.7193750639 89.9591020598 89.9349039627 89.9349039627 0.1331670453 0.1115178480 0.7217116651 0.2679671697 0.2261673738
0.1331670453 0.1115178480 -2.5678306832 -2.7193750639 89.9591020598 89.9349039627 89.9349039627 0.1331670453 0.1115178480 0.7217116651 0.2679671697 0.2261673738
0.1331670453 0.1115178480 -2.5678306832 -2.7193750639 89.9591020598 89.9349039627 89.9349039627 0.1331670453 0.1115178480 0.7217116651 0.2679671697 0.2261673738
0.1331670453 0.1115178480 -2.5678306832 -2.7193750639 89.9591020598 89.9349039627 89.9349039627 0.1331670453 0.1115178480 0.7217116651 0.2679671697 0.2261673738
0.1331670453 0.1115178480 -2.5678306832 -2.7193750639 89.9591020598 89.9349039627 89.9349039627 0.1331670453 0.1115178480 0.7217116651 0.2679671697 0.2261673738
0.1331670453 0.1115178480 -2.5678306832 -2.7193750639 89.9591020598 89.9349039627 89.9349039627 0.1331670453 0.1115178480 0.7217116651 0.2679671697 0.2261673738
0.1329598321 0.1115078629 -2.5692811755 -2.7194449596 89.9684912093 89.9338003691 89.9338003691 0.1329598321 0.1115078629 0.7217116651 0.2679004846 0.2257484208
