# generation pareto_front_size best_joint_fitness
1 3 89.256639
2 5 89.256639
3 7 89.256639
4 9 89.256639
5 11 89.256639
6 13 89.256639
7 15 89.256639
8 17 89.256639
9 19 89.256639
10 21 89.256639
11 23 89.256639
12 25 89.256639
13 27 89.256639
14 29 89.256639
15 31 89.256639
16 33 89.256639
17 35 89.256639
18 37 89.256639
19 39 89.256639
20 41 89.256639
21 43 89.256639
22 45 89.256639
23 47 89.256639
24 49 89.256639
25 51 89.256639
26 53 89.256639
27 55 89.256639
28 57 89.256639
29 59 89.256639
30 61 89.256639
31 63 89.256639
32 65 89.256639
33 67 89.256639
34 69 89.256639
35 71 89.256639
36 73 89.256639
37 75 89.256639
38 77 89.256639
39 79 89.256639
40 81 89.256639
41 84 89.256639
42 86 89.256639
43 88 89.256639
44 90 89.256639
45 92 89.256639
46 94 89.256639
47 96 89.256639
48 99 89.256639
49 101 89.256639
50 103 89.256639
51 105 89.256639
52 107 89.256639
53 109 89.256639
54 111 89.256639
55 113 89.256639
56 115 89.256639
57 117 89.256639
58 119 89.256639
59 121 89.256639
60 123 89.256639
61 154 89.256639
62 165 89.256639
63 169 89.256639
64 171 89.256639
65 173 89.256639
66 175 89.256639
67 177 89.256639
68 179 89.256639
69 182 89.256639
70 184 89.256639
71 186 89.256639
72 188 89.256639
73 190 89.256639
74 192 89.256639
75 194 89.256639
76 196 89.256639
77 3 89.278768
78 5 89.278768
79 7 89.278768
80 9 89.278768
81 11 89.278768
82 2 89.342442
83 2 89.478035
84 2 89.611374
85 3 89.611374
86 1 89.649315
87 2 89.649315
88 2 89.700219
89 4 89.700219
90 2 89.711100
91 3 89.711100
92 1 89.715463
93 2 89.715463
94 1 89.759581
95 2 89.802552
96 3 89.802552
97 2 89.847502
98 3 89.847502
99 4 89.847502
100 2 89.898804
101 4 89.898804
102 5 89.898804
103 2 89.927227
104 4 89.927227
105 6 89.927227
106 7 89.927227
107 8 89.927227
108 1 89.928760
109 2 89.936732
110 4 89.936732
111 2 89.950258
112 1 89.955650
113 2 89.955650
114 2 89.958260
115 2 89.964309
116 1 89.967481
117 2 89.974409
118 3 89.974409
119 3 89.974409
120 2 89.979790
121 2 89.982473
122 4 89.982473
123 2 89.984040
124 4 89.984040
125 7 89.984040
126 9 89.984040
127 1 89.988347
128 2 89.989763
129 3 89.989763
130 2 89.993197
131 2 89.993446
132 4 89.993446
133 2 89.993995
134 2 89.994651
135 4 89.994651
136 1 89.995956
137 2 89.995956
138 3 89.995956
139 4 89.995956
140 2 89.996962
141 1 89.997470
142 2 89.997470
143 2 89.997862
144 2 89.997975
145 4 89.997975
146 6 89.997975
147 8 89.997975
148 2 89.998056
149 3 89.998056
150 2 89.998717
151 3 89.998717
152 1 89.998835
153 2 89.999000
154 1 89.999009
155 1 89.999309
156 2 89.999309
157 1 89.999474
