# generation best_consensus ca_size
0 1.444233 200
1 1.444233 200
2 1.444233 200
3 1.444233 200
4 1.444233 200
5 1.444233 200
6 1.444233 200
7 1.444233 200
8 1.444233 200
9 1.444233 200
10 1.444233 200
11 1.444233 200
12 1.444233 200
13 1.444233 200
14 1.444233 200
15 1.444233 200
16 1.444233 200
17 1.444233 200
18 1.444233 200
19 1.444233 200
20 1.444233 200
21 1.444233 200
22 1.444233 200
23 1.444233 200
24 1.444233 200
25 1.444233 200
26 1.444233 200
27 1.444233 200
28 1.444233 200
29 1.444233 200
30 1.444233 200
31 1.444233 200
32 1.444233 200
33 1.444233 200
34 1.444233 200
35 1.444233 200
36 1.444233 200
37 1.444233 200
38 1.444233 200
39 1.444233 200
40 1.444233 200
41 1.444233 200
42 1.444233 200
43 1.444233 200
44 1.444233 200
45 1.444233 200
46 1.444233 200
47 1.445994 200
48 1.445994 200
49 1.445994 200
50 1.445994 200
51 1.445994 200
52 1.445994 200
53 1.445994 200
54 1.445994 200
55 1.445994 200
56 1.445994 200
57 1.445994 200
58 1.445994 200
59 1.445994 200
60 1.445994 200
61 1.445994 200
62 1.445994 200
63 1.445994 200
64 1.445994 200
65 1.445994 200
66 1.445994 200
67 1.445994 200
68 1.445994 200
69 1.445994 200
70 1.445994 200
71 1.445994 200
72 1.445994 200
73 1.445994 200
74 1.445994 200
75 1.445994 200
76 1.445994 200
77 1.445994 200
78 1.445994 200
79 1.445994 200
80 1.445994 200
81 1.445994 200
82 1.445994 200
83 1.445994 200
84 1.445994 200
85 1.445994 200
86 1.445994 200
87 1.445994 200
88 1.445994 200
89 1.445994 200
90 1.445994 200
91 1.445994 200
92 1.445994 200
93 1.445994 200
94 1.445994 200
95 1.445994 200
96 1.445994 200
97 1.445994 200
98 1.445994 200
99 1.445994 200
100 1.445994 200
101 1.445994 200
102 1.445994 200
103 1.445994 200
104 1.445994 200
105 1.445994 200
106 1.445994 200
107 1.445994 200
108 1.445994 200
109 1.445994 200
110 1.445994 200
111 1.445994 200
112 1.445994 200
113 1.445994 200
114 1.445994 200
115 1.445994 200
116 1.445994 200
117 1.445994 200
118 1.445994 200
119 1.445994 200
120 1.445994 200
121 1.445994 200
122 1.445994 200
123 1.445994 200
124 1.445994 200
125 1.445994 200
126 1.445994 200
127 1.445994 200
128 1.445994 200
129 1.445994 200
130 1.445994 200
131 1.445994 200
132 1.445994 200
133 1.445994 200
134 1.445994 200
135 1.445994 200
136 1.445994 200
137 1.445994 200
138 1.445994 200
139 1.445994 200
140 1.445994 200
141 1.445994 200
142 1.445994 200
143 1.445994 200
144 1.445994 200
145 1.445994 200
146 1.445994 200
147 1.445994 200
148 1.445994 200
149 1.445994 200
150 1.445994 200
151 1.445994 200
152 1.445994 200
153 1.445994 200
154 1.445994 200
155 1.445994 200
156 1.445994 200
157 1.445994 200
158 1.445994 200
159 1.445994 200
160 1.445994 200
161 1.445994 200
162 1.445994 200
163 1.445994 200
164 1.445994 200
165 1.445994 200
166 1.445994 200
167 1.445994 200
168 1.445994 200
169 1.445994 200
170 1.445994 200
171 1.445994 200
172 1.445994 200
173 1.445994 200
174 1.445994 200
175 1.445994 200
176 1.445994 200
177 1.445994 200
178 1.445994 200
179 1.445994 200
180 1.445994 200
181 1.445994 200
182 1.445994 200
183 1.445994 200
184 1.445994 200
185 1.445994 200
186 1.445994 200
187 1.445994 200
188 1.445994 200
189 1.445994 200
190 1.445994 200
191 1.445994 200
192 1.445994 200
193 1.445994 200
194 1.445994 200
195 1.445994 200
196 1.445994 200
197 1.445994 200
198 1.445994 200
199 1.445994 200
200 1.445994 200
201 1.445994 200
202 1.445994 200
203 1.445994 200
204 1.445994 200
205 1.445994 200
206 1.445994 200
207 1.445994 200
208 1.445994 200
209 1.445994 200
210 1.445994 200
211 1.445994 200
212 1.445994 200
213 1.445994 200
214 1.445994 200
215 1.445994 200
216 1.445994 200
217 1.445994 200
218 1.445994 200
219 1.445994 200
220 1.445994 200
221 1.445994 200
222 1.445994 200
223 1.445994 200
224 1.445994 200
225 1.445994 200
226 1.445994 200
227 1.445994 200
228 1.445994 200
229 1.445994 200
230 1.445994 200
231 1.445994 200
232 1.445994 200
233 1.445994 200
234 1.445994 200
235 1.445994 200
236 1.445994 200
237 1.445994 200
238 1.445994 200
239 1.445994 200
240 1.445994 200
241 1.445994 200
242 1.445994 200
243 1.445994 200
244 1.445994 200
245 1.445994 200
246 1.445994 200
247 1.445994 200
248 1.445994 200
249 1.445994 200
250 1.445994 200
251 1.445994 200
252 1.445994 200
253 1.445994 200
254 1.445994 200
255 1.445994 200
256 1.445994 200
257 1.445994 200
258 1.445994 200
259 1.445994 200
260 1.445994 200
261 1.445994 200
262 1.445994 200
263 1.445994 200
264 1.445994 200
265 1.445994 200
266 1.445994 200
267 1.445994 200
268 1.445994 200
269 1.445994 200
270 1.445994 200
271 1.445994 200
272 1.445994 200
273 1.445994 200
274 1.445994 200
275 1.445994 200
276 1.445994 200
277 1.445994 200
278 1.445994 200
279 1.445994 200
280 1.445994 200
281 1.445994 200
282 1.445994 200
283 1.445994 200
284 1.445994 200
285 1.445994 200
286 1.445994 200
287 1.445994 200
288 1.445994 200
289 1.445994 200
290 1.445994 200
291 1.445994 200
292 1.445994 200
293 1.445994 200
294 1.445994 200
295 1.445994 200
296 1.445994 200
297 1.445994 200
298 1.445994 200
299 1.445994 200
300 1.445994 200
301 1.445994 200
302 1.445994 200
303 1.445994 200
304 1.445994 200
