# generation best_consensus ca_size
0 4.616251 200
1 4.616251 200
2 4.616251 200
3 4.616251 200
4 4.616251 200
5 4.616251 200
6 4.616251 200
7 4.616251 200
8 4.616251 200
9 4.616251 200
10 4.616251 200
11 4.616251 200
12 4.616251 200
13 4.616251 200
14 4.616251 200
15 4.616251 200
16 4.616251 200
17 4.616251 200
18 4.616251 200
19 4.616251 200
20 4.616251 200
21 4.616251 200
22 4.616251 200
23 4.616251 200
24 4.616251 200
25 4.616251 200
26 4.616251 200
27 4.616251 200
28 4.616251 200
29 4.616251 200
30 4.616251 200
31 4.616251 200
32 4.616251 200
33 4.616251 200
34 4.616251 200
35 4.616251 200
36 4.616251 200
37 4.616251 200
38 4.616251 200
39 4.616332 200
40 4.616332 200
41 4.616332 200
42 4.616332 200
43 4.616332 200
44 4.619418 200
45 4.619418 200
46 4.619418 200
47 4.619418 200
48 4.619418 200
49 4.619418 200
50 4.619418 200
51 4.619418 200
52 4.619418 200
53 4.619418 200
54 4.619418 200
55 4.619418 200
56 4.619418 200
57 4.619418 200
58 4.619418 200
59 4.619418 200
60 4.619418 200
61 4.619418 200
62 4.619418 200
63 4.619418 200
64 4.619418 200
65 4.619418 200
66 4.619418 200
67 4.619418 200
68 4.619418 200
69 4.619418 200
70 4.619418 200
71 4.619418 200
72 4.619418 200
73 4.619418 200
74 4.619418 200
75 4.619418 200
76 4.619418 200
77 4.619418 200
78 4.619418 200
79 4.619418 200
80 4.619418 200
81 4.619418 200
82 4.619418 200
83 4.619418 200
84 4.619418 200
85 4.619418 200
86 4.619418 200
87 4.619418 200
88 4.619418 200
89 4.619418 200
90 4.619418 200
91 4.619418 200
92 4.619418 200
93 4.619418 200
94 4.619418 200
95 4.619418 200
96 4.619418 200
97 4.619418 200
98 4.619418 200
99 4.619418 200
100 4.619418 200
101 4.619418 200
102 4.619418 200
103 4.619418 200
104 4.619418 200
105 4.619418 200
106 4.619418 200
107 4.619418 200
108 4.619418 200
109 4.619418 200
110 4.619418 200
111 4.619418 200
112 4.619418 200
113 4.619418 200
114 4.619418 200
115 4.619418 200
116 4.619418 200
117 4.619418 200
118 4.619418 200
119 4.619418 200
120 4.619418 200
121 4.619418 200
122 4.619418 200
123 4.619418 200
124 4.619418 200
125 4.619418 200
126 4.619418 200
127 4.619418 200
128 4.619418 200
129 4.619418 200
130 4.619418 200
131 4.619418 200
132 4.619418 200
133 4.619418 200
134 4.619418 200
135 4.619418 200
136 4.619418 200
137 4.619418 200
138 4.619418 200
139 4.619418 200
140 4.619418 200
141 4.619418 200
142 4.619418 200
143 4.619418 200
144 4.619418 200
145 4.619418 200
146 4.619418 200
147 4.619418 200
148 4.619418 200
149 4.619418 200
150 4.619418 200
151 4.619418 200
152 4.619418 200
153 4.619418 200
154 4.619418 200
155 4.619418 200
156 4.619418 200
157 4.619418 200
158 4.619418 200
159 4.619418 200
160 4.619418 200
161 4.619418 200
162 4.619418 200
163 4.619418 200
164 4.619418 200
165 4.619418 200
166 4.619418 200
167 4.619418 200
168 4.619418 200
169 4.619418 200
170 4.619418 200
171 4.619418 200
172 4.619418 200
173 4.619418 200
174 4.619418 200
175 4.619418 200
176 4.619418 200
177 4.619418 200
178 4.619418 200
179 4.619418 200
180 4.619418 200
181 4.619418 200
182 4.619418 200
183 4.619418 200
184 4.619418 200
185 4.619418 200
186 4.619418 200
187 4.619418 200
188 4.619418 200
189 4.619418 200
190 4.619418 200
191 4.619418 200
192 4.619418 200
193 4.619418 200
194 4.619418 200
195 4.619418 200
196 4.619418 200
197 4.619418 200
198 4.619418 200
199 4.619418 200
200 4.619418 200
201 4.619418 200
202 4.619418 200
203 4.619418 200
204 4.619418 200
205 4.619418 200
206 4.619418 200
207 4.619418 200
208 4.619418 200
209 4.619418 200
210 4.619418 200
211 4.619418 200
212 4.619418 200
213 4.619418 200
214 4.619418 200
215 4.619418 200
216 4.619418 200
217 4.619418 200
218 4.619418 200
219 4.619418 200
220 4.619418 200
221 4.619418 200
222 4.619418 200
223 4.619418 200
224 4.619418 200
225 4.619418 200
226 4.619418 200
227 4.619418 200
228 4.619418 200
229 4.619418 200
230 4.619418 200
231 4.619418 200
232 4.619418 200
233 4.619418 200
234 4.619418 200
235 4.619418 200
236 4.619418 200
237 4.619418 200
238 4.619418 200
239 4.619418 200
240 4.619418 200
241 4.619418 200
242 4.619418 200
243 4.619418 200
244 4.619418 200
245 4.619418 200
246 4.619418 200
247 4.619418 200
248 4.619418 200
249 4.619418 200
250 4.619418 200
251 4.619418 200
252 4.619418 200
253 4.619418 200
254 4.619418 200
255 4.619418 200
256 4.619418 200
257 4.619418 200
258 4.619418 200
259 4.619418 200
260 4.619418 200
261 4.619418 200
262 4.619418 200
263 4.619418 200
264 4.619418 200
265 4.619418 200
266 4.619418 200
267 4.619418 200
268 4.619418 200
269 4.619418 200
270 4.619418 200
271 4.619418 200
272 4.619418 200
273 4.619418 200
274 4.619418 200
275 4.619418 200
276 4.619418 200
277 4.627744 200
278 4.627744 200
279 4.627744 200
280 4.627744 200
281 4.627744 200
282 4.627744 200
283 4.627744 200
284 4.627744 200
285 4.627744 200
286 4.627744 200
287 4.627744 200
288 4.627744 200
289 4.627744 200
290 4.627744 200
291 4.627744 200
292 4.627744 200
293 4.627744 200
294 4.627744 200
295 4.627744 200
296 4.627744 200
297 4.627744 200
298 4.627744 200
299 4.627744 200
300 4.627744 200
301 4.627744 200
302 4.627744 200
303 4.627744 200
304 4.627744 200
305 4.627744 200
306 4.627744 200
307 4.627744 200
308 4.627744 200
309 4.627744 200
310 4.627744 200
311 4.627744 200
312 4.627744 200
313 4.627744 200
314 4.627744 200
315 4.627744 200
316 4.627744 200
317 4.627744 200
318 4.627744 200
319 4.627744 200
320 4.627744 200
321 4.627744 200
322 4.627744 200
323 4.627744 200
324 4.627744 200
325 4.627744 200
326 4.627744 200
327 4.627744 200
328 4.627744 200
329 4.627744 200
330 4.627744 200
331 4.627744 200
332 4.627744 200
333 4.627744 200
334 4.627744 200
335 4.627744 200
336 4.627744 200
337 4.627744 200
338 4.627744 200
339 4.627744 200
340 4.627744 200
341 4.627744 200
342 4.627744 200
343 4.627744 200
344 4.627744 200
345 4.627744 200
346 4.627744 200
347 4.627744 200
348 4.627744 200
349 4.627744 200
350 4.627744 200
351 4.627744 200
352 4.627744 200
353 4.627744 200
354 4.627744 200
355 4.627744 200
356 4.627744 200
357 4.627744 200
358 4.627744 200
359 4.627744 200
360 4.627744 200
361 4.627744 200
362 4.627744 200
363 4.627744 200
364 4.627744 200
365 4.627744 200
366 4.627744 200
367 4.627744 200
368 4.627744 200
369 4.627744 200
370 4.627744 200
371 4.627744 200
372 4.627744 200
373 4.627744 200
374 4.627744 200
375 4.627744 200
376 4.627744 200
377 4.627744 200
378 4.627744 200
379 4.627744 200
380 4.627744 200
381 4.627744 200
382 4.627744 200
383 4.627744 200
384 4.627744 200
385 4.627744 200
386 4.627744 200
387 4.627744 200
388 4.627744 200
389 4.627744 200
390 4.627744 200
391 4.627744 200
392 4.627744 200
393 4.627744 200
394 4.627744 200
395 4.627744 200
396 4.627744 200
397 4.627744 200
398 4.627744 200
399 4.627744 200
400 4.627744 200
401 4.627744 200
402 4.627744 200
403 4.627744 200
404 4.627744 200
405 4.627744 200
406 4.627744 200
407 4.627744 200
408 4.627744 200
409 4.627744 200
410 4.627744 200
411 4.627744 200
412 4.627744 200
413 4.627744 200
414 4.627744 200
415 4.627744 200
416 4.627744 200
417 4.627744 200
418 4.627744 200
419 4.627744 200
420 4.627744 200
421 4.627744 200
422 4.627744 200
423 4.627744 200
424 4.627744 200
425 4.627744 200
426 4.627744 200
427 4.627744 200
428 4.627744 200
429 4.627744 200
430 4.627744 200
431 4.627744 200
432 4.635157 200
433 4.635157 200
434 4.635157 200
435 4.635157 200
436 4.635157 200
437 4.635157 200
438 4.635157 200
439 4.635157 200
440 4.635157 200
441 4.635157 200
442 4.635157 200
443 4.635157 200
444 4.635157 200
445 4.635157 200
446 4.635157 200
447 4.635157 200
448 4.635157 200
449 4.635157 200
450 4.635157 200
451 4.635157 200
452 4.635157 200
453 4.635157 200
454 4.635157 200
455 4.635157 200
456 4.635157 200
457 4.635157 200
458 4.635157 200
459 4.635157 200
460 4.635157 200
461 4.635157 200
462 4.635157 200
463 4.635157 200
464 4.635157 200
465 4.635157 200
466 4.635157 200
467 4.635157 200
468 4.635157 200
469 4.635157 200
470 4.635157 200
471 4.635157 200
472 4.635157 200
473 4.635157 200
474 4.635157 200
475 4.635157 200
476 4.635157 200
