# iter evaluations best_consensus history_archive_size consensus_archive_size party0_clusters party1_clusters
0 1205 7.0262999921 833 0 12 12
10 45003 7.0262999921 2436 0 12 12
20 51253 7.0262999921 2452 0 12 12
30 57503 7.0262999921 2475 0 12 12
40 63753 7.0262999921 2510 0 12 12
50 70003 7.0262999921 2539 0 12 12
60 76253 7.0262999921 2553 0 12 12
70 82503 7.0262999921 2573 0 12 12
80 88753 7.0262999921 2590 0 12 12
90 95003 7.0262999921 2608 0 12 12
98 100000 7.0262999921 2624 0 12 12
