# generation pareto_front_size best_joint_fitness
1 3 80.741682
2 5 80.741682
3 7 80.741682
4 9 80.741682
5 11 80.741682
6 13 80.741682
7 15 80.741682
8 18 80.741682
9 20 80.741682
10 22 80.741682
11 25 80.741682
12 27 80.741682
13 29 80.741682
14 32 80.741682
15 34 80.741682
16 36 80.741682
17 38 80.741682
18 40 80.741682
19 42 80.741682
20 45 80.741682
21 47 80.741682
22 49 80.741682
23 51 80.741682
24 53 80.741682
25 55 80.741682
26 57 80.741682
27 59 80.741682
28 61 80.741682
29 64 80.741682
30 67 80.741682
31 69 80.741682
32 71 80.741682
33 73 80.741682
34 75 80.741682
35 78 80.741682
36 81 80.741682
37 83 80.741682
38 85 80.741682
39 87 80.741682
40 90 80.741682
41 92 80.741682
42 95 80.741682
43 97 80.741682
44 99 80.741682
45 101 80.741682
46 103 80.741682
47 105 80.741682
48 107 80.741682
49 109 80.741682
50 111 80.741682
51 113 80.741682
52 115 80.741682
53 118 80.741682
54 120 80.741682
55 122 80.741682
56 124 80.741682
57 126 80.741682
58 128 80.741682
59 130 80.741682
60 132 80.741682
61 197 80.741682
62 200 80.741682
63 200 80.741682
64 200 80.741682
65 2 80.807837
66 2 80.807837
67 2 80.807837
68 2 80.807837
69 2 80.807837
70 2 80.831848
71 3 80.831848
72 1 88.467300
73 1 89.241293
74 1 89.241293
75 1 89.241293
76 1 89.241293
77 1 89.241352
78 2 89.241352
79 3 89.241352
80 4 89.241352
81 1 89.241367
82 2 89.241367
83 3 89.241367
84 1 89.241369
85 2 89.241369
86 3 89.241369
87 4 89.241369
88 1 89.241370
89 2 89.241370
90 1 89.241370
91 1 89.241371
92 3 89.241371
93 3 89.241371
94 2 89.241371
95 4 89.241371
96 6 89.241371
97 8 89.241371
98 11 89.241371
99 14 89.241371
100 17 89.241371
101 21 89.241371
102 24 89.241371
103 27 89.241371
104 30 89.241371
105 33 89.241371
106 37 89.241371
107 40 89.241371
108 43 89.241371
109 46 89.241371
110 49 89.241371
111 52 89.241371
112 56 89.241371
113 1 89.241371
114 4 89.241371
115 7 89.241371
116 10 89.241371
117 13 89.241371
118 16 89.241371
119 19 89.241371
120 23 89.241371
121 26 89.241371
122 29 89.241371
123 32 89.241371
124 35 89.241371
125 38 89.241371
126 42 89.241371
127 45 89.241371
128 49 89.241371
129 52 89.241371
130 55 89.241371
131 58 89.241371
132 62 89.241371
133 65 89.241371
134 69 89.241371
135 72 89.241371
136 75 89.241371
137 78 89.241371
138 82 89.241371
139 85 89.241371
140 88 89.241371
141 91 89.241371
142 94 89.241371
143 97 89.241371
144 100 89.241371
145 103 89.241371
146 107 89.241371
147 110 89.241371
148 113 89.241371
149 165 89.241371
150 179 89.241371
151 187 89.241371
152 192 89.241371
153 196 89.241371
154 199 89.241371
155 200 89.241371
156 200 89.241371
157 200 89.241371
158 200 89.241371
159 200 89.241371
160 200 89.241371
161 200 89.241371
162 200 89.241371
163 200 89.241371
164 200 89.241371
165 200 89.241371
166 200 89.241371
167 200 89.241371
168 200 89.241371
169 200 89.241371
170 200 89.241371
171 200 89.241371
172 200 89.241371
173 200 89.241371
174 200 89.241371
175 200 89.241371
176 200 89.241371
177 200 89.241371
178 200 89.241371
179 200 89.241371
180 200 89.241371
181 200 89.241371
182 200 89.241371
183 200 89.241371
184 200 89.241371
185 200 89.241371
186 200 89.241371
187 200 89.241371
188 200 89.241371
189 200 89.241371
190 200 89.241371
191 200 89.241371
192 200 89.241371
193 200 89.241371
194 200 89.241371
195 200 89.241371
196 200 89.241371
197 200 89.241371
198 200 89.241371
199 200 89.241371
200 200 89.241371
201 200 89.241371
202 200 89.241371
203 200 89.241371
204 200 89.241371
205 200 89.241371
206 200 89.241371
207 200 89.241371
208 200 89.241371
209 3 89.675748
210 6 89.675748
211 9 89.675748
212 12 89.675748
213 15 89.675748
214 18 89.675748
215 21 89.675748
216 23 89.675748
217 26 89.675748
218 29 89.675748
219 31 89.675748
220 33 89.675748
221 33 89.675748
222 34 89.675748
223 34 89.675748
224 35 89.675748
225 35 89.675748
226 36 89.675748
227 36 89.675748
228 36 89.675748
229 36 89.675748
230 36 89.675748
231 36 89.675748
232 36 89.675748
233 36 89.675748
234 36 89.675748
235 37 89.675748
236 38 89.675748
237 39 89.675748
238 40 89.675748
239 42 89.675748
240 44 89.675748
241 47 89.675748
242 50 89.675748
243 53 89.675748
244 58 89.675748
245 61 89.675748
246 64 89.675748
247 67 89.675748
248 70 89.675748
249 74 89.675748
250 78 89.675748
251 81 89.675748
252 84 89.675748
253 87 89.675748
254 90 89.675748
255 93 89.675748
256 96 89.675748
257 100 89.675748
258 103 89.675748
259 107 89.675748
260 111 89.675748
261 115 89.675748
262 118 89.675748
263 122 89.675748
264 125 89.675748
265 128 89.675748
266 134 89.675748
267 138 89.675748
268 142 89.675748
269 145 89.675748
270 200 89.675748
271 200 89.675748
272 200 89.675748
273 200 89.675748
274 200 89.675748
275 200 89.675748
276 200 89.675748
277 200 89.675748
278 200 89.675748
279 200 89.675748
280 200 89.675748
281 200 89.675748
282 200 89.675748
283 200 89.675748
284 200 89.675748
285 200 89.675748
286 200 89.675748
287 200 89.675748
288 200 89.675748
289 200 89.675748
290 200 89.675748
291 200 89.675748
292 200 89.675748
293 200 89.675748
294 200 89.675748
295 200 89.675748
296 200 89.675748
297 200 89.675748
298 200 89.675748
299 200 89.675748
300 200 89.675748
