# CEC-2015 metrics  P11  D=3
suite_id       11
problem_name   p11_hierarchical_disconnected
feature        mixed hierarchical, disconnected and ill-conditioned shared optima
dim            3
nopt           8
# strict eps_x=0.01 eps_f=1.0
SR_strict      0.0000
ANOF_strict    7.0000
MPR_strict     0.8750
# loose  eps_x=0.05 eps_f=2.0
SR_loose       100.0000
ANOF_loose     8.0000
MPR_loose      1.0000
ca_size        200
best_consensus 89.9645
