# generation best_consensus ca_size
0 50.742255 200
1 50.742255 200
2 50.742255 200
3 50.829068 200
4 50.829068 200
5 50.893553 200
6 50.893553 200
7 50.893553 200
8 51.135392 200
9 51.135392 200
10 51.135392 200
11 51.135392 200
12 51.135392 200
13 51.135392 200
14 51.135392 200
15 51.135392 200
16 51.135392 200
17 51.135392 200
18 51.135392 200
19 51.135392 200
20 51.135392 200
21 51.135392 200
22 51.135392 200
23 51.135392 200
24 51.135392 200
25 51.135392 200
26 51.135392 200
27 51.135392 200
28 51.135392 200
29 51.135392 200
30 51.166481 200
31 51.166481 200
32 51.344299 200
33 51.344299 200
34 51.344299 200
35 51.344299 200
36 51.344299 200
37 51.456831 200
38 51.456831 200
39 51.456831 200
40 51.456831 200
41 51.456831 200
42 51.456831 200
43 51.456831 200
44 51.456831 200
45 51.456831 200
46 51.456831 200
47 51.456831 200
48 51.456831 200
49 51.456831 200
50 51.456831 200
51 51.456831 200
52 51.456831 200
53 51.456831 200
54 51.456831 200
55 52.715615 200
56 52.715615 200
57 52.715615 200
58 52.715615 200
59 52.715615 200
60 52.715615 200
61 52.715615 200
62 52.715615 200
63 52.715615 200
64 52.715615 200
65 52.715615 200
66 52.715615 200
67 52.715615 200
68 52.760362 200
69 52.760362 200
70 52.760362 200
71 52.760362 200
72 52.760362 200
73 52.760362 200
74 52.760362 200
75 52.760362 200
76 52.760362 200
77 52.760362 200
78 52.760362 200
79 52.760362 200
80 52.861825 200
81 52.861825 200
82 52.861825 200
83 52.861825 200
84 52.861825 200
85 52.861825 200
86 52.861825 200
87 52.861825 200
88 53.061442 200
89 53.061442 200
90 53.061442 200
91 53.061442 200
92 53.061442 200
93 53.947816 200
94 53.947816 200
95 53.947816 200
96 53.947816 200
97 53.947816 200
98 53.947816 200
99 53.947816 200
100 53.947816 200
101 53.947816 200
102 53.947816 200
103 53.947816 200
104 53.947816 200
105 53.947816 200
106 53.947816 200
107 53.947816 200
108 53.947816 200
109 53.947816 200
110 53.947816 200
111 53.947816 200
112 53.947816 200
113 53.947816 200
114 53.947816 200
115 53.947816 200
116 53.947816 200
117 53.947816 200
118 53.947816 200
119 53.947816 200
120 53.947816 200
121 53.947816 200
122 53.947816 200
123 53.947816 200
124 53.947816 200
125 53.947816 200
126 53.947816 200
127 53.947816 200
128 53.947816 200
129 53.947816 200
130 53.947816 200
131 53.947816 200
132 53.947816 200
133 53.947816 200
134 53.947816 200
135 53.947816 200
136 53.947816 200
137 53.947816 200
138 53.947816 200
139 53.947816 200
140 53.947816 200
141 53.947816 200
142 53.947816 200
143 53.947816 200
144 53.947816 200
145 53.947816 200
146 53.947816 200
147 53.947816 200
148 53.947816 200
149 53.947816 200
150 53.947816 200
151 53.947816 200
