# generation best_consensus ca_size
0 45.015794 83
1 45.015794 83
2 45.015794 83
3 53.781396 83
4 53.781396 83
5 53.781396 83
6 53.781396 83
7 53.781396 83
8 53.781396 83
9 53.781396 83
10 53.781396 83
11 53.781396 83
12 53.781396 83
13 53.781396 83
14 62.197117 83
15 62.197117 83
16 62.197117 83
17 62.197117 83
18 62.197117 83
19 62.197117 83
20 62.197117 83
21 62.197117 83
22 62.197117 83
23 62.197117 83
24 62.197117 83
25 62.197117 83
26 62.197117 83
27 62.197117 83
28 62.197117 83
29 62.197117 83
30 62.197117 83
31 62.197117 83
32 62.197117 83
33 76.562030 83
34 76.562030 83
35 76.562030 83
36 76.562030 83
37 76.562030 83
38 76.562030 83
39 76.562030 83
40 76.562030 83
41 76.562030 83
42 76.562030 83
43 76.562030 83
44 76.562030 83
45 76.562030 83
46 76.562030 83
47 81.442088 83
48 81.442088 83
49 81.442088 83
50 81.442088 83
51 81.442088 83
52 81.442088 83
53 81.442088 83
54 81.442088 83
55 81.442088 83
56 81.442088 83
57 81.442088 83
58 81.442088 83
59 81.442088 83
60 81.442088 83
61 81.442088 83
62 81.442088 83
63 81.442088 83
64 81.442088 83
65 81.442088 83
66 81.442088 83
67 81.442088 83
68 81.442088 83
69 81.442088 83
70 81.442088 83
71 81.442088 83
72 81.442088 83
73 81.442088 83
74 81.442088 83
75 81.442088 83
76 81.442088 83
77 81.442088 83
78 81.442088 83
79 81.442088 83
80 81.442088 83
81 81.442088 83
82 81.442088 83
83 81.442088 83
84 81.442088 83
85 81.442088 83
86 81.442088 83
87 81.442088 83
88 81.442088 83
89 81.442088 83
90 81.442088 83
91 81.442088 83
92 81.442088 83
93 81.442088 83
94 81.442088 83
95 81.442088 83
96 81.442088 83
97 81.442088 83
98 81.442088 83
99 81.442088 83
100 81.442088 83
101 81.442088 83
