# generation pareto_front_size best_joint_fitness
155 2 69.794783
156 2 69.794783
157 2 69.794783
158 1 69.803494
159 2 69.830107
160 2 69.834141
161 2 69.873305
162 3 69.873305
163 4 69.873305
164 2 69.893603
165 2 69.902406
166 2 69.910228
167 4 69.910228
168 5 69.910228
169 2 69.924669
170 1 69.938387
171 1 69.946414
172 2 69.954111
173 3 69.954111
174 2 69.961747
175 1 69.962767
176 1 69.964079
177 1 69.964804
178 2 69.968542
179 2 69.970493
180 2 69.976235
181 3 69.976235
182 1 69.977627
183 2 69.978512
184 1 69.980941
185 1 69.982329
186 2 69.985520
187 2 69.989248
188 3 69.989248
189 3 69.989248
190 1 69.990653
191 2 69.990988
192 2 69.992975
193 2 69.992975
194 1 69.994190
195 1 69.994697
196 2 69.995260
197 1 69.995680
198 2 69.996437
199 3 69.996437
200 2 69.996566
201 2 69.996696
202 2 69.997065
203 2 69.997149
204 2 69.997608
205 2 69.997861
206 4 69.997861
207 2 69.998128
208 2 69.998148
209 2 69.998838
210 2 69.998868
211 4 69.998868
212 2 69.999070
213 3 69.999070
214 1 69.999081
215 3 69.999223
216 2 69.999244
217 2 69.999416
218 3 69.999416
219 2 69.999592
220 2 69.999645
221 4 69.999645
222 2 69.999653
223 3 69.999653
224 1 69.999749
225 2 69.999749
226 1 69.999757
227 2 69.999764
228 2 69.999772
229 2 69.999793
230 2 69.999809
231 2 69.999814
232 2 69.999896
233 1 69.999903
234 2 69.999903
235 2 69.999914
236 3 69.999914
237 2 69.999920
238 2 69.999930
239 2 69.999932
240 3 69.999932
241 2 69.999939
242 2 69.999939
243 3 69.999954
244 2 69.999960
245 4 69.999960
246 6 69.999960
247 8 69.999960
248 2 69.999970
249 1 69.999971
250 2 69.999971
251 2 69.999980
252 1 69.999982
253 2 69.999983
254 1 69.999985
255 1 69.999986
256 1 69.999986
257 2 69.999987
258 3 69.999987
259 2 69.999988
260 3 69.999990
261 3 69.999991
262 2 69.999993
263 3 69.999994
264 2 69.999994
265 3 69.999995
266 1 69.999996
267 2 69.999996
268 2 69.999997
269 3 69.999997
270 2 69.999997
271 2 69.999997
272 2 69.999998
273 3 69.999998
274 4 69.999998
275 1 69.999998
276 2 69.999998
277 1 69.999999
278 3 69.999999
279 3 69.999999
280 1 69.999999
281 2 69.999999
282 2 69.999999
283 2 69.999999
284 2 69.999999
285 3 69.999999
286 1 69.999999
287 1 70.000000
288 3 70.000000
289 2 70.000000
290 3 70.000000
291 1 70.000000
292 2 70.000000
293 3 70.000000
294 4 70.000000
295 5 70.000000
296 2 70.000000
297 4 70.000000
298 1 70.000000
299 2 70.000000
300 2 70.000000
301 2 70.000000
302 1 70.000000
303 3 70.000000
304 6 70.000000
305 2 70.000000
306 2 70.000000
307 1 70.000000
308 1 70.000000
309 2 70.000000
310 4 70.000000
311 6 70.000000
312 8 70.000000
313 2 70.000000
314 3 70.000000
315 2 70.000000
316 4 70.000000
317 2 70.000000
318 4 70.000000
319 2 70.000000
320 4 70.000000
321 2 70.000000
322 4 70.000000
323 6 70.000000
324 8 70.000000
325 10 70.000000
326 12 70.000000
327 2 70.000000
328 2 70.000000
329 2 70.000000
330 4 70.000000
331 6 70.000000
332 2 70.000000
333 4 70.000000
334 6 70.000000
335 8 70.000000
336 10 70.000000
337 12 70.000000
338 10 70.000000
339 13 70.000000
340 15 70.000000
341 10 70.000000
342 12 70.000000
343 14 70.000000
344 16 70.000000
345 17 70.000000
346 17 70.000000
347 19 70.000000
348 21 70.000000
349 23 70.000000
350 25 70.000000
351 27 70.000000
352 29 70.000000
353 31 70.000000
354 33 70.000000
355 35 70.000000
356 37 70.000000
357 39 70.000000
358 41 70.000000
359 43 70.000000
360 45 70.000000
361 47 70.000000
362 49 70.000000
363 51 70.000000
364 53 70.000000
365 55 70.000000
366 57 70.000000
367 59 70.000000
368 61 70.000000
369 63 70.000000
370 65 70.000000
371 67 70.000000
372 69 70.000000
373 71 70.000000
374 73 70.000000
375 75 70.000000
376 77 70.000000
377 79 70.000000
378 81 70.000000
379 83 70.000000
380 85 70.000000
381 87 70.000000
382 89 70.000000
383 91 70.000000
384 93 70.000000
385 95 70.000000
386 97 70.000000
387 99 70.000000
388 101 70.000000
389 103 70.000000
390 105 70.000000
391 107 70.000000
392 110 70.000000
393 112 70.000000
394 114 70.000000
395 116 70.000000
396 118 70.000000
397 120 70.000000
398 122 70.000000
399 124 70.000000
400 126 70.000000
