# generation pareto_front_size best_joint_fitness
1 3 89.049038
2 5 89.049038
3 7 89.049038
4 9 89.049038
5 11 89.049038
6 13 89.049038
7 15 89.049038
8 17 89.049038
9 19 89.049038
10 21 89.049038
11 23 89.049038
12 25 89.049038
13 27 89.049038
14 29 89.049038
15 31 89.049038
16 33 89.049038
17 35 89.049038
18 37 89.049038
19 39 89.049038
20 41 89.049038
21 43 89.049038
22 45 89.049038
23 47 89.049038
24 49 89.049038
25 51 89.049038
26 53 89.049038
27 55 89.049038
28 57 89.049038
29 59 89.049038
30 61 89.049038
31 63 89.049038
32 65 89.049038
33 67 89.049038
34 69 89.049038
35 71 89.049038
36 73 89.049038
37 75 89.049038
38 77 89.049038
39 79 89.049038
40 81 89.049038
41 83 89.049038
42 85 89.049038
43 87 89.049038
44 89 89.049038
45 91 89.049038
46 93 89.049038
47 95 89.049038
48 97 89.049038
49 99 89.049038
50 101 89.049038
51 103 89.049038
52 105 89.049038
53 107 89.049038
54 109 89.049038
55 111 89.049038
56 113 89.049038
57 115 89.049038
58 117 89.049038
59 119 89.049038
60 121 89.049038
61 1 89.073467
62 2 89.281670
63 3 89.281670
64 4 89.281670
65 5 89.281670
66 6 89.281670
67 7 89.281670
68 8 89.281670
69 9 89.281670
70 10 89.281670
71 11 89.281670
72 12 89.281670
73 13 89.281670
74 14 89.281670
75 15 89.281670
76 16 89.281670
77 17 89.281670
78 18 89.281670
79 19 89.281670
80 20 89.281670
81 21 89.281670
82 22 89.281670
83 1 89.420773
84 2 89.420773
85 2 89.420773
86 2 89.420773
87 1 89.516413
88 2 89.779414
89 3 89.779414
90 4 89.779414
91 5 89.779414
92 6 89.779414
93 7 89.779414
94 8 89.779414
95 9 89.779414
96 2 89.784489
97 2 89.804706
98 4 89.804706
99 2 89.817572
100 3 89.817572
101 1 89.826909
102 2 89.826909
103 1 89.833070
104 1 89.834691
105 1 89.835248
106 2 89.887607
107 2 89.887607
108 1 89.921627
109 2 89.928763
110 4 89.928763
111 6 89.928763
112 2 89.932107
113 2 89.934641
114 4 89.934641
115 2 89.935865
116 2 89.946268
117 2 89.947514
118 2 89.960460
119 1 89.965773
120 2 89.974404
121 2 89.979252
122 4 89.979252
123 2 89.979777
124 2 89.982675
125 2 89.985067
126 3 89.985067
127 2 89.987329
128 2 89.988326
129 2 89.989531
130 2 89.990703
131 1 89.991476
132 2 89.991476
133 2 89.992907
134 2 89.993691
135 2 89.994768
136 2 89.995171
137 2 89.995639
138 1 89.996089
139 2 89.996089
140 2 89.996131
141 2 89.996142
142 2 89.996432
143 1 89.996516
144 2 89.996516
145 2 89.997655
146 2 89.998166
147 2 89.998211
148 2 89.998676
149 3 89.998676
150 4 89.998676
151 1 89.999059
152 2 89.999059
153 1 89.999070
154 2 89.999070
155 3 89.999070
156 2 89.999287
157 4 89.999287
158 1 89.999371
159 2 89.999520
160 2 89.999586
161 4 89.999586
162 6 89.999586
163 2 89.999690
164 3 89.999690
165 2 89.999779
166 3 89.999779
167 1 89.999782
168 2 89.999782
169 1 89.999789
170 2 89.999841
171 2 89.999868
172 4 89.999868
173 5 89.999868
174 1 89.999870
175 2 89.999889
176 2 89.999906
177 2 89.999913
178 4 89.999913
179 2 89.999933
180 2 89.999949
181 2 89.999954
182 2 89.999960
183 4 89.999960
184 2 89.999966
185 3 89.999966
186 4 89.999966
187 5 89.999966
188 2 89.999972
189 3 89.999972
190 4 89.999972
191 1 89.999976
192 2 89.999977
193 2 89.999981
194 1 89.999987
195 2 89.999987
196 2 89.999988
197 4 89.999988
198 5 89.999988
199 6 89.999988
200 2 89.999991
201 3 89.999991
202 1 89.999995
203 2 89.999995
204 3 89.999995
205 2 89.999995
206 2 89.999995
207 2 89.999996
208 4 89.999996
209 6 89.999996
210 2 89.999997
211 3 89.999997
212 2 89.999997
213 2 89.999998
214 4 89.999998
215 5 89.999998
216 2 89.999998
217 2 89.999999
218 3 89.999999
219 1 89.999999
220 2 89.999999
221 4 89.999999
222 6 89.999999
223 2 89.999999
224 3 89.999999
225 2 90.000000
226 4 90.000000
227 6 90.000000
228 8 90.000000
229 2 90.000000
230 3 90.000000
231 2 90.000000
232 4 90.000000
233 2 90.000000
234 1 90.000000
235 2 90.000000
236 4 90.000000
237 5 90.000000
238 2 90.000000
239 4 90.000000
240 2 90.000000
241 2 90.000000
242 2 90.000000
243 2 90.000000
244 3 90.000000
245 1 90.000000
246 2 90.000000
247 3 90.000000
248 2 90.000000
249 2 90.000000
250 3 90.000000
251 1 90.000000
252 2 90.000000
253 1 90.000000
254 2 90.000000
255 4 90.000000
256 2 90.000000
257 2 90.000000
258 1 90.000000
259 2 90.000000
260 4 90.000000
261 6 90.000000
262 8 90.000000
263 11 90.000000
264 3 90.000000
265 1 90.000000
266 1 90.000000
267 2 90.000000
268 3 90.000000
269 4 90.000000
270 5 90.000000
271 6 90.000000
272 7 90.000000
273 9 90.000000
274 2 90.000000
275 5 90.000000
276 9 90.000000
277 13 90.000000
278 17 90.000000
279 21 90.000000
280 19 90.000000
281 22 90.000000
282 26 90.000000
283 30 90.000000
284 13 90.000000
285 12 90.000000
286 13 90.000000
287 18 90.000000
288 23 90.000000
289 22 90.000000
290 27 90.000000
291 18 90.000000
292 23 90.000000
293 22 90.000000
294 21 90.000000
295 20 90.000000
296 25 90.000000
297 30 90.000000
298 35 90.000000
299 39 90.000000
300 44 90.000000
301 49 90.000000
302 54 90.000000
303 59 90.000000
304 63 90.000000
305 66 90.000000
306 71 90.000000
307 76 90.000000
308 81 90.000000
309 86 90.000000
310 92 90.000000
311 97 90.000000
312 112 90.000000
313 119 90.000000
314 126 90.000000
315 131 90.000000
316 136 90.000000
317 141 90.000000
318 146 90.000000
319 151 90.000000
320 156 90.000000
321 161 90.000000
322 166 90.000000
323 171 90.000000
324 176 90.000000
325 181 90.000000
326 186 90.000000
327 191 90.000000
328 196 90.000000
329 200 90.000000
330 200 90.000000
331 200 90.000000
332 200 90.000000
333 200 90.000000
334 200 90.000000
335 200 90.000000
336 200 90.000000
337 200 90.000000
338 200 90.000000
339 200 90.000000
340 200 90.000000
341 200 90.000000
342 200 90.000000
343 200 90.000000
344 200 90.000000
345 200 90.000000
346 200 90.000000
347 200 90.000000
348 200 90.000000
349 200 90.000000
350 200 90.000000
351 200 90.000000
352 200 90.000000
353 200 90.000000
354 200 90.000000
355 200 90.000000
356 200 90.000000
357 200 90.000000
358 200 90.000000
359 200 90.000000
360 200 90.000000
361 200 90.000000
362 200 90.000000
363 200 90.000000
364 200 90.000000
365 200 90.000000
366 200 90.000000
367 200 90.000000
368 200 90.000000
369 200 90.000000
370 200 90.000000
371 200 90.000000
372 200 90.000000
373 200 90.000000
374 200 90.000000
375 200 90.000000
376 200 90.000000
377 200 90.000000
378 200 90.000000
379 200 90.000000
380 200 90.000000
381 200 90.000000
382 200 90.000000
383 200 90.000000
384 200 90.000000
385 200 90.000000
386 200 90.000000
387 200 90.000000
388 200 90.000000
389 200 90.000000
390 200 90.000000
391 200 90.000000
392 200 90.000000
393 200 90.000000
394 200 90.000000
395 200 90.000000
396 200 90.000000
397 200 90.000000
398 200 90.000000
399 200 90.000000
