# generation pareto_front_size best_joint_fitness
1 3 89.255679
2 5 89.285095
3 9 89.285095
4 12 89.285095
5 15 89.285095
6 17 89.285095
7 18 89.285095
8 20 89.285095
9 23 89.285095
10 25 89.285095
11 28 89.285095
12 30 89.285095
13 32 89.285095
14 33 89.285095
15 34 89.285095
16 40 89.285095
17 42 89.285095
18 45 89.285095
19 47 89.285095
20 49 89.285095
21 50 89.285095
22 52 89.285095
23 53 89.285095
24 55 89.285095
25 54 89.285095
26 56 89.285095
27 58 89.285095
28 59 89.285095
29 60 89.285095
30 62 89.285095
31 65 89.285095
32 68 89.285095
33 69 89.285095
34 67 89.285095
35 68 89.285095
36 70 89.285095
37 73 89.285095
38 75 89.285095
39 76 89.285095
40 78 89.285095
41 22 89.389295
42 24 89.389295
43 26 89.389295
44 27 89.389295
45 29 89.389295
46 32 89.389295
47 33 89.389295
48 34 89.389295
49 36 89.389295
50 37 89.389295
51 40 89.389295
52 41 89.389295
53 43 89.389295
54 48 89.389295
55 50 89.389295
56 51 89.389295
57 53 89.389295
58 54 89.389295
59 56 89.389295
60 58 89.389295
61 59 89.389295
62 63 89.389295
63 65 89.389295
64 66 89.389295
65 69 89.389295
66 71 89.389295
67 73 89.389295
68 76 89.389295
69 80 89.389295
70 81 89.389295
71 82 89.389295
72 83 89.389295
73 85 89.389295
74 86 89.389295
75 87 89.389295
76 88 89.389295
77 90 89.389295
78 92 89.389295
79 93 89.389295
80 94 89.389295
81 96 89.389295
82 97 89.389295
83 98 89.389295
84 99 89.389295
85 100 89.389295
86 96 89.389295
87 97 89.389295
88 99 89.389295
89 102 89.389295
90 103 89.389295
91 105 89.389295
92 106 89.389295
93 109 89.389295
94 111 89.389295
95 112 89.389295
96 113 89.389295
97 117 89.389295
98 118 89.389295
99 119 89.389295
100 120 89.389295
101 122 89.389295
102 28 89.495549
103 30 89.495549
104 31 89.495549
105 20 89.495549
106 22 89.495549
107 25 89.495549
108 24 89.495915
109 4 89.662387
110 7 89.662387
111 2 89.825644
112 4 89.825644
113 3 89.841573
114 4 89.844112
115 3 89.888335
116 5 89.888335
117 3 89.907843
118 4 89.910211
119 6 89.910211
120 2 89.962794
121 1 89.968260
122 2 89.970586
123 2 89.977443
124 2 89.985235
125 2 89.989083
126 4 89.989083
127 2 89.992411
128 4 89.992411
129 1 89.993955
130 1 89.996981
131 2 89.996981
132 1 89.998093
133 2 89.998093
134 3 89.998093
135 2 89.999290
136 2 89.999762
137 4 89.999762
138 6 89.999762
139 7 89.999762
140 8 89.999762
141 9 89.999762
142 1 89.999944
143 2 89.999944
144 3 89.999944
145 4 89.999944
146 1 89.999944
147 2 89.999944
148 2 89.999955
149 2 89.999964
150 2 89.999976
151 1 89.999991
152 2 89.999991
153 3 89.999991
154 4 89.999991
155 2 89.999997
156 3 89.999997
157 4 89.999997
158 1 89.999998
159 2 89.999998
160 4 89.999998
161 2 89.999998
162 3 89.999999
163 3 89.999999
164 4 89.999999
165 4 89.999999
166 1 90.000000
167 2 90.000000
168 4 90.000000
169 6 90.000000
170 3 90.000000
171 4 90.000000
172 5 90.000000
173 6 90.000000
174 3 90.000000
175 1 90.000000
176 2 90.000000
177 1 90.000000
178 2 90.000000
179 1 90.000000
180 2 90.000000
181 5 90.000000
182 2 90.000000
183 3 90.000000
184 5 90.000000
185 7 90.000000
186 9 90.000000
187 12 90.000000
188 3 90.000000
189 8 90.000000
190 13 90.000000
191 23 90.000000
192 35 90.000000
193 44 90.000000
194 50 90.000000
195 60 90.000000
196 74 90.000000
197 89 90.000000
198 104 90.000000
199 121 90.000000
200 137 90.000000
201 152 90.000000
202 168 90.000000
203 183 90.000000
204 199 90.000000
205 200 90.000000
206 200 90.000000
207 200 90.000000
208 200 90.000000
209 200 90.000000
210 200 90.000000
211 200 90.000000
212 200 90.000000
213 200 90.000000
214 200 90.000000
215 200 90.000000
216 200 90.000000
217 200 90.000000
218 200 90.000000
