# generation pareto_front_size best_joint_fitness
1 3 89.743240
2 5 89.743240
3 7 89.743240
4 9 89.743240
5 11 89.743240
6 13 89.743240
7 16 89.743240
8 18 89.743240
9 20 89.743240
10 22 89.743240
11 24 89.743240
12 26 89.743240
13 28 89.743240
14 30 89.743240
15 32 89.743240
16 34 89.743240
17 36 89.743240
18 38 89.743240
19 40 89.743240
20 42 89.743240
21 44 89.743240
22 46 89.743240
23 48 89.743240
24 50 89.743240
25 52 89.743240
26 54 89.743240
27 56 89.743240
28 58 89.743240
29 60 89.743240
30 62 89.743240
31 64 89.743240
32 66 89.743240
33 68 89.743240
34 70 89.743240
35 72 89.743240
36 74 89.743240
37 76 89.743240
38 78 89.743240
39 80 89.743240
40 82 89.743240
41 84 89.743240
42 86 89.743240
43 88 89.743240
44 90 89.743240
45 92 89.743240
46 94 89.743240
47 96 89.743240
48 98 89.743240
49 100 89.743240
50 102 89.743240
51 104 89.743240
52 106 89.743240
53 108 89.743240
54 110 89.743240
55 112 89.743240
56 114 89.743240
57 116 89.743240
58 118 89.743240
59 120 89.743240
60 122 89.743240
61 1 89.744973
62 3 89.744973
63 5 89.744973
64 6 89.744973
65 7 89.744973
66 8 89.744973
67 9 89.744973
68 10 89.744973
69 11 89.744973
70 12 89.744973
71 13 89.744973
72 14 89.744973
73 15 89.744973
74 16 89.744973
75 17 89.744973
76 18 89.744973
77 19 89.744973
78 20 89.744973
79 21 89.744973
80 22 89.744973
81 23 89.744973
82 24 89.744973
83 26 89.744973
84 27 89.744973
85 2 89.857779
86 3 89.857779
87 4 89.857779
88 5 89.857779
89 1 89.897261
90 2 89.899220
91 2 89.938401
92 4 89.938401
93 6 89.938401
94 8 89.938401
95 2 89.959801
96 3 89.959801
97 4 89.959801
98 4 89.959801
99 2 89.968076
100 1 89.968786
101 2 89.987439
102 1 89.992707
103 1 89.992901
104 2 89.993085
105 2 89.993643
106 2 89.994468
107 2 89.997556
108 2 89.997918
109 2 89.998179
110 3 89.998179
111 1 89.998767
112 3 89.998767
113 4 89.998767
114 1 89.998909
115 2 89.998909
116 2 89.999041
117 2 89.999076
118 2 89.999278
119 2 89.999471
120 1 89.999565
121 1 89.999590
122 1 89.999623
123 2 89.999833
124 2 89.999849
125 2 89.999872
126 3 89.999872
127 4 89.999872
128 5 89.999872
129 2 89.999917
130 3 89.999917
131 2 89.999938
132 2 89.999955
133 3 89.999955
134 4 89.999955
135 2 89.999969
136 2 89.999973
137 4 89.999973
138 6 89.999973
139 2 89.999989
140 3 89.999989
141 1 89.999991
142 2 89.999991
143 2 89.999996
144 3 89.999996
145 4 89.999996
146 1 89.999996
147 2 89.999997
148 2 89.999997
149 4 89.999997
150 2 89.999999
151 3 89.999999
152 4 89.999999
153 1 89.999999
154 1 90.000000
155 2 90.000000
156 3 90.000000
157 4 90.000000
158 5 90.000000
159 2 90.000000
160 1 90.000000
161 2 90.000000
162 2 90.000000
163 1 90.000000
164 2 90.000000
165 2 90.000000
166 1 90.000000
167 1 90.000000
168 2 90.000000
169 2 90.000000
170 2 90.000000
171 3 90.000000
172 2 90.000000
173 4 90.000000
174 6 90.000000
175 2 90.000000
176 2 90.000000
177 1 90.000000
178 2 90.000000
179 4 90.000000
180 6 90.000000
181 8 90.000000
182 10 90.000000
183 13 90.000000
184 2 90.000000
185 5 90.000000
186 7 90.000000
187 9 90.000000
188 6 90.000000
189 8 90.000000
190 12 90.000000
191 16 90.000000
192 17 90.000000
193 19 90.000000
194 23 90.000000
195 27 90.000000
196 31 90.000000
197 35 90.000000
198 39 90.000000
199 43 90.000000
200 48 90.000000
201 52 90.000000
202 56 90.000000
203 60 90.000000
204 64 90.000000
205 68 90.000000
206 72 90.000000
207 76 90.000000
208 80 90.000000
209 84 90.000000
210 88 90.000000
211 92 90.000000
212 97 90.000000
213 101 90.000000
214 105 90.000000
215 109 90.000000
216 113 90.000000
217 117 90.000000
218 121 90.000000
219 125 90.000000
220 129 90.000000
221 133 90.000000
222 137 90.000000
223 142 90.000000
224 146 90.000000
225 169 90.000000
226 177 90.000000
227 182 90.000000
228 186 90.000000
229 190 90.000000
230 194 90.000000
231 198 90.000000
232 200 90.000000
233 200 90.000000
234 200 90.000000
235 200 90.000000
236 200 90.000000
237 200 90.000000
238 200 90.000000
239 200 90.000000
240 200 90.000000
241 200 90.000000
242 200 90.000000
243 200 90.000000
244 200 90.000000
245 200 90.000000
246 200 90.000000
247 200 90.000000
