# generation pareto_front_size best_joint_fitness
1 33 70.453050
2 43 71.918361
3 61 72.368239
4 81 72.368239
5 62 73.910335
6 94 74.018721
7 118 75.716561
8 141 75.716561
9 125 75.716561
10 107 77.549520
11 118 78.535845
12 109 78.535845
13 77 79.998200
14 97 79.998200
15 36 82.220780
16 69 82.220780
17 105 82.220780
18 104 82.220780
19 132 82.220780
20 69 82.855743
21 108 82.855743
22 131 82.855743
23 108 83.335629
24 121 83.499415
25 88 83.585973
26 75 85.018625
27 79 85.018625
28 98 85.018625
29 112 85.018625
30 142 85.018625
31 156 85.018625
32 161 85.018625
33 93 85.531042
34 103 85.531042
35 113 85.531042
36 119 85.531042
37 135 85.531042
38 146 85.531042
39 129 85.531042
40 139 85.531042
41 141 85.531042
42 119 85.531042
43 138 85.531042
44 156 85.531042
45 177 85.531042
46 175 85.531042
47 175 85.531042
48 188 85.531042
49 193 85.531042
50 200 85.531042
51 200 85.531042
52 198 85.531042
53 200 85.531042
54 198 85.531042
55 200 85.531042
56 200 85.531042
57 192 85.531042
58 200 85.531042
59 195 85.531042
60 197 85.531042
61 200 85.531042
62 200 85.531042
63 200 85.531042
64 195 85.531042
65 200 85.531042
66 199 85.531042
67 200 85.531042
68 200 85.531042
69 195 85.531042
70 199 85.531042
71 200 85.531042
72 200 85.531042
73 200 85.531042
74 194 85.531042
75 200 85.531042
76 200 85.531042
77 200 85.531042
78 200 85.531042
79 189 85.531042
80 200 85.531042
81 200 85.531042
82 200 85.531042
83 200 85.531042
84 200 85.531042
85 191 85.531042
86 128 85.818707
87 138 85.818707
88 160 85.818707
89 159 85.818707
90 161 85.818707
91 162 85.818707
92 172 85.818707
93 179 85.818707
94 190 85.818707
95 200 85.818707
96 200 85.818707
97 200 85.818707
98 199 85.818707
99 200 85.818707
100 200 85.818707
101 198 85.818707
102 200 85.818707
103 199 85.818707
104 200 85.818707
105 200 85.818707
106 200 85.818707
107 198 85.818707
108 200 85.818707
109 200 85.818707
110 200 85.818707
111 200 85.818707
112 188 85.818707
113 200 85.818707
114 200 85.818707
115 200 85.818707
116 200 85.818707
117 200 85.818707
118 191 85.818707
119 200 85.818707
120 200 85.818707
121 200 85.818707
122 200 85.818707
123 200 85.818707
124 200 85.818707
125 196 85.818707
126 200 85.818707
127 200 85.818707
128 187 85.818707
129 176 85.818707
130 180 85.818707
131 190 85.818707
132 200 85.818707
133 198 85.818707
134 200 85.818707
135 200 85.818707
136 200 85.818707
137 153 85.929274
138 133 85.929274
139 146 85.929274
140 132 85.929274
141 142 85.929274
142 148 85.929274
143 145 85.929274
144 156 85.929274
145 162 85.929274
146 172 85.929274
147 177 85.929274
148 182 85.929274
149 189 85.929274
150 195 85.929274
151 200 85.929274
152 200 85.929274
153 200 85.929274
154 200 85.929274
155 63 86.418469
156 58 86.418469
157 69 86.418469
158 83 86.418469
159 98 86.418469
160 110 86.418469
161 119 86.418469
162 131 86.418469
163 144 86.418469
164 158 86.418469
165 163 86.418469
166 161 86.418469
167 172 86.418469
168 181 86.418469
169 192 86.418469
170 200 86.418469
171 191 86.418469
172 200 86.418469
173 192 86.418469
174 196 86.418469
175 200 86.418469
176 200 86.418469
177 200 86.418469
178 200 86.418469
179 200 86.418469
180 200 86.418469
181 198 86.418469
182 200 86.418469
183 200 86.418469
184 200 86.418469
185 177 86.418469
186 185 86.418469
187 182 86.418469
188 191 86.418469
189 200 86.418469
190 200 86.418469
191 200 86.418469
192 200 86.418469
193 200 86.418469
194 200 86.418469
195 200 86.418469
196 193 86.418469
197 198 86.418469
198 200 86.418469
199 200 86.418469
200 200 86.418469
201 200 86.418469
202 199 86.418469
203 199 86.418469
204 200 86.418469
205 200 86.418469
206 200 86.418469
207 200 86.418469
208 200 86.418469
209 200 86.418469
210 200 86.418469
211 192 86.418469
212 200 86.418469
213 200 86.418469
214 195 86.418469
215 200 86.418469
216 200 86.418469
217 200 86.418469
218 197 86.418469
219 200 86.418469
220 200 86.418469
221 200 86.418469
222 200 86.418469
223 200 86.418469
224 186 86.418469
225 195 86.418469
226 200 86.418469
227 198 86.418469
228 200 86.418469
229 200 86.418469
230 185 86.418469
231 199 86.418469
232 200 86.418469
233 200 86.418469
234 198 86.418469
235 200 86.418469
236 200 86.418469
237 200 86.418469
238 200 86.418469
239 200 86.418469
240 199 86.418469
241 200 86.418469
242 200 86.418469
243 188 86.418469
244 190 86.418469
245 200 86.418469
246 198 86.418469
247 200 86.418469
248 200 86.418469
249 200 86.418469
250 200 86.418469
251 200 86.418469
252 194 86.418469
253 199 86.418469
254 200 86.418469
255 200 86.418469
256 104 87.089864
257 118 87.089864
258 134 87.089864
259 146 87.089864
260 157 87.089864
261 166 87.089864
262 168 87.089864
263 179 87.089864
264 190 87.089864
265 192 87.089864
266 200 87.089864
267 200 87.089864
268 199 87.089864
269 200 87.089864
270 200 87.089864
271 200 87.089864
272 200 87.089864
273 200 87.089864
274 200 87.089864
275 196 87.089864
276 200 87.089864
277 200 87.089864
278 200 87.089864
279 200 87.089864
280 200 87.089864
281 181 87.089864
282 200 87.089864
283 200 87.089864
284 200 87.089864
285 196 87.089864
286 200 87.089864
287 200 87.089864
288 200 87.089864
289 163 87.089864
290 178 87.089864
291 199 87.089864
292 200 87.089864
293 200 87.089864
294 196 87.089864
295 200 87.089864
296 200 87.089864
297 200 87.089864
298 198 87.089864
299 200 87.089864
300 186 87.089864
301 200 87.089864
302 200 87.089864
303 200 87.089864
304 195 87.089864
305 199 87.089864
306 200 87.089864
307 200 87.089864
308 200 87.089864
309 199 87.089864
310 200 87.089864
311 197 87.089864
312 200 87.089864
313 200 87.089864
314 200 87.089864
315 195 87.089864
316 200 87.089864
317 200 87.089864
318 198 87.089864
319 200 87.089864
320 200 87.089864
321 200 87.089864
322 184 87.089864
323 200 87.089864
324 200 87.089864
325 200 87.089864
326 200 87.089864
327 191 87.089864
328 194 87.089864
329 200 87.089864
330 200 87.089864
331 200 87.089864
332 200 87.089864
333 198 87.089864
334 200 87.089864
335 198 87.089864
336 199 87.089864
337 200 87.089864
338 200 87.089864
339 200 87.089864
340 200 87.089864
341 197 87.089864
342 200 87.089864
343 200 87.089864
344 200 87.089864
345 200 87.089864
346 200 87.089864
347 200 87.089864
348 200 87.089864
349 200 87.089864
350 191 87.089864
351 200 87.089864
352 200 87.089864
353 192 87.089864
354 184 87.089864
355 195 87.089864
356 200 87.089864
357 190 87.089864
358 200 87.089864
359 197 87.089864
360 200 87.089864
361 200 87.089864
362 198 87.089864
363 197 87.089864
364 200 87.089864
365 144 87.089864
366 164 87.089864
367 178 87.089864
368 191 87.089864
369 200 87.089864
370 193 87.089864
371 199 87.089864
372 200 87.089864
373 200 87.089864
374 198 87.089864
375 200 87.089864
376 200 87.089864
377 196 87.089864
378 200 87.089864
379 200 87.089864
380 195 87.089864
381 200 87.089864
382 200 87.089864
383 200 87.089864
384 199 87.089864
385 200 87.089864
386 200 87.089864
387 196 87.089864
388 200 87.089864
389 200 87.089864
390 200 87.089864
391 200 87.089864
392 194 87.089864
393 200 87.089864
394 145 87.116854
395 164 87.116854
396 179 87.116854
397 194 87.116854
398 197 87.116854
399 196 87.116854
400 200 87.116854
