# Party-2 landscape F1(x) D=5 (slice: x0-x1, others=0.5)
# x0 x1 value
0.000000 0.000000 6.488043
0.000000 0.010101 6.488043
0.000000 0.020202 6.488043
0.000000 0.030303 6.488043
0.000000 0.040404 6.488043
0.000000 0.050505 6.488043
0.000000 0.060606 6.488043
0.000000 0.070707 6.488043
0.000000 0.080808 6.488043
0.000000 0.090909 6.488043
0.000000 0.101010 6.488043
0.000000 0.111111 6.488043
0.000000 0.121212 6.488043
0.000000 0.131313 6.488043
0.000000 0.141414 6.488043
0.000000 0.151515 6.488043
0.000000 0.161616 6.488043
0.000000 0.171717 6.488043
0.000000 0.181818 6.488043
0.000000 0.191919 6.488043
0.000000 0.202020 6.488043
0.000000 0.212121 6.488043
0.000000 0.222222 6.488043
0.000000 0.232323 6.488043
0.000000 0.242424 6.488043
0.000000 0.252525 6.488043
0.000000 0.262626 6.488043
0.000000 0.272727 6.488043
0.000000 0.282828 6.488043
0.000000 0.292929 6.488043
0.000000 0.303030 6.488043
0.000000 0.313131 6.488043
0.000000 0.323232 6.488043
0.000000 0.333333 6.488043
0.000000 0.343434 6.488043
0.000000 0.353535 6.488043
0.000000 0.363636 6.488043
0.000000 0.373737 6.488043
0.000000 0.383838 6.488043
0.000000 0.393939 6.488043
0.000000 0.404040 6.488043
0.000000 0.414141 6.488043
0.000000 0.424242 6.488043
0.000000 0.434343 6.488043
0.000000 0.444444 6.488043
0.000000 0.454545 6.488043
0.000000 0.464646 6.488043
0.000000 0.474747 6.488043
0.000000 0.484848 6.488043
0.000000 0.494949 6.488043
0.000000 0.505051 6.488043
0.000000 0.515152 6.488043
0.000000 0.525253 6.488043
0.000000 0.535354 6.488043
0.000000 0.545455 6.488043
0.000000 0.555556 6.488043
0.000000 0.565657 6.488043
0.000000 0.575758 6.488043
0.000000 0.585859 6.488043
0.000000 0.595960 6.488043
0.000000 0.606061 6.488043
0.000000 0.616162 6.488043
0.000000 0.626263 6.488043
0.000000 0.636364 6.488043
0.000000 0.646465 6.488043
0.000000 0.656566 6.488043
0.000000 0.666667 6.488043
0.000000 0.676768 6.488043
0.000000 0.686869 6.488043
