# generation pareto_front_size best_joint_fitness
1 15 89.988163
2 20 89.988163
3 24 89.988163
4 26 89.988163
5 30 89.988163
6 33 89.988163
7 35 89.988163
8 37 89.988163
9 40 89.988163
10 40 89.988163
11 44 89.988163
12 44 89.988163
13 44 89.988163
14 46 89.988163
15 46 89.988163
16 48 89.988163
17 48 89.988163
18 51 89.988163
19 53 89.988163
20 54 89.988163
21 54 89.988163
22 55 89.988163
23 58 89.988163
24 58 89.988163
25 59 89.988163
26 62 89.988163
27 66 89.988163
28 70 89.988163
29 72 89.988163
30 73 89.988163
31 72 89.988163
32 72 89.988163
33 72 89.988163
34 74 89.988163
35 76 89.988163
36 76 89.988163
37 77 89.988163
38 80 89.988163
39 81 89.988163
40 83 89.988163
41 85 89.988163
42 88 89.988163
43 91 89.988163
44 92 89.988163
45 96 89.988163
46 96 89.988163
47 96 89.988163
48 98 89.988163
49 100 89.988163
50 100 89.988163
51 101 89.988163
52 103 89.988163
53 104 89.988163
54 105 89.988163
55 106 89.988163
56 106 89.988163
57 109 89.988163
58 109 89.988163
59 103 89.988163
60 104 89.988163
61 106 89.988163
62 106 89.988163
63 96 89.988163
64 96 89.988163
65 97 89.988163
66 97 89.988163
67 99 89.988163
68 101 89.988163
69 101 89.988163
70 101 89.988163
71 101 89.988163
72 103 89.988163
73 106 89.988163
74 111 89.988163
75 116 89.988163
76 115 89.988163
77 117 89.988163
78 119 89.988163
79 122 89.988163
80 125 89.988163
81 118 89.988163
82 120 89.988163
83 119 89.988163
84 118 89.988163
85 119 89.988163
86 120 89.988163
87 121 89.988163
88 119 89.988163
89 120 89.988163
90 120 89.988163
91 122 89.988163
92 124 89.988163
93 128 89.988163
94 130 89.988163
95 133 89.988163
96 132 89.988163
97 128 89.988163
98 131 89.988163
99 130 89.988163
100 131 89.988163
101 138 89.988163
102 142 89.988163
103 141 89.988163
104 145 89.988163
105 149 89.988163
106 151 89.988163
107 152 89.988163
108 152 89.988163
109 159 89.988163
110 164 89.988163
111 171 89.988163
112 182 89.988163
113 191 89.988163
114 200 89.988163
115 200 89.988163
116 200 89.988163
117 200 89.988163
118 200 89.988163
119 200 89.988163
120 200 89.988163
121 200 89.988163
122 200 89.988163
123 200 89.988163
124 200 89.988163
125 200 89.988163
