# generation pareto_front_size best_joint_fitness
1 60 72.640649
2 103 73.777593
3 119 74.879353
4 20 77.447808
5 78 77.447808
6 37 77.836012
7 29 81.718475
8 70 81.718475
9 111 81.718475
10 142 81.718475
11 27 82.662605
12 78 82.662605
13 72 82.756319
14 76 82.877020
15 88 82.877020
16 89 83.004449
17 42 84.406775
18 65 84.406775
19 89 84.406775
20 107 84.406775
21 39 85.036712
22 60 85.036712
23 83 85.036712
24 104 85.036712
25 127 85.036712
26 152 85.036712
27 160 85.036712
28 161 85.036712
29 164 85.036712
30 176 85.036712
31 192 85.036712
32 192 85.036712
33 143 85.036712
34 164 85.036712
35 177 85.036712
36 195 85.036712
37 186 85.036712
38 198 85.036712
39 190 85.036712
40 200 85.036712
41 198 85.036712
42 200 85.036712
43 200 85.036712
44 200 85.036712
45 200 85.036712
46 190 85.036712
47 196 85.036712
48 196 85.036712
49 197 85.036712
50 123 85.115233
51 129 85.115233
52 107 85.115233
53 125 85.115233
54 127 85.115233
55 140 85.115233
56 150 85.115233
57 164 85.115233
58 167 85.115233
59 157 85.115233
60 159 85.115233
61 168 85.115233
62 178 85.115233
63 177 85.115233
64 186 85.115233
65 198 85.115233
66 196 85.115233
67 200 85.115233
68 200 85.115233
69 200 85.115233
70 199 85.115233
71 198 85.115233
72 200 85.115233
73 200 85.115233
74 184 85.115233
75 199 85.115233
76 200 85.115233
77 200 85.115233
78 200 85.115233
79 200 85.115233
80 200 85.115233
81 197 85.115233
82 200 85.115233
83 190 85.115233
84 200 85.115233
85 200 85.115233
86 200 85.115233
87 200 85.115233
88 200 85.115233
89 200 85.115233
90 200 85.115233
91 200 85.115233
92 191 85.115233
93 200 85.115233
94 200 85.115233
95 200 85.115233
96 200 85.115233
97 200 85.115233
98 200 85.115233
99 195 85.115233
100 192 85.115233
101 200 85.115233
102 200 85.115233
103 200 85.115233
104 172 85.115233
105 185 85.115233
106 200 85.115233
107 200 85.115233
108 200 85.115233
109 200 85.115233
110 200 85.115233
111 200 85.115233
112 135 85.444135
113 144 85.444135
114 159 85.444135
115 171 85.444135
116 179 85.444135
117 191 85.444135
118 198 85.444135
119 200 85.444135
120 200 85.444135
121 164 85.444135
122 186 85.444135
123 196 85.444135
124 200 85.444135
125 186 85.444135
126 200 85.444135
127 200 85.444135
128 200 85.444135
129 200 85.444135
130 200 85.444135
131 200 85.444135
132 189 85.444135
133 200 85.444135
134 200 85.444135
135 200 85.444135
136 200 85.444135
137 199 85.444135
138 200 85.444135
139 200 85.444135
140 200 85.444135
141 200 85.444135
142 199 85.444135
143 199 85.444135
144 200 85.444135
145 200 85.444135
146 200 85.444135
147 200 85.444135
148 200 85.444135
149 193 85.444135
150 200 85.444135
151 200 85.444135
152 191 85.444135
153 198 85.444135
154 200 85.444135
155 198 85.444135
156 200 85.444135
157 200 85.444135
158 200 85.444135
159 200 85.444135
160 199 85.444135
161 200 85.444135
162 200 85.444135
163 193 85.444135
164 200 85.444135
165 200 85.444135
166 200 85.444135
167 190 85.444135
168 200 85.444135
169 151 85.444135
170 181 85.444135
171 197 85.444135
172 200 85.444135
173 197 85.444135
174 164 85.444135
175 196 85.444135
176 195 85.444135
177 200 85.444135
178 200 85.444135
179 200 85.444135
180 200 85.444135
181 200 85.444135
182 161 85.444135
183 188 85.444135
184 200 85.444135
185 199 85.444135
186 200 85.444135
187 200 85.444135
188 200 85.444135
189 200 85.444135
190 200 85.444135
191 200 85.444135
192 200 85.444135
193 200 85.444135
194 200 85.444135
195 200 85.444135
196 200 85.444135
197 193 85.444135
198 188 85.444135
199 200 85.444135
200 200 85.444135
201 200 85.444135
202 200 85.444135
203 196 85.444135
204 200 85.444135
205 200 85.444135
