# Two-objective rank landscape D=5 (slice: x0-x1, others=0.5)
# x0 x1 value
0.000000 0.000000 4130.000000
0.000000 0.010101 4130.000000
0.000000 0.020202 4130.000000
0.000000 0.030303 4130.000000
0.000000 0.040404 4130.000000
0.000000 0.050505 4073.000000
0.000000 0.060606 4049.000000
0.000000 0.070707 4023.000000
0.000000 0.080808 3999.000000
0.000000 0.090909 3973.000000
0.000000 0.101010 3952.000000
0.000000 0.111111 3937.000000
0.000000 0.121212 3923.000000
0.000000 0.131313 3921.000000
0.000000 0.141414 3928.000000
0.000000 0.151515 3957.000000
0.000000 0.161616 4022.000000
0.000000 0.171717 3105.000000
0.000000 0.181818 3076.000000
0.000000 0.191919 3055.000000
0.000000 0.202020 3026.000000
0.000000 0.212121 3009.000000
0.000000 0.222222 2994.000000
0.000000 0.232323 2977.000000
0.000000 0.242424 2973.000000
0.000000 0.252525 2975.000000
0.000000 0.262626 2989.000000
0.000000 0.272727 3011.000000
0.000000 0.282828 3045.000000
0.000000 0.292929 3087.000000
0.000000 0.303030 4130.000000
0.000000 0.313131 6824.000000
0.000000 0.323232 6824.000000
0.000000 0.333333 6824.000000
0.000000 0.343434 6824.000000
0.000000 0.353535 6824.000000
0.000000 0.363636 6824.000000
0.000000 0.373737 6824.000000
0.000000 0.383838 6824.000000
0.000000 0.393939 6824.000000
0.000000 0.404040 6824.000000
0.000000 0.414141 6824.000000
0.000000 0.424242 6631.000000
0.000000 0.434343 6629.000000
0.000000 0.444444 6625.000000
0.000000 0.454545 7021.000000
0.000000 0.464646 6993.000000
0.000000 0.474747 6968.000000
0.000000 0.484848 6946.000000
0.000000 0.494949 6925.000000
0.000000 0.505051 6907.000000
0.000000 0.515152 6888.000000
0.000000 0.525253 6870.000000
0.000000 0.535354 6851.000000
0.000000 0.545455 6840.000000
0.000000 0.555556 6827.000000
0.000000 0.565657 6814.000000
0.000000 0.575758 6803.000000
0.000000 0.585859 6797.000000
0.000000 0.595960 6789.000000
0.000000 0.606061 6783.000000
0.000000 0.616162 6777.000000
0.000000 0.626263 6773.000000
0.000000 0.636364 6773.000000
0.000000 0.646465 6777.000000
0.000000 0.656566 6782.000000
0.000000 0.666667 6797.000000
0.000000 0.676768 6816.000000
0.000000 0.686869 6830.000000
0.000000 0.696970 6844.000000
0.000000 0.707071 6865.000000
0.000000 0.717172 6878.000000
0.000000 0.727273 6894.000000
0.000000 0.737374 6909.000000
0.000000 0.747475 6924.000000
0.000000 0.757576 6941.000000
0.000000 0.767677 6954.000000
0.000000 0.777778 6967.000000
0.000000 0.787879 6979.000000
0.000000 0.797980 6996.000000
0.000000 0.808081 7004.000000
0.000000 0.818182 7016.000000
0.000000 0.828283 7026.000000
0.000000 0.838384 7032.000000
0.000000 0.848485 7039.000000
0.000000 0.858586 7042.000000
0.000000 0.868687 7514.000000
0.000000 0.878788 7525.000000
0.000000 0.888889 7534.000000
0.000000 0.898990 7552.000000
0.000000 0.909091 7560.000000
0.000000 0.919192 7576.000000
0.000000 0.929293 7585.000000
0.000000 0.939394 7596.000000
0.000000 0.949495 7610.000000
0.000000 0.959596 7619.000000
0.000000 0.969697 8245.000000
0.000000 0.979798 8245.000000
0.000000 0.989899 8245.000000
0.000000 1.000000 8245.000000
0.010101 0.000000 4130.000000
0.010101 0.010101 4130.000000
0.010101 0.020202 4130.000000
0.010101 0.030303 4130.000000
0.010101 0.040404 4130.000000
0.010101 0.050505 4068.000000
0.010101 0.060606 4032.000000
0.010101 0.070707 4008.000000
0.010101 0.080808 3970.000000
0.010101 0.090909 3942.000000
0.010101 0.101010 3906.000000
0.010101 0.111111 3871.000000
0.010101 0.121212 3852.000000
0.010101 0.131313 3826.000000
0.010101 0.141414 3810.000000
0.010101 0.151515 3805.000000
0.010101 0.161616 2982.000000
0.010101 0.171717 2975.000000
0.010101 0.181818 2982.000000
0.010101 0.191919 3003.000000
0.010101 0.202020 3014.000000
0.010101 0.212121 2991.000000
0.010101 0.222222 2968.000000
0.010101 0.232323 2955.000000
0.010101 0.242424 2944.000000
0.010101 0.252525 2948.000000
0.010101 0.262626 2960.000000
0.010101 0.272727 2986.000000
0.010101 0.282828 3017.000000
0.010101 0.292929 3060.000000
0.010101 0.303030 4130.000000
0.010101 0.313131 6824.000000
0.010101 0.323232 6824.000000
0.010101 0.333333 6824.000000
0.010101 0.343434 6824.000000
0.010101 0.353535 6824.000000
0.010101 0.363636 6824.000000
0.010101 0.373737 6824.000000
0.010101 0.383838 6824.000000
0.010101 0.393939 6824.000000
0.010101 0.404040 6824.000000
0.010101 0.414141 6824.000000
0.010101 0.424242 6824.000000
0.010101 0.434343 6626.000000
0.010101 0.444444 6623.000000
0.010101 0.454545 7028.000000
0.010101 0.464646 6994.000000
0.010101 0.474747 6965.000000
0.010101 0.484848 6937.000000
0.010101 0.494949 6914.000000
0.010101 0.505051 6886.000000
0.010101 0.515152 6867.000000
0.010101 0.525253 6843.000000
0.010101 0.535354 6824.000000
0.010101 0.545455 6802.000000
0.010101 0.555556 6790.000000
0.010101 0.565657 6775.000000
0.010101 0.575758 6764.000000
0.010101 0.585859 6755.000000
0.010101 0.595960 6745.000000
0.010101 0.606061 6741.000000
0.010101 0.616162 6735.000000
0.010101 0.626263 6729.000000
0.010101 0.636364 6728.000000
0.010101 0.646465 6731.000000
0.010101 0.656566 6734.000000
0.010101 0.666667 6749.000000
0.010101 0.676768 6763.000000
0.010101 0.686869 6782.000000
0.010101 0.696970 6797.000000
0.010101 0.707071 6815.000000
0.010101 0.717172 6832.000000
0.010101 0.727273 6849.000000
0.010101 0.737374 6861.000000
0.010101 0.747475 6882.000000
0.010101 0.757576 6894.000000
0.010101 0.767677 6910.000000
0.010101 0.777778 6925.000000
0.010101 0.787879 6942.000000
0.010101 0.797980 6963.000000
0.010101 0.808081 6981.000000
0.010101 0.818182 6992.000000
0.010101 0.828283 7009.000000
0.010101 0.838384 7018.000000
0.010101 0.848485 7029.000000
0.010101 0.858586 7466.000000
0.010101 0.868687 7484.000000
0.010101 0.878788 7502.000000
0.010101 0.888889 7522.000000
0.010101 0.898990 7537.000000
0.010101 0.909091 7554.000000
0.010101 0.919192 7578.000000
0.010101 0.929293 7590.000000
