# MPMM-CoEA metrics  P6  D=2  run_seed=999984
suite_id       6
problem_name   p6_strong_deception
feature        narrow shared optima (h=90) embedded in very broad high-fitness private basins (h~87)
dim            2
nopt           2
eval_budget    30000
# strict eps_x=0.01 eps_f=1.0
SR_0.01        100.0000
ANOF_0.01      2.0000
# loose  eps_x=0.05 eps_f=2.0
SR_0.05        100.0000
ANOF_0.05      2.0000
E_WP           0.0156
D_PO           0.0006
ca_size        200
