# MPMM-CoEA metrics  P9  D=5  run_seed=13999763
suite_id       9
problem_name   p9_twenty_shared_optima
feature        dense random multimodal problem with 20 shared optima
dim            5
nopt           20
eval_budget    100000
# strict eps_x=0.01 eps_f=1.0
SR_0.01        0.0000
ANOF_0.01      5.0000
# loose  eps_x=0.05 eps_f=2.0
SR_0.05        0.0000
ANOF_0.05      7.0000
E_WP           0.1398
D_PO           0.0057
ca_size        200
